datum,temperatura,leto,mesec
2006-03-01,-1.6,2006,3
2006-03-02,-1.5,2006,3
2006-03-03,0.4,2006,3
2006-03-04,8.7,2006,3
2006-03-05,2.7,2006,3
2006-03-06,-1.1,2006,3
2006-03-07,-5.0,2006,3
2006-03-08,-4.5,2006,3
2006-03-09,1.9,2006,3
2006-03-10,3.2,2006,3
2006-03-11,3.5,2006,3
2006-03-12,0.1,2006,3
2006-03-13,-0.8,2006,3
2006-03-14,-0.5,2006,3
2006-03-15,0.7,2006,3
2006-03-16,1.6,2006,3
2006-03-17,2.7,2006,3
2006-03-18,2.7,2006,3
2006-03-19,4.3,2006,3
2006-03-20,5.7,2006,3
2006-03-21,7.6,2006,3
2006-03-22,9.4,2006,3
2006-03-23,6.7,2006,3
2006-03-24,4.3,2006,3
2006-03-25,7.7,2006,3
2006-03-26,9.7,2006,3
2006-03-27,11.4,2006,3
2006-03-28,13.2,2006,3
2006-03-29,10.7,2006,3
2006-03-30,10.2,2006,3
2006-03-31,11.3,2006,3
