datum,temperatura,leto,mesec
2003-08-01,21.3,2003,8
2003-08-02,23.7,2003,8
2003-08-03,25.1,2003,8
2003-08-04,25.7,2003,8
2003-08-05,25.8,2003,8
2003-08-06,24.5,2003,8
2003-08-07,23.9,2003,8
2003-08-08,24.9,2003,8
2003-08-09,25.0,2003,8
2003-08-10,25.4,2003,8
2003-08-11,24.4,2003,8
2003-08-12,23.8,2003,8
2003-08-13,27.4,2003,8
2003-08-14,26.1,2003,8
2003-08-15,23.1,2003,8
2003-08-16,22.6,2003,8
2003-08-17,23.4,2003,8
2003-08-18,25.1,2003,8
2003-08-19,24.4,2003,8
2003-08-20,23.1,2003,8
2003-08-21,23.8,2003,8
2003-08-22,24.8,2003,8
2003-08-23,24.9,2003,8
2003-08-24,24.1,2003,8
2003-08-25,20.4,2003,8
2003-08-26,20.7,2003,8
2003-08-27,23.4,2003,8
2003-08-28,22.9,2003,8
2003-08-29,24.9,2003,8
2003-08-30,21.0,2003,8
2003-08-31,15.4,2003,8
