datum,temperatura,leto,mesec
2013-07-01,19.2,2013,7
2013-07-02,22.0,2013,7
2013-07-03,22.9,2013,7
2013-07-04,21.9,2013,7
2013-07-05,22.3,2013,7
2013-07-06,21.5,2013,7
2013-07-07,21.9,2013,7
2013-07-08,22.6,2013,7
2013-07-09,22.6,2013,7
2013-07-10,22.5,2013,7
2013-07-11,20.0,2013,7
2013-07-12,19.3,2013,7
2013-07-13,20.1,2013,7
2013-07-14,20.6,2013,7
2013-07-15,21.9,2013,7
2013-07-16,20.8,2013,7
2013-07-17,22.4,2013,7
2013-07-18,22.9,2013,7
2013-07-19,23.4,2013,7
2013-07-20,23.7,2013,7
2013-07-21,23.1,2013,7
2013-07-22,23.9,2013,7
2013-07-23,25.4,2013,7
2013-07-24,25.2,2013,7
2013-07-25,24.9,2013,7
2013-07-26,26.9,2013,7
2013-07-27,27.6,2013,7
2013-07-28,27.9,2013,7
2013-07-29,27.5,2013,7
2013-07-30,24.1,2013,7
2013-07-31,24.0,2013,7
