datum,temperatura,leto,mesec
2022-07-01,26.4,2022,7
2022-07-02,22.6,2022,7
2022-07-03,24.2,2022,7
2022-07-04,24.3,2022,7
2022-07-05,21.2,2022,7
2022-07-06,21.9,2022,7
2022-07-07,19.9,2022,7
2022-07-08,18.5,2022,7
2022-07-09,19.8,2022,7
2022-07-10,19.6,2022,7
2022-07-11,18.7,2022,7
2022-07-12,19.3,2022,7
2022-07-13,21.4,2022,7
2022-07-14,24.9,2022,7
2022-07-15,21.2,2022,7
2022-07-16,22.4,2022,7
2022-07-17,21.7,2022,7
2022-07-18,22.5,2022,7
2022-07-19,24.4,2022,7
2022-07-20,25.6,2022,7
2022-07-21,26.8,2022,7
2022-07-22,27.3,2022,7
2022-07-23,27.6,2022,7
2022-07-24,25.6,2022,7
2022-07-25,26.9,2022,7
2022-07-26,23.9,2022,7
2022-07-27,22.1,2022,7
2022-07-28,23.0,2022,7
2022-07-29,24.2,2022,7
2022-07-30,20.7,2022,7
2022-07-31,21.6,2022,7
