datum,temperatura,leto,mesec
2022-04-01,7.3,2022,4
2022-04-02,2.1,2022,4
2022-04-03,3.8,2022,4
2022-04-04,4.6,2022,4
2022-04-05,8.5,2022,4
2022-04-06,11.1,2022,4
2022-04-07,12.2,2022,4
2022-04-08,12.9,2022,4
2022-04-09,8.9,2022,4
2022-04-10,6.5,2022,4
2022-04-11,6.5,2022,4
2022-04-12,9.1,2022,4
2022-04-13,10.9,2022,4
2022-04-14,12.9,2022,4
2022-04-15,13.1,2022,4
2022-04-16,9.8,2022,4
2022-04-17,8.0,2022,4
2022-04-18,7.1,2022,4
2022-04-19,5.7,2022,4
2022-04-20,7.0,2022,4
2022-04-21,8.5,2022,4
2022-04-22,9.2,2022,4
2022-04-23,11.5,2022,4
2022-04-24,13.1,2022,4
2022-04-25,12.4,2022,4
2022-04-26,12.0,2022,4
2022-04-27,9.4,2022,4
2022-04-28,11.7,2022,4
2022-04-29,12.5,2022,4
2022-04-30,13.1,2022,4
