datum,temperatura,leto,mesec
2006-01-01,0.8,2006,1
2006-01-02,0.9,2006,1
2006-01-03,1.0,2006,1
2006-01-04,-0.4,2006,1
2006-01-05,0.3,2006,1
2006-01-06,1.1,2006,1
2006-01-07,0.3,2006,1
2006-01-08,-0.6,2006,1
2006-01-09,-4.3,2006,1
2006-01-10,-7.3,2006,1
2006-01-11,-6.5,2006,1
2006-01-12,-6.7,2006,1
2006-01-13,-5.8,2006,1
2006-01-14,-4.9,2006,1
2006-01-15,-4.4,2006,1
2006-01-16,-4.0,2006,1
2006-01-17,-6.3,2006,1
2006-01-18,-0.3,2006,1
2006-01-19,-1.8,2006,1
2006-01-20,-3.6,2006,1
2006-01-21,-2.6,2006,1
2006-01-22,-3.9,2006,1
2006-01-23,-11.8,2006,1
2006-01-24,-13.0,2006,1
2006-01-25,-13.7,2006,1
2006-01-26,-12.7,2006,1
2006-01-27,-11.9,2006,1
2006-01-28,-5.6,2006,1
2006-01-29,-4.5,2006,1
2006-01-30,-2.1,2006,1
2006-01-31,-3.4,2006,1
