datum,temperatura,leto,mesec
2023-12-01,7.5,2023,12
2023-12-02,6.6,2023,12
2023-12-03,-3.4,2023,12
2023-12-04,-5.5,2023,12
2023-12-05,1.0,2023,12
2023-12-06,1.4,2023,12
2023-12-07,0.2,2023,12
2023-12-08,-0.3,2023,12
2023-12-09,0.8,2023,12
2023-12-10,3.2,2023,12
2023-12-11,3.5,2023,12
2023-12-12,4.0,2023,12
2023-12-13,4.5,2023,12
2023-12-14,3.7,2023,12
2023-12-15,2.6,2023,12
2023-12-16,2.2,2023,12
2023-12-17,3.1,2023,12
2023-12-18,5.5,2023,12
2023-12-19,5.8,2023,12
2023-12-20,4.0,2023,12
2023-12-21,2.9,2023,12
2023-12-22,3.1,2023,12
2023-12-23,7.4,2023,12
2023-12-24,6.7,2023,12
2023-12-25,6.2,2023,12
2023-12-26,5.1,2023,12
2023-12-27,5.0,2023,12
2023-12-28,4.9,2023,12
2023-12-29,4.6,2023,12
2023-12-30,4.8,2023,12
2023-12-31,4.5,2023,12
