,time,temperatura_avg
7900,1984-01-01,
7901,1984-01-02,
7902,1984-01-03,
7903,1984-01-04,
7904,1984-01-05,
7905,1984-01-06,
7906,1984-01-07,
7907,1984-01-08,
7908,1984-01-09,
7909,1984-01-10,
7910,1984-01-11,
7911,1984-01-12,
7912,1984-01-13,
7913,1984-01-14,
7914,1984-01-15,
7915,1984-01-16,
7916,1984-01-17,
7917,1984-01-18,
7918,1984-01-19,
7919,1984-01-20,
7920,1984-01-21,
7921,1984-01-22,
7922,1984-01-23,
7923,1984-01-24,
7924,1984-01-25,
7925,1984-01-26,
7926,1984-01-27,
7927,1984-01-28,
7928,1984-01-29,
7929,1984-01-30,
7930,1984-01-31,
7931,1984-02-01,
7932,1984-02-02,
7933,1984-02-03,
7934,1984-02-04,
7935,1984-02-05,
7936,1984-02-06,
7937,1984-02-07,
7938,1984-02-08,
7939,1984-02-09,
7940,1984-02-10,
7941,1984-02-11,
7942,1984-02-12,
7943,1984-02-13,
7944,1984-02-14,
7945,1984-02-15,
7946,1984-02-16,
7947,1984-02-17,
7948,1984-02-18,
7949,1984-02-19,
7950,1984-02-20,
7951,1984-02-21,
7952,1984-02-22,
7953,1984-02-23,
7954,1984-02-24,
7955,1984-02-25,
7956,1984-02-26,
7957,1984-02-27,
7958,1984-02-28,
7959,1984-02-29,
7960,1984-03-01,
7961,1984-03-02,
7962,1984-03-03,
7963,1984-03-04,
7964,1984-03-05,
7965,1984-03-06,
7966,1984-03-07,
7967,1984-03-08,
7968,1984-03-09,
7969,1984-03-10,
7970,1984-03-11,
7971,1984-03-12,
7972,1984-03-13,
7973,1984-03-14,
7974,1984-03-15,
7975,1984-03-16,
7976,1984-03-17,
7977,1984-03-18,
7978,1984-03-19,
7979,1984-03-20,
7980,1984-03-21,
7981,1984-03-22,
7982,1984-03-23,
7983,1984-03-24,
7984,1984-03-25,
7985,1984-03-26,
7986,1984-03-27,
7987,1984-03-28,
7988,1984-03-29,
7989,1984-03-30,
7990,1984-03-31,
7991,1984-04-01,
7992,1984-04-02,
7993,1984-04-03,
7994,1984-04-04,
7995,1984-04-05,
7996,1984-04-06,
7997,1984-04-07,
7998,1984-04-08,
7999,1984-04-09,
8000,1984-04-10,
8001,1984-04-11,
8002,1984-04-12,
8003,1984-04-13,
8004,1984-04-14,
8005,1984-04-15,
8006,1984-04-16,
8007,1984-04-17,
8008,1984-04-18,
8009,1984-04-19,
8010,1984-04-20,
8011,1984-04-21,
8012,1984-04-22,
8013,1984-04-23,
8014,1984-04-24,
8015,1984-04-25,
8016,1984-04-26,
8017,1984-04-27,
8018,1984-04-28,
8019,1984-04-29,
8020,1984-04-30,
8021,1984-05-01,
8022,1984-05-02,
8023,1984-05-03,
8024,1984-05-04,
8025,1984-05-05,
8026,1984-05-06,
8027,1984-05-07,
8028,1984-05-08,
8029,1984-05-09,
8030,1984-05-10,
8031,1984-05-11,
8032,1984-05-12,
8033,1984-05-13,
8034,1984-05-14,
8035,1984-05-15,
8036,1984-05-16,
8037,1984-05-17,
8038,1984-05-18,
8039,1984-05-19,
8040,1984-05-20,
8041,1984-05-21,
8042,1984-05-22,
8043,1984-05-23,
8044,1984-05-24,
8045,1984-05-25,
8046,1984-05-26,
8047,1984-05-27,
8048,1984-05-28,
8049,1984-05-29,
8050,1984-05-30,
8051,1984-05-31,
8052,1984-06-01,
8053,1984-06-02,
8054,1984-06-03,
8055,1984-06-04,
8056,1984-06-05,
8057,1984-06-06,
8058,1984-06-07,
8059,1984-06-08,
8060,1984-06-09,
8061,1984-06-10,
8062,1984-06-11,
8063,1984-06-12,
8064,1984-06-13,
8065,1984-06-14,
8066,1984-06-15,
8067,1984-06-16,
8068,1984-06-17,
8069,1984-06-18,
8070,1984-06-19,
8071,1984-06-20,
8072,1984-06-21,
8073,1984-06-22,
8074,1984-06-23,
8075,1984-06-24,
8076,1984-06-25,
8077,1984-06-26,
8078,1984-06-27,
8079,1984-06-28,
8080,1984-06-29,
8081,1984-06-30,
8082,1984-07-01,
8083,1984-07-02,
8084,1984-07-03,
8085,1984-07-04,
8086,1984-07-05,
8087,1984-07-06,
8088,1984-07-07,
8089,1984-07-08,
8090,1984-07-09,
8091,1984-07-10,
8092,1984-07-11,
8093,1984-07-12,
8094,1984-07-13,
8095,1984-07-14,
8096,1984-07-15,
8097,1984-07-16,
8098,1984-07-17,
8099,1984-07-18,
8100,1984-07-19,
8101,1984-07-20,
8102,1984-07-21,
8103,1984-07-22,
8104,1984-07-23,
8105,1984-07-24,
8106,1984-07-25,
8107,1984-07-26,
8108,1984-07-27,
8109,1984-07-28,
8110,1984-07-29,
8111,1984-07-30,
8112,1984-07-31,
8113,1984-08-01,
8114,1984-08-02,
8115,1984-08-03,
8116,1984-08-04,
8117,1984-08-05,
8118,1984-08-06,
8119,1984-08-07,
8120,1984-08-08,
8121,1984-08-09,
8122,1984-08-10,
8123,1984-08-11,
8124,1984-08-12,
8125,1984-08-13,
8126,1984-08-14,
8127,1984-08-15,
8128,1984-08-16,
8129,1984-08-17,
8130,1984-08-18,
8131,1984-08-19,
8132,1984-08-20,
8133,1984-08-21,
