,time,temperatura_avg
8266,1985-01-01,
8267,1985-01-02,
8268,1985-01-03,
8269,1985-01-04,
8270,1985-01-05,
8271,1985-01-06,
8272,1985-01-07,
8273,1985-01-08,
8274,1985-01-09,
8275,1985-01-10,
8276,1985-01-11,
8277,1985-01-12,
8278,1985-01-13,
8279,1985-01-14,
8280,1985-01-15,
8281,1985-01-16,
8282,1985-01-17,
8283,1985-01-18,
8284,1985-01-19,
8285,1985-01-20,
8286,1985-01-21,
8287,1985-01-22,
8288,1985-01-23,
8289,1985-01-24,
8290,1985-01-25,
8291,1985-01-26,
8292,1985-01-27,
8293,1985-01-28,
8294,1985-01-29,
8295,1985-01-30,
8296,1985-01-31,
8297,1985-02-01,
8298,1985-02-02,
8299,1985-02-03,
8300,1985-02-04,
8301,1985-02-05,
8302,1985-02-06,
8303,1985-02-07,
8304,1985-02-08,
8305,1985-02-09,
8306,1985-02-10,
8307,1985-02-11,
8308,1985-02-12,
8309,1985-02-13,
8310,1985-02-14,
8311,1985-02-15,
8312,1985-02-16,
8313,1985-02-17,
8314,1985-02-18,
8315,1985-02-19,
8316,1985-02-20,
8317,1985-02-21,
8318,1985-02-22,
8319,1985-02-23,
8320,1985-02-24,
8321,1985-02-25,
8322,1985-02-26,
8323,1985-02-27,
8324,1985-02-28,
8325,1985-03-01,
8326,1985-03-02,
8327,1985-03-03,
8328,1985-03-04,
8329,1985-03-05,
8330,1985-03-06,
8331,1985-03-07,
8332,1985-03-08,
8333,1985-03-09,
8334,1985-03-10,
8335,1985-03-11,
8336,1985-03-12,
8337,1985-03-13,
8338,1985-03-14,
8339,1985-03-15,
8340,1985-03-16,
8341,1985-03-17,
8342,1985-03-18,
8343,1985-03-19,
8344,1985-03-20,
8345,1985-03-21,
8346,1985-03-22,
8347,1985-03-23,
8348,1985-03-24,
8349,1985-03-25,
8350,1985-03-26,
8351,1985-03-27,
8352,1985-03-28,
8353,1985-03-29,
8354,1985-03-30,
8355,1985-03-31,
8356,1985-04-01,
8357,1985-04-02,
8358,1985-04-03,
8359,1985-04-04,
8360,1985-04-05,
8361,1985-04-06,
8362,1985-04-07,
8363,1985-04-08,
8364,1985-04-09,
8365,1985-04-10,
8366,1985-04-11,
8367,1985-04-12,
8368,1985-04-13,
8369,1985-04-14,
8370,1985-04-15,
8371,1985-04-16,
8372,1985-04-17,
8373,1985-04-18,
8374,1985-04-19,
8375,1985-04-20,
8376,1985-04-21,
8377,1985-04-22,
8378,1985-04-23,
8379,1985-04-24,
8380,1985-04-25,
8381,1985-04-26,
8382,1985-04-27,
8383,1985-04-28,
8384,1985-04-29,
8385,1985-04-30,
8386,1985-05-01,
8387,1985-05-02,
8388,1985-05-03,
8389,1985-05-04,
8390,1985-05-05,
8391,1985-05-06,
8392,1985-05-07,
8393,1985-05-08,
8394,1985-05-09,
8395,1985-05-10,
8396,1985-05-11,
8397,1985-05-12,
8398,1985-05-13,
8399,1985-05-14,
8400,1985-05-15,
8401,1985-05-16,
8402,1985-05-17,
8403,1985-05-18,
