,time,temperatura_avg
1691,1967-01-01,
1692,1967-01-02,
1693,1967-01-03,
1694,1967-01-04,
1695,1967-01-05,
1696,1967-01-06,
1697,1967-01-07,
1698,1967-01-08,
1699,1967-01-09,
1700,1967-01-10,
1701,1967-01-11,
1702,1967-01-12,
1703,1967-01-13,
1704,1967-01-14,
1705,1967-01-15,
1706,1967-01-16,
1707,1967-01-17,
1708,1967-01-18,
1709,1967-01-19,
1710,1967-01-20,
1711,1967-01-21,
1712,1967-01-22,
1713,1967-01-23,
1714,1967-01-24,
1715,1967-01-25,
1716,1967-01-26,
1717,1967-01-27,
1718,1967-01-28,
1719,1967-01-29,
1720,1967-01-30,
1721,1967-01-31,
1722,1967-02-01,
1723,1967-02-02,
1724,1967-02-03,
1725,1967-02-04,
1726,1967-02-05,
1727,1967-02-06,
1728,1967-02-07,
1729,1967-02-08,
1730,1967-02-09,
1731,1967-02-10,
1732,1967-02-11,
1733,1967-02-12,
1734,1967-02-13,
1735,1967-02-14,
1736,1967-02-15,
1737,1967-02-16,
1738,1967-02-17,
1739,1967-02-18,
1740,1967-02-19,
1741,1967-02-20,
1742,1967-02-21,
1743,1967-02-22,
1744,1967-02-23,
1745,1967-02-24,
1746,1967-02-25,
1747,1967-02-26,
1748,1967-02-27,
1749,1967-02-28,
1750,1967-03-01,
1751,1967-03-02,
1752,1967-03-03,
1753,1967-03-04,
1754,1967-03-05,
1755,1967-03-06,
1756,1967-03-07,
1757,1967-03-08,
1758,1967-03-09,
1759,1967-03-10,
1760,1967-03-11,
1761,1967-03-12,
1762,1967-03-13,
1763,1967-03-14,
1764,1967-03-15,
1765,1967-03-16,
1766,1967-03-17,
1767,1967-03-18,
1768,1967-03-19,
1769,1967-03-20,
1770,1967-03-21,
1771,1967-03-22,
1772,1967-03-23,
1773,1967-03-24,
1774,1967-03-25,
1775,1967-03-26,
1776,1967-03-27,
1777,1967-03-28,
1778,1967-03-29,
1779,1967-03-30,
1780,1967-03-31,
1781,1967-04-01,
1782,1967-04-02,
1783,1967-04-03,
1784,1967-04-04,
1785,1967-04-05,
1786,1967-04-06,
1787,1967-04-07,
1788,1967-04-08,
1789,1967-04-09,
1790,1967-04-10,
1791,1967-04-11,
1792,1967-04-12,
1793,1967-04-13,
1794,1967-04-14,
1795,1967-04-15,
1796,1967-04-16,
1797,1967-04-17,
1798,1967-04-18,
1799,1967-04-19,
1800,1967-04-20,
1801,1967-04-21,
1802,1967-04-22,
1803,1967-04-23,
1804,1967-04-24,
1805,1967-04-25,
1806,1967-04-26,
1807,1967-04-27,
1808,1967-04-28,
1809,1967-04-29,
1810,1967-04-30,
1811,1967-05-01,
1812,1967-05-02,
1813,1967-05-03,
1814,1967-05-04,
1815,1967-05-05,
1816,1967-05-06,
1817,1967-05-07,
1818,1967-05-08,
1819,1967-05-09,
1820,1967-05-10,
1821,1967-05-11,
1822,1967-05-12,
1823,1967-05-13,
1824,1967-05-14,
1825,1967-05-15,
1826,1967-05-16,
1827,1967-05-17,
1828,1967-05-18,
1829,1967-05-19,
1830,1967-05-20,
1831,1967-05-21,
1832,1967-05-22,
1833,1967-05-23,
1834,1967-05-24,
1835,1967-05-25,
1836,1967-05-26,
1837,1967-05-27,
1838,1967-05-28,
1839,1967-05-29,
1840,1967-05-30,
1841,1967-05-31,
1842,1967-06-01,
1843,1967-06-02,
1844,1967-06-03,
1845,1967-06-04,
1846,1967-06-05,
1847,1967-06-06,
1848,1967-06-07,
1849,1967-06-08,
1850,1967-06-09,
1851,1967-06-10,
1852,1967-06-11,
1853,1967-06-12,
1854,1967-06-13,
1855,1967-06-14,
1856,1967-06-15,
1857,1967-06-16,
1858,1967-06-17,
1859,1967-06-18,
1860,1967-06-19,
1861,1967-06-20,
1862,1967-06-21,
1863,1967-06-22,
1864,1967-06-23,
1865,1967-06-24,
1866,1967-06-25,
1867,1967-06-26,
1868,1967-06-27,
1869,1967-06-28,
1870,1967-06-29,
1871,1967-06-30,
1872,1967-07-01,
1873,1967-07-02,
1874,1967-07-03,
1875,1967-07-04,
1876,1967-07-05,
1877,1967-07-06,
1878,1967-07-07,
1879,1967-07-08,
1880,1967-07-09,
1881,1967-07-10,
1882,1967-07-11,
1883,1967-07-12,
1884,1967-07-13,
1885,1967-07-14,
1886,1967-07-15,
1887,1967-07-16,
1888,1967-07-17,
1889,1967-07-18,
1890,1967-07-19,
1891,1967-07-20,
1892,1967-07-21,
1893,1967-07-22,
1894,1967-07-23,
1895,1967-07-24,
1896,1967-07-25,
1897,1967-07-26,
1898,1967-07-27,
1899,1967-07-28,
1900,1967-07-29,
1901,1967-07-30,
1902,1967-07-31,
1903,1967-08-01,
1904,1967-08-02,
1905,1967-08-03,
1906,1967-08-04,
1907,1967-08-05,
1908,1967-08-06,
1909,1967-08-07,
1910,1967-08-08,
1911,1967-08-09,
1912,1967-08-10,
1913,1967-08-11,
1914,1967-08-12,
1915,1967-08-13,
1916,1967-08-14,
1917,1967-08-15,
1918,1967-08-16,
1919,1967-08-17,
1920,1967-08-18,
1921,1967-08-19,
1922,1967-08-20,
1923,1967-08-21,
1924,1967-08-22,
1925,1967-08-23,
1926,1967-08-24,
1927,1967-08-25,
1928,1967-08-26,
1929,1967-08-27,
1930,1967-08-28,
1931,1967-08-29,
1932,1967-08-30,
1933,1967-08-31,
1934,1967-09-01,
1935,1967-09-02,
1936,1967-09-03,
1937,1967-09-04,
1938,1967-09-05,
1939,1967-09-06,
1940,1967-09-07,
1941,1967-09-08,
1942,1967-09-09,
1943,1967-09-10,
1944,1967-09-11,
1945,1967-09-12,
1946,1967-09-13,
1947,1967-09-14,
1948,1967-09-15,
1949,1967-09-16,
1950,1967-09-17,
1951,1967-09-18,
1952,1967-09-19,
1953,1967-09-20,
1954,1967-09-21,
1955,1967-09-22,
1956,1967-09-23,
1957,1967-09-24,
1958,1967-09-25,
1959,1967-09-26,
1960,1967-09-27,
1961,1967-09-28,
1962,1967-09-29,
1963,1967-09-30,
1964,1967-10-01,
1965,1967-10-02,
1966,1967-10-03,
1967,1967-10-04,
1968,1967-10-05,
1969,1967-10-06,
1970,1967-10-07,
1971,1967-10-08,
1972,1967-10-09,
1973,1967-10-10,
1974,1967-10-11,
1975,1967-10-12,
1976,1967-10-13,
1977,1967-10-14,
1978,1967-10-15,
1979,1967-10-16,
1980,1967-10-17,
1981,1967-10-18,
1982,1967-10-19,
1983,1967-10-20,
1984,1967-10-21,
1985,1967-10-22,
1986,1967-10-23,
1987,1967-10-24,
1988,1967-10-25,
1989,1967-10-26,
1990,1967-10-27,
1991,1967-10-28,
1992,1967-10-29,
1993,1967-10-30,
1994,1967-10-31,
1995,1967-11-01,
1996,1967-11-02,
1997,1967-11-03,
1998,1967-11-04,
1999,1967-11-05,
2000,1967-11-06,
2001,1967-11-07,
2002,1967-11-08,
2003,1967-11-09,
2004,1967-11-10,
2005,1967-11-11,
2006,1967-11-12,
2007,1967-11-13,
2008,1967-11-14,
2009,1967-11-15,
2010,1967-11-16,
2011,1967-11-17,
2012,1967-11-18,
2013,1967-11-19,
2014,1967-11-20,
2015,1967-11-21,
2016,1967-11-22,
2017,1967-11-23,
2018,1967-11-24,
2019,1967-11-25,
2020,1967-11-26,
2021,1967-11-27,
2022,1967-11-28,
2023,1967-11-29,
2024,1967-11-30,
2025,1967-12-01,
2026,1967-12-02,
2027,1967-12-03,
2028,1967-12-04,
2029,1967-12-05,
2030,1967-12-06,
2031,1967-12-07,
2032,1967-12-08,
2033,1967-12-09,
2034,1967-12-10,
2035,1967-12-11,
2036,1967-12-12,
2037,1967-12-13,
2038,1967-12-14,
2039,1967-12-15,
2040,1967-12-16,
2041,1967-12-17,
2042,1967-12-18,
2043,1967-12-19,
2044,1967-12-20,
2045,1967-12-21,
2046,1967-12-22,
2047,1967-12-23,
2048,1967-12-24,
2049,1967-12-25,
2050,1967-12-26,
2051,1967-12-27,
2052,1967-12-28,
2053,1967-12-29,
2054,1967-12-30,
2055,1967-12-31,
