,time,temperatura_avg
1326,1966-01-01,
1327,1966-01-02,
1328,1966-01-03,
1329,1966-01-04,
1330,1966-01-05,
1331,1966-01-06,
1332,1966-01-07,
1333,1966-01-08,
1334,1966-01-09,
1335,1966-01-10,
1336,1966-01-11,
1337,1966-01-12,
1338,1966-01-13,
1339,1966-01-14,
1340,1966-01-15,
1341,1966-01-16,
1342,1966-01-17,
1343,1966-01-18,
1344,1966-01-19,
1345,1966-01-20,
1346,1966-01-21,
1347,1966-01-22,
1348,1966-01-23,
1349,1966-01-24,
1350,1966-01-25,
1351,1966-01-26,
1352,1966-01-27,
1353,1966-01-28,
1354,1966-01-29,
1355,1966-01-30,
1356,1966-01-31,
1357,1966-02-01,
1358,1966-02-02,
1359,1966-02-03,
1360,1966-02-04,
1361,1966-02-05,
1362,1966-02-06,
1363,1966-02-07,
1364,1966-02-08,
1365,1966-02-09,
1366,1966-02-10,
1367,1966-02-11,
1368,1966-02-12,
1369,1966-02-13,
1370,1966-02-14,
1371,1966-02-15,
1372,1966-02-16,
1373,1966-02-17,
1374,1966-02-18,
1375,1966-02-19,
1376,1966-02-20,
1377,1966-02-21,
1378,1966-02-22,
1379,1966-02-23,
1380,1966-02-24,
1381,1966-02-25,
1382,1966-02-26,
1383,1966-02-27,
1384,1966-02-28,
1385,1966-03-01,
1386,1966-03-02,
1387,1966-03-03,
1388,1966-03-04,
1389,1966-03-05,
1390,1966-03-06,
1391,1966-03-07,
1392,1966-03-08,
1393,1966-03-09,
1394,1966-03-10,
1395,1966-03-11,
1396,1966-03-12,
1397,1966-03-13,
1398,1966-03-14,
1399,1966-03-15,
1400,1966-03-16,
1401,1966-03-17,
1402,1966-03-18,
1403,1966-03-19,
1404,1966-03-20,
1405,1966-03-21,
1406,1966-03-22,
1407,1966-03-23,
1408,1966-03-24,
1409,1966-03-25,
1410,1966-03-26,
1411,1966-03-27,
1412,1966-03-28,
1413,1966-03-29,
1414,1966-03-30,
1415,1966-03-31,
1416,1966-04-01,
1417,1966-04-02,
1418,1966-04-03,
1419,1966-04-04,
1420,1966-04-05,
1421,1966-04-06,
1422,1966-04-07,
1423,1966-04-08,
1424,1966-04-09,
1425,1966-04-10,
1426,1966-04-11,
1427,1966-04-12,
1428,1966-04-13,
1429,1966-04-14,
1430,1966-04-15,
1431,1966-04-16,
1432,1966-04-17,
1433,1966-04-18,
1434,1966-04-19,
1435,1966-04-20,
1436,1966-04-21,
1437,1966-04-22,
1438,1966-04-23,
1439,1966-04-24,
1440,1966-04-25,
1441,1966-04-26,
1442,1966-04-27,
1443,1966-04-28,
1444,1966-04-29,
1445,1966-04-30,
1446,1966-05-01,
1447,1966-05-02,
1448,1966-05-03,
1449,1966-05-04,
1450,1966-05-05,
1451,1966-05-06,
1452,1966-05-07,
1453,1966-05-08,
1454,1966-05-09,
1455,1966-05-10,
1456,1966-05-11,
1457,1966-05-12,
1458,1966-05-13,
1459,1966-05-14,
1460,1966-05-15,
1461,1966-05-16,
1462,1966-05-17,
1463,1966-05-18,
1464,1966-05-19,
1465,1966-05-20,
1466,1966-05-21,
1467,1966-05-22,
1468,1966-05-23,
1469,1966-05-24,
1470,1966-05-25,
1471,1966-05-26,
1472,1966-05-27,
1473,1966-05-28,
1474,1966-05-29,
1475,1966-05-30,
1476,1966-05-31,
1477,1966-06-01,
1478,1966-06-02,
1479,1966-06-03,
1480,1966-06-04,
1481,1966-06-05,
1482,1966-06-06,
1483,1966-06-07,
1484,1966-06-08,
1485,1966-06-09,
1486,1966-06-10,
1487,1966-06-11,
1488,1966-06-12,
1489,1966-06-13,
1490,1966-06-14,
1491,1966-06-15,
1492,1966-06-16,
1493,1966-06-17,
1494,1966-06-18,
1495,1966-06-19,
1496,1966-06-20,
1497,1966-06-21,
1498,1966-06-22,
1499,1966-06-23,
1500,1966-06-24,
1501,1966-06-25,
1502,1966-06-26,
1503,1966-06-27,
1504,1966-06-28,
1505,1966-06-29,
1506,1966-06-30,
1507,1966-07-01,
1508,1966-07-02,
1509,1966-07-03,
1510,1966-07-04,
1511,1966-07-05,
1512,1966-07-06,
1513,1966-07-07,
1514,1966-07-08,
1515,1966-07-09,
1516,1966-07-10,
1517,1966-07-11,
1518,1966-07-12,
1519,1966-07-13,
1520,1966-07-14,
1521,1966-07-15,
1522,1966-07-16,
1523,1966-07-17,
1524,1966-07-18,
1525,1966-07-19,
1526,1966-07-20,
1527,1966-07-21,
1528,1966-07-22,
1529,1966-07-23,
1530,1966-07-24,
1531,1966-07-25,
1532,1966-07-26,
1533,1966-07-27,
1534,1966-07-28,
1535,1966-07-29,
1536,1966-07-30,
1537,1966-07-31,
1538,1966-08-01,
1539,1966-08-02,
1540,1966-08-03,
1541,1966-08-04,
1542,1966-08-05,
1543,1966-08-06,
1544,1966-08-07,
1545,1966-08-08,
1546,1966-08-09,
1547,1966-08-10,
1548,1966-08-11,
1549,1966-08-12,
1550,1966-08-13,
1551,1966-08-14,
1552,1966-08-15,
1553,1966-08-16,
1554,1966-08-17,
1555,1966-08-18,
1556,1966-08-19,
1557,1966-08-20,
1558,1966-08-21,
1559,1966-08-22,
1560,1966-08-23,
1561,1966-08-24,
1562,1966-08-25,
1563,1966-08-26,
1564,1966-08-27,
1565,1966-08-28,
1566,1966-08-29,
1567,1966-08-30,
1568,1966-08-31,
1569,1966-09-01,
1570,1966-09-02,
1571,1966-09-03,
1572,1966-09-04,
1573,1966-09-05,
1574,1966-09-06,
1575,1966-09-07,
1576,1966-09-08,
1577,1966-09-09,
1578,1966-09-10,
1579,1966-09-11,
1580,1966-09-12,
1581,1966-09-13,
1582,1966-09-14,
1583,1966-09-15,
1584,1966-09-16,
1585,1966-09-17,
1586,1966-09-18,
1587,1966-09-19,
1588,1966-09-20,
1589,1966-09-21,
