,time,temperatura_avg
15571,2005-01-01,26.1
15572,2005-01-02,24.4
15573,2005-01-03,26.2
15574,2005-01-04,26.4
15575,2005-01-05,26.6
15576,2005-01-06,26.7
15577,2005-01-07,25.9
15578,2005-01-08,25.0
15579,2005-01-09,26.6
15580,2005-01-10,25.4
15581,2005-01-11,26.8
15582,2005-01-12,27.5
15583,2005-01-13,27.6
15584,2005-01-14,27.3
15585,2005-01-15,27.1
15586,2005-01-16,26.8
15587,2005-01-17,25.7
15588,2005-01-18,26.4
15589,2005-01-19,26.4
15590,2005-01-20,26.5
15591,2005-01-21,27.1
15592,2005-01-22,27.4
15593,2005-01-23,27.4
15594,2005-01-24,27.0
15595,2005-01-25,26.7
15596,2005-01-26,27.0
15597,2005-01-27,27.2
15598,2005-01-28,27.3
15599,2005-01-29,27.1
15600,2005-01-30,27.3
15601,2005-01-31,27.7
15602,2005-02-01,27.8
15603,2005-02-02,28.0
15604,2005-02-03,28.3
15605,2005-02-04,28.4
15606,2005-02-05,27.9
15607,2005-02-06,27.8
15608,2005-02-07,28.1
15609,2005-02-08,28.1
15610,2005-02-09,28.4
15611,2005-02-10,28.7
15612,2005-02-11,28.5
15613,2005-02-12,28.7
15614,2005-02-13,28.1
15615,2005-02-14,28.6
15616,2005-02-15,28.9
15617,2005-02-16,29.4
15618,2005-02-17,28.8
15619,2005-02-18,28.9
15620,2005-02-19,28.8
15621,2005-02-20,28.6
15622,2005-02-21,29.0
15623,2005-02-22,28.7
15624,2005-02-23,29.2
15625,2005-02-24,29.2
15626,2005-02-25,29.5
15627,2005-02-26,28.8
15628,2005-02-27,28.2
15629,2005-02-28,28.4
15630,2005-03-01,28.9
15631,2005-03-02,28.7
15632,2005-03-03,27.3
15633,2005-03-04,28.8
15634,2005-03-05,29.1
15635,2005-03-06,28.2
15636,2005-03-07,28.1
15637,2005-03-08,28.0
15638,2005-03-09,28.3
15639,2005-03-10,28.6
15640,2005-03-11,27.6
15641,2005-03-12,28.8
15642,2005-03-13,28.9
15643,2005-03-14,29.3
15644,2005-03-15,29.4
15645,2005-03-16,29.1
15646,2005-03-17,29.5
15647,2005-03-18,29.4
15648,2005-03-19,28.3
15649,2005-03-20,28.9
15650,2005-03-21,29.2
15651,2005-03-22,29.3
15652,2005-03-23,28.9
