time,tavg,tmin,tmax,prcp,snow
1962-01-01,3.7,-1.4,5.5,23.3,
1962-01-02,5.8,1.8,9.0,0.8,
1962-01-03,6.5,2.0,12.3,0.0,
1962-01-04,5.0,1.1,10.3,0.0,
1962-01-05,7.4,-0.8,13.6,0.0,
1962-01-06,4.8,1.6,10.5,0.0,
1962-01-07,4.5,0.8,10.6,0.0,
1962-01-08,5.2,0.6,8.8,0.0,
1962-01-09,5.4,1.6,9.1,0.8,
1962-01-10,3.6,2.6,5.5,5.7,
1962-01-11,5.3,0.2,10.8,0.0,
1962-01-12,5.8,-0.6,12.7,0.0,
1962-01-13,7.5,0.0,13.8,0.0,
1962-01-14,5.3,3.0,9.8,0.0,
1962-01-15,2.8,1.8,6.0,0.0,
1962-01-16,2.8,-2.0,8.7,0.0,
1962-01-17,2.9,-2.7,8.5,0.0,
1962-01-18,4.6,-1.7,8.5,9.9,
1962-01-19,5.3,1.0,11.2,0.0,
1962-01-20,5.3,1.1,11.8,0.0,
1962-01-21,2.8,-2.0,9.9,0.0,
1962-01-22,3.0,-3.8,8.9,0.0,
1962-01-23,3.1,-2.0,8.9,0.0,
1962-01-24,3.4,-3.1,10.2,0.0,
1962-01-25,3.7,-3.1,10.3,0.0,
1962-01-26,2.8,-2.8,9.3,0.0,
1962-01-27,3.4,-3.4,7.8,0.0,
1962-01-28,3.9,-0.8,9.7,0.0,
1962-01-29,4.1,-1.2,10.8,0.0,
1962-01-30,4.1,-1.5,10.0,0.0,
1962-01-31,5.2,-1.8,11.3,0.0,
1962-02-01,5.2,0.5,11.5,0.0,
1962-02-02,5.4,-0.1,11.2,0.0,
1962-02-03,4.5,-0.3,10.0,0.0,
1962-02-04,4.5,-1.1,10.9,0.0,
1962-02-05,4.9,0.0,10.9,0.0,
1962-02-06,6.0,-1.9,13.6,0.0,
1962-02-07,4.9,-0.2,11.7,0.0,
1962-02-08,8.7,-1.6,15.1,0.0,
1962-02-09,8.1,4.7,14.2,0.0,
1962-02-10,9.4,3.6,13.4,0.1,
1962-02-11,15.5,5.5,24.5,0.0,
1962-02-12,6.4,8.0,11.3,0.0,
1962-02-13,3.1,1.5,8.4,0.0,
1962-02-14,3.3,-1.4,7.8,0.0,
1962-02-15,4.2,-2.6,11.4,0.0,
1962-02-16,3.4,-0.9,8.7,0.0,
1962-02-17,4.0,-0.2,10.0,0.0,
1962-02-18,6.4,-1.8,15.0,0.0,
1962-02-19,6.7,-0.5,14.0,0.0,
1962-02-20,6.3,0.5,11.9,0.0,
1962-02-21,7.7,-0.3,17.1,0.0,
1962-02-22,6.6,0.6,10.7,0.1,
1962-02-23,6.6,3.6,8.9,0.0,
1962-02-24,7.4,3.9,12.5,0.0,
1962-02-25,3.7,3.7,7.0,12.7,
1962-02-26,3.2,0.8,6.0,0.6,
1962-02-27,4.0,0.1,9.3,0.0,
1962-02-28,5.9,-0.8,10.3,0.0,
1962-03-01,4.7,2.0,7.6,7.8,
1962-03-02,5.9,3.2,12.5,0.0,
1962-03-03,6.4,2.1,13.3,0.0,
1962-03-04,7.9,-0.1,14.3,0.0,
1962-03-05,9.8,1.9,15.6,0.0,
1962-03-06,10.2,4.3,14.9,0.0,
1962-03-07,8.6,6.4,17.3,0.0,
1962-03-08,7.4,1.7,13.9,0.0,
1962-03-09,10.8,2.1,18.1,0.0,
1962-03-10,11.0,5.6,16.2,0.0,
1962-03-11,9.1,4.3,15.3,0.0,
1962-03-12,11.1,2.2,17.2,0.0,
1962-03-13,11.7,3.7,18.7,0.0,
1962-03-14,11.1,5.9,16.1,0.0,
1962-03-15,9.2,7.7,13.7,12.7,
1962-03-16,8.7,5.6,16.9,0.0,
1962-03-17,6.1,2.3,12.1,0.0,
1962-03-18,7.7,-0.8,12.7,0.0,
1962-03-19,10.8,2.1,15.6,0.0,
