time,tavg,tmin,tmax,prcp,snow
2018-01-01,7.2,0.4,13.0,0.0,
2018-01-02,5.9,0.8,10.8,0.0,
2018-01-03,4.3,2.9,8.6,0.0,
2018-01-04,4.9,0.0,9.6,0.0,
2018-01-05,2.9,1.7,6.3,0.0,
2018-01-06,5.7,-1.4,10.5,0.0,
2018-01-07,6.5,1.2,11.6,0.0,
2018-01-08,5.8,3.2,9.5,0.0,
2018-01-09,8.4,3.6,16.0,9.4,
2018-01-10,7.1,3.8,11.1,0.0,
2018-01-11,4.1,1.8,10.2,0.0,
2018-01-12,2.6,-1.6,7.0,0.0,
2018-01-13,3.4,-0.8,7.3,0.0,
2018-01-14,3.6,1.0,8.4,0.0,
2018-01-15,4.9,-1.1,12.4,0.0,
2018-01-16,8.2,1.4,13.7,0.0,
2018-01-17,6.5,4.4,9.1,0.0,
2018-01-18,9.1,3.0,13.7,15.0,
2018-01-19,7.9,6.6,11.2,0.0,
2018-01-20,5.8,4.8,10.1,0.0,
2018-01-21,6.9,2.3,12.0,0.0,
2018-01-22,1.9,-0.5,5.0,,
2018-01-23,5.0,-0.7,10.0,23.9,20.0
2018-01-24,1.1,0.0,7.3,0.0,9.0
2018-01-25,0.2,-4.0,4.0,0.0,7.0
2018-01-26,1.0,-3.1,5.1,0.0,7.0
2018-01-27,2.9,-1.8,7.3,0.0,6.0
2018-01-28,1.2,-0.6,5.5,0.0,4.0
2018-01-29,4.5,-1.9,9.7,0.0,3.0
2018-01-30,2.8,1.1,6.6,0.0,
2018-01-31,4.9,-1.0,9.2,0.0,
2018-02-01,2.3,0.8,6.3,0.0,
2018-02-02,2.4,0.5,3.8,13.5,1.0
2018-02-03,4.9,1.6,7.8,1.5,
2018-02-04,4.9,2.5,9.8,0.0,
2018-02-05,3.5,1.1,8.1,0.0,
2018-02-06,3.2,-1.2,8.2,0.0,
2018-02-07,3.8,-1.8,9.1,0.0,
2018-02-08,3.4,0.1,9.2,0.0,
2018-02-09,4.8,-1.4,9.5,0.0,
2018-02-10,8.4,0.3,11.9,0.0,
2018-02-11,7.1,4.6,14.9,1.5,
2018-02-12,3.8,-0.7,9.7,0.0,
2018-02-13,4.2,-1.2,9.7,0.0,
2018-02-14,8.1,-0.2,11.0,0.0,
2018-02-15,8.6,6.5,15.1,0.0,
2018-02-16,6.6,3.4,10.0,0.0,
2018-02-17,4.2,1.0,12.3,0.0,
2018-02-18,4.2,-1.8,9.8,0.0,
2018-02-19,6.6,1.5,10.7,0.0,
2018-02-20,7.5,3.2,12.4,0.0,
2018-02-21,5.3,3.8,8.6,0.0,
2018-02-22,2.3,1.6,3.2,1.5,
2018-02-23,3.7,1.9,8.1,1.0,
2018-02-24,8.2,0.5,14.4,0.0,
2018-02-25,5.6,2.9,8.9,0.0,
2018-02-26,6.1,4.3,10.9,0.0,
2018-02-27,7.8,4.1,12.8,0.0,
2018-02-28,10.1,3.3,14.7,0.0,
2018-03-01,12.3,6.9,20.3,49.0,
2018-03-02,8.4,5.6,14.4,0.0,
2018-03-03,10.6,3.2,16.2,0.0,
2018-03-04,16.1,5.8,21.2,0.0,
2018-03-05,13.4,10.0,19.9,0.0,
2018-03-06,8.5,5.0,11.7,,
2018-03-07,5.5,2.8,8.3,0.0,
2018-03-08,5.7,3.8,8.1,,
2018-03-09,8.9,7.0,17.1,81.0,
2018-03-10,7.3,4.5,10.8,,
2018-03-11,9.3,5.5,16.1,0.0,
2018-03-12,10.1,5.2,15.9,0.0,
2018-03-13,12.3,5.3,17.5,0.0,
2018-03-14,14.9,7.2,21.5,0.0,
2018-03-15,17.8,9.0,22.1,0.0,
2018-03-16,9.1,6.1,16.9,0.0,
2018-03-17,8.2,3.1,12.1,4.1,
2018-03-18,12.2,5.4,15.8,0.0,
2018-03-19,12.7,8.9,18.0,0.0,
2018-03-20,6.9,6.9,8.8,6.1,
2018-03-21,3.9,1.9,6.5,,
2018-03-22,11.1,3.7,14.5,50.0,
2018-03-23,11.1,8.1,18.8,0.0,
2018-03-24,11.6,7.3,16.8,2.5,
2018-03-25,13.3,6.6,19.3,0.0,
2018-03-26,14.9,8.2,21.8,0.0,
2018-03-27,16.1,10.1,22.1,0.0,
2018-03-28,17.5,11.1,22.9,0.0,
2018-03-29,18.0,12.5,23.8,,
2018-03-30,14.1,11.1,18.1,,
2018-03-31,14.2,8.3,18.1,0.0,
2018-04-01,16.8,9.6,21.9,0.0,
2018-04-02,18.2,12.3,24.5,0.0,
2018-04-03,18.4,14.3,23.4,0.0,
2018-04-04,19.2,15.1,26.2,0.0,
2018-04-05,13.4,11.7,14.8,,
2018-04-06,19.6,11.6,22.4,0.0,
2018-04-07,13.2,11.0,21.8,1.0,
2018-04-08,11.9,7.7,15.9,,
2018-04-09,13.6,6.0,19.7,,
2018-04-10,14.9,8.0,19.1,0.0,
2018-04-11,17.1,14.0,21.0,,
2018-04-12,18.2,16.0,25.9,0.0,
2018-04-13,15.0,12.3,20.9,0.0,
2018-04-14,15.1,11.5,17.8,,
2018-04-15,16.3,13.8,22.1,19.1,
2018-04-16,14.7,11.7,20.0,0.0,
2018-04-17,12.6,11.3,15.0,0.0,
2018-04-18,12.6,10.7,16.0,17.0,
2018-04-19,17.0,10.2,22.2,13.5,
2018-04-20,18.8,12.3,26.4,0.0,
2018-04-21,19.4,12.8,26.0,0.0,
2018-04-22,20.7,13.9,28.3,0.0,
2018-04-23,16.3,15.3,18.7,0.0,
2018-04-24,18.8,15.1,21.3,0.0,
2018-04-25,18.3,18.0,22.5,25.9,
2018-04-26,19.1,14.8,25.0,32.5,
2018-04-27,18.7,15.1,22.0,0.0,
2018-04-28,19.8,15.6,26.1,0.0,
2018-04-29,20.9,14.0,25.6,0.0,
2018-04-30,20.9,17.5,24.6,,
2018-05-01,22.3,16.7,28.1,0.0,
2018-05-02,20.4,17.1,24.1,,
2018-05-03,20.3,17.0,27.4,17.5,
2018-05-04,17.3,14.1,23.8,0.0,
2018-05-05,19.4,11.5,24.3,0.0,
2018-05-06,21.4,14.4,26.5,0.0,
2018-05-07,15.9,14.2,21.6,0.5,
2018-05-08,12.2,11.7,14.6,22.1,
2018-05-09,12.4,10.3,14.3,41.9,
2018-05-10,12.2,11.0,15.7,,
2018-05-11,17.5,9.0,22.4,8.4,
2018-05-12,19.9,12.9,24.6,0.0,
2018-05-13,17.4,14.7,21.4,0.0,
2018-05-14,21.4,14.6,28.6,49.0,
2018-05-15,23.4,14.8,28.4,0.0,
2018-05-16,23.9,18.8,29.0,0.0,
2018-05-17,23.9,21.4,28.4,0.0,
2018-05-18,23.5,20.0,27.1,0.0,
2018-05-19,18.9,15.8,26.3,0.0,
2018-05-20,17.3,13.1,22.1,0.0,
2018-05-21,20.8,13.7,27.2,0.0,
2018-05-22,21.3,15.0,27.3,0.0,
2018-05-23,18.2,17.1,21.8,0.0,
2018-05-24,21.8,16.1,25.7,15.0,
2018-05-25,22.9,18.7,27.1,0.0,
2018-05-26,20.4,18.5,25.2,0.0,
2018-05-27,21.8,16.2,26.9,0.0,
2018-05-28,22.1,18.8,26.0,0.0,
2018-05-29,23.2,19.3,27.6,0.0,
2018-05-30,19.9,17.9,25.0,0.0,
2018-05-31,19.5,16.7,21.5,,
2018-06-01,21.7,18.1,27.5,0.0,
2018-06-02,21.9,16.9,27.2,0.0,
2018-06-03,22.8,17.3,28.6,0.0,
2018-06-04,23.5,18.5,29.1,0.0,
2018-06-05,23.7,18.2,28.3,0.0,
2018-06-06,21.1,20.0,23.0,,
2018-06-07,23.2,18.2,27.3,13.5,
2018-06-08,24.0,19.3,27.5,0.0,
2018-06-09,25.2,21.3,32.0,1.0,
2018-06-10,20.1,18.7,22.0,,
2018-06-11,18.9,18.1,19.9,,
2018-06-12,20.7,17.8,26.4,18.0,
2018-06-13,21.7,18.3,27.0,0.0,
2018-06-14,20.5,18.6,25.2,0.0,
2018-06-15,17.8,16.1,20.0,,
2018-06-16,16.2,14.2,18.4,12.4,
2018-06-17,19.7,15.1,22.5,0.0,
2018-06-18,19.4,17.7,21.2,0.0,
2018-06-19,23.3,18.2,28.8,2.0,
2018-06-20,20.3,19.6,21.7,7.6,
2018-06-21,21.5,19.0,24.4,19.1,
2018-06-22,23.2,19.4,28.1,0.0,
2018-06-23,19.9,18.1,23.0,0.0,
2018-06-24,22.1,17.9,27.0,17.5,
2018-06-25,26.7,19.7,32.6,1.0,
2018-06-26,26.6,22.3,30.1,0.0,
2018-06-27,27.8,24.9,31.7,0.0,
2018-06-28,27.4,25.2,31.9,0.0,
