datum,temperatura,leto,mesec
2001-01-01,-0.7,2001,1
2001-01-02,2.2,2001,1
2001-01-03,5.3,2001,1
2001-01-04,4.9,2001,1
2001-01-05,4.8,2001,1
2001-01-06,10.6,2001,1
2001-01-07,11.4,2001,1
2001-01-08,8.0,2001,1
2001-01-09,4.4,2001,1
2001-01-10,5.1,2001,1
2001-01-11,7.4,2001,1
2001-01-12,2.6,2001,1
2001-01-13,-0.6,2001,1
2001-01-14,-1.3,2001,1
2001-01-15,-2.2,2001,1
2001-01-16,-2.3,2001,1
2001-01-17,-1.0,2001,1
2001-01-18,0.1,2001,1
2001-01-19,1.4,2001,1
2001-01-20,1.0,2001,1
2001-01-21,-0.2,2001,1
2001-01-22,-0.2,2001,1
2001-01-23,3.0,2001,1
2001-01-24,4.2,2001,1
2001-01-25,8.3,2001,1
2001-01-26,8.3,2001,1
2001-01-27,5.7,2001,1
2001-01-28,3.9,2001,1
2001-01-29,3.2,2001,1
2001-01-30,2.0,2001,1
2001-01-31,1.9,2001,1
