datum,temperatura,leto,mesec
2001-02-01,0.5,2001,2
2001-02-02,-0.0,2001,2
2001-02-03,0.9,2001,2
2001-02-04,5.3,2001,2
2001-02-05,8.6,2001,2
2001-02-06,8.6,2001,2
2001-02-07,10.3,2001,2
2001-02-08,10.7,2001,2
2001-02-09,8.8,2001,2
2001-02-10,7.4,2001,2
2001-02-11,5.0,2001,2
2001-02-12,4.8,2001,2
2001-02-13,5.9,2001,2
2001-02-14,5.3,2001,2
2001-02-15,4.4,2001,2
2001-02-16,5.1,2001,2
2001-02-17,5.5,2001,2
2001-02-18,5.5,2001,2
2001-02-19,4.7,2001,2
2001-02-20,3.9,2001,2
2001-02-21,3.3,2001,2
2001-02-22,5.4,2001,2
2001-02-23,3.6,2001,2
2001-02-24,0.5,2001,2
2001-02-25,-0.6,2001,2
2001-02-26,-0.8,2001,2
2001-02-27,-0.3,2001,2
2001-02-28,-1.0,2001,2
