time,temperatura_avg
2012-01-01,5.7
2012-01-02,6.3
2012-01-03,6.2
2012-01-04,5.3
2012-01-05,5.7
2012-01-06,6.6
2012-01-07,5.3
2012-01-08,5.7
2012-01-09,6.0
2012-01-10,7.2
2012-01-11,4.6
2012-01-12,3.8
2012-01-13,6.4
2012-01-14,4.8
2012-01-15,4.8
2012-01-16,4.3
2012-01-17,4.6
2012-01-18,5.7
2012-01-19,5.9
2012-01-20,3.0
2012-01-21,3.4
2012-01-22,5.4
2012-01-23,3.9
2012-01-24,2.8
2012-01-25,4.3
2012-01-26,2.8
2012-01-27,3.6
2012-01-28,2.7
2012-01-29,3.0
2012-01-30,3.6
2012-01-31,4.4
2012-02-01,5.7
2012-02-02,2.1
2012-02-03,3.1
2012-02-04,6.5
2012-02-05,6.3
2012-02-06,4.9
2012-02-07,8.4
2012-02-08,4.8
2012-02-09,4.9
2012-02-10,5.6
2012-02-11,5.3
2012-02-12,5.0
2012-02-13,6.6
2012-02-14,5.2
2012-02-15,7.1
2012-02-16,2.7
2012-02-17,3.4
2012-02-18,2.1
2012-02-19,3.9
2012-02-20,6.4
2012-02-21,9.0
2012-02-22,7.6
2012-02-23,7.7
2012-02-24,10.5
2012-02-25,5.3
2012-02-26,5.4
2012-02-27,3.8
2012-02-28,4.1
2012-02-29,2.3
2012-03-01,10.1
2012-03-02,5.6
2012-03-03,7.4
2012-03-04,4.7
2012-03-05,5.4
2012-03-06,12.3
2012-03-07,11.7
2012-03-08,9.3
2012-03-09,5.8
2012-03-10,5.6
2012-03-11,7.3
2012-03-12,7.1
2012-03-13,6.8
2012-03-14,7.5
2012-03-15,7.4
2012-03-16,8.6
2012-03-17,6.8
2012-03-18,9.9
2012-03-19,7.9
2012-03-20,8.4
2012-03-21,7.8
2012-03-22,12.0
2012-03-23,8.7
2012-03-24,8.1
2012-03-25,8.8
2012-03-26,8.3
2012-03-27,10.3
2012-03-28,11.2
2012-03-29,13.1
2012-03-30,16.6
2012-03-31,11.0
2012-04-01,10.1
2012-04-02,12.3
2012-04-03,13.7
2012-04-04,12.4
2012-04-05,13.7
2012-04-06,10.0
2012-04-07,8.3
2012-04-08,11.0
2012-04-09,18.1
2012-04-10,16.6
2012-04-11,15.2
2012-04-12,17.6
2012-04-13,15.8
2012-04-14,9.6
2012-04-15,11.8
2012-04-16,14.7
2012-04-17,14.2
2012-04-18,15.1
2012-04-19,14.1
2012-04-20,12.9
2012-04-21,11.5
2012-04-22,11.7
2012-04-23,13.2
2012-04-24,18.8
2012-04-25,18.9
2012-04-26,17.7
2012-04-27,16.4
2012-04-28,18.6
2012-04-29,21.6
2012-04-30,20.7
2012-05-01,20.4
2012-05-02,18.2
2012-05-03,17.8
2012-05-04,18.4
2012-05-05,21.2
2012-05-06,18.7
2012-05-07,19.2
2012-05-08,21.3
2012-05-09,18.2
2012-05-10,16.7
2012-05-11,17.4
2012-05-12,15.7
2012-05-13,18.2
2012-05-14,20.7
2012-05-15,18.8
2012-05-16,22.2
2012-05-17,20.8
2012-05-18,18.7
2012-05-19,21.3
2012-05-20,21.5
2012-05-21,18.6
2012-05-22,14.7
2012-05-23,20.0
2012-05-24,22.4
2012-05-25,19.8
2012-05-26,21.8
2012-05-27,22.5
2012-05-28,20.9
2012-05-29,20.3
2012-05-30,20.2
2012-05-31,21.1
2012-06-01,21.0
2012-06-02,21.0
2012-06-03,20.8
2012-06-04,22.7
2012-06-05,20.8
2012-06-06,19.4
2012-06-07,21.8
2012-06-08,23.1
2012-06-09,19.1
2012-06-10,21.6
2012-06-11,19.6
2012-06-12,16.3
2012-06-13,17.6
2012-06-14,18.9
2012-06-15,21.2
2012-06-16,20.3
2012-06-17,24.4
2012-06-18,24.4
2012-06-19,23.8
2012-06-20,25.7
2012-06-21,23.2
2012-06-22,21.0
2012-06-23,22.5
2012-06-24,21.5
2012-06-25,17.8
2012-06-26,19.6
2012-06-27,21.7
2012-06-28,23.1
2012-06-29,23.3
2012-06-30,23.3
2012-07-01,21.5
2012-07-02,23.8
2012-07-03,23.2
2012-07-04,25.8
2012-07-05,26.4
2012-07-06,25.3
2012-07-07,21.9
2012-07-08,23.0
2012-07-09,25.8
2012-07-10,26.7
2012-07-11,27.6
2012-07-12,26.7
2012-07-13,27.5
2012-07-14,29.1
2012-07-15,29.1
2012-07-16,29.6
2012-07-17,29.3
2012-07-18,28.7
2012-07-19,26.0
2012-07-20,19.4
2012-07-21,20.2
2012-07-22,20.8
2012-07-23,26.1
2012-07-24,28.6
2012-07-25,29.8
2012-07-26,30.9
2012-07-27,30.1
2012-07-28,30.1
2012-07-29,29.6
2012-07-30,29.1
2012-07-31,29.2
2012-08-01,29.6
2012-08-02,30.3
2012-08-03,29.4
2012-08-04,28.8
2012-08-05,30.0
2012-08-06,26.8
2012-08-07,28.2
2012-08-08,25.4
2012-08-09,26.1
2012-08-10,28.2
2012-08-11,28.2
2012-08-12,28.0
2012-08-13,30.3
2012-08-14,27.9
2012-08-15,29.5
2012-08-16,30.3
2012-08-17,30.3
2012-08-18,27.8
2012-08-19,28.8
2012-08-20,29.3
2012-08-21,29.9
2012-08-22,29.6
2012-08-23,30.2
2012-08-24,29.9
2012-08-25,30.1
2012-08-26,30.1
2012-08-27,30.1
2012-08-28,29.4
2012-08-29,29.3
2012-08-30,30.2
2012-08-31,29.5
2012-09-01,26.8
2012-09-02,25.9
2012-09-03,26.9
2012-09-04,27.4
2012-09-05,29.2
2012-09-06,26.4
2012-09-07,28.2
2012-09-08,28.3
2012-09-09,28.7
2012-09-10,28.9
2012-09-11,28.2
2012-09-12,28.5
2012-09-13,29.1
2012-09-14,28.7
2012-09-15,28.2
2012-09-16,28.2
2012-09-17,27.8
2012-09-18,27.7
2012-09-19,26.8
2012-09-20,27.1
2012-09-21,23.6
2012-09-22,22.4
2012-09-23,20.4
2012-09-24,22.6
2012-09-25,20.7
2012-09-26,21.7
2012-09-27,21.5
2012-09-28,23.2
2012-09-29,25.3
2012-09-30,26.2
2012-10-01,26.2
2012-10-02,22.9
2012-10-03,20.1
2012-10-04,23.1
2012-10-05,24.3
2012-10-06,22.6
2012-10-07,19.2
2012-10-08,19.4
2012-10-09,18.9
2012-10-10,19.8
2012-10-11,20.9
2012-10-12,20.7
2012-10-13,20.6
2012-10-14,18.1
2012-10-15,21.1
2012-10-16,18.3
2012-10-17,18.3
2012-10-18,16.4
2012-10-19,16.9
2012-10-20,18.1
2012-10-21,19.6
2012-10-22,21.7
2012-10-23,18.2
2012-10-24,17.1
2012-10-25,16.6
2012-10-26,19.2
2012-10-27,17.3
2012-10-28,15.2
2012-10-29,17.2
2012-10-30,15.2
2012-10-31,14.5
2012-11-01,15.9
2012-11-02,14.5
2012-11-03,14.2
2012-11-04,14.6
2012-11-05,14.0
2012-11-06,14.4
2012-11-07,15.7
2012-11-08,16.8
2012-11-09,16.0
2012-11-10,15.3
2012-11-11,13.3
2012-11-12,15.4
2012-11-13,14.4
2012-11-14,12.7
2012-11-15,11.8
2012-11-16,14.2
2012-11-17,13.4
2012-11-18,11.7
2012-11-19,7.9
2012-11-20,13.0
2012-11-21,11.1
2012-11-22,11.1
2012-11-23,10.2
2012-11-24,9.3
2012-11-25,9.8
2012-11-26,8.6
2012-11-27,9.4
2012-11-28,6.7
2012-11-29,11.6
2012-11-30,10.0
2012-12-01,5.9
2012-12-02,5.6
2012-12-03,8.1
2012-12-04,9.1
2012-12-05,11.2
2012-12-06,10.7
2012-12-07,8.6
2012-12-08,8.6
2012-12-09,5.8
2012-12-10,5.6
2012-12-11,7.3
2012-12-12,6.9
2012-12-13,7.2
2012-12-14,8.3
2012-12-15,7.2
2012-12-16,11.7
2012-12-17,7.9
2012-12-18,9.4
2012-12-19,5.4
2012-12-20,6.7
2012-12-21,7.5
2012-12-22,7.3
2012-12-23,6.1
2012-12-24,4.1
2012-12-25,5.7
2012-12-26,3.1
2012-12-27,4.3
2012-12-28,4.8
2012-12-29,8.4
2012-12-30,7.2
2012-12-31,7.1
