time,temperatura_avg
2017-01-01,7.8
2017-01-02,7.2
2017-01-03,8.2
2017-01-04,8.7
2017-01-05,5.6
2017-01-06,4.1
2017-01-07,4.5
2017-01-08,3.9
2017-01-09,7.3
2017-01-10,8.1
2017-01-11,7.1
2017-01-12,6.2
2017-01-13,5.8
2017-01-14,1.6
2017-01-15,0.8
2017-01-16,4.2
2017-01-17,5.6
2017-01-18,6.6
2017-01-19,5.8
2017-01-20,3.0
2017-01-21,5.7
2017-01-22,6.3
2017-01-23,2.8
2017-01-24,2.6
2017-01-25,3.8
2017-01-26,5.9
2017-01-27,9.4
2017-01-28,8.2
2017-01-29,8.7
2017-01-30,9.8
2017-01-31,5.7
2017-02-01,5.6
2017-02-02,5.2
2017-02-03,7.8
2017-02-04,8.1
2017-02-05,7.5
2017-02-06,8.1
2017-02-07,5.3
2017-02-08,6.3
2017-02-09,2.2
2017-02-10,3.6
2017-02-11,4.4
2017-02-12,5.3
2017-02-13,6.6
2017-02-14,5.9
2017-02-15,6.7
2017-02-16,7.2
2017-02-17,13.3
2017-02-18,6.4
2017-02-19,6.3
2017-02-20,10.5
2017-02-21,5.2
2017-02-22,6.7
2017-02-23,10.7
2017-02-24,6.8
2017-02-25,7.5
2017-02-26,8.9
2017-02-27,5.4
2017-02-28,5.2
2017-03-01,7.4
2017-03-02,6.6
2017-03-03,8.6
2017-03-04,9.3
2017-03-05,11.1
2017-03-06,8.6
2017-03-07,4.9
2017-03-08,6.0
2017-03-09,8.4
2017-03-10,8.4
2017-03-11,7.6
2017-03-12,8.3
2017-03-13,8.8
2017-03-14,8.2
2017-03-15,4.9
2017-03-16,8.9
2017-03-17,9.7
2017-03-18,10.7
2017-03-19,12.7
2017-03-20,12.9
2017-03-21,8.2
2017-03-22,9.7
2017-03-23,9.9
2017-03-24,7.6
2017-03-25,8.2
2017-03-26,5.2
2017-03-27,5.4
2017-03-28,8.8
2017-03-29,9.7
2017-03-30,12.8
2017-03-31,6.9
2017-04-01,6.6
2017-04-02,9.3
2017-04-03,9.4
2017-04-04,12.5
2017-04-05,16.0
2017-04-06,17.3
2017-04-07,17.2
2017-04-08,15.2
2017-04-09,11.8
2017-04-10,10.2
2017-04-11,8.5
2017-04-12,13.7
2017-04-13,12.3
2017-04-14,17.6
2017-04-15,17.8
2017-04-16,19.4
2017-04-17,18.8
2017-04-18,19.2
2017-04-19,17.1
2017-04-20,16.3
2017-04-21,15.6
2017-04-22,12.9
2017-04-23,14.2
2017-04-24,15.0
2017-04-25,16.6
2017-04-26,16.5
2017-04-27,14.3
2017-04-28,15.8
2017-04-29,16.2
2017-04-30,18.8
2017-05-01,16.8
2017-05-02,17.0
2017-05-03,17.7
2017-05-04,18.2
2017-05-05,19.8
2017-05-06,22.6
2017-05-07,18.6
2017-05-08,21.6
2017-05-09,18.4
2017-05-10,16.3
2017-05-11,21.7
2017-05-12,21.9
2017-05-13,17.0
2017-05-14,17.3
2017-05-15,18.2
2017-05-16,18.8
2017-05-17,17.2
2017-05-18,17.3
2017-05-19,20.6
2017-05-20,22.7
2017-05-21,24.2
2017-05-22,23.1
2017-05-23,22.4
2017-05-24,22.1
2017-05-25,20.1
2017-05-26,19.1
2017-05-27,20.8
2017-05-28,21.0
2017-05-29,21.9
2017-05-30,24.1
2017-05-31,23.2
2017-06-01,21.6
2017-06-02,22.1
2017-06-03,21.3
2017-06-04,21.1
2017-06-05,19.3
2017-06-06,20.3
2017-06-07,20.7
2017-06-08,22.6
2017-06-09,23.0
2017-06-10,24.1
2017-06-11,20.8
2017-06-12,20.3
2017-06-13,16.6
2017-06-14,20.2
2017-06-15,21.6
2017-06-16,22.5
2017-06-17,22.2
2017-06-18,19.4
2017-06-19,22.7
2017-06-20,23.9
2017-06-21,22.4
