time,temperatura_avg
2011-01-01,6.9
2011-01-02,6.6
2011-01-03,5.9
2011-01-04,6.3
2011-01-05,8.2
2011-01-06,5.1
2011-01-07,4.1
2011-01-08,5.7
2011-01-09,6.4
2011-01-10,2.9
2011-01-11,4.4
2011-01-12,5.1
2011-01-13,3.8
2011-01-14,3.9
2011-01-15,3.7
2011-01-16,2.4
2011-01-17,5.2
2011-01-18,6.1
2011-01-19,6.4
2011-01-20,5.1
2011-01-21,5.1
2011-01-22,6.1
2011-01-23,5.8
2011-01-24,4.9
2011-01-25,6.0
2011-01-26,5.2
2011-01-27,5.1
2011-01-28,3.8
2011-01-29,4.2
2011-01-30,2.1
2011-01-31,3.3
2011-02-01,6.8
2011-02-02,5.8
2011-02-03,8.1
2011-02-04,8.8
2011-02-05,8.3
2011-02-06,8.2
2011-02-07,7.8
2011-02-08,4.9
2011-02-09,5.9
2011-02-10,6.1
2011-02-11,1.2
2011-02-12,2.2
2011-02-13,5.1
2011-02-14,3.1
2011-02-15,5.4
2011-02-16,7.9
2011-02-17,10.7
2011-02-18,7.9
2011-02-19,6.4
2011-02-20,7.3
2011-02-21,6.2
2011-02-22,6.8
2011-02-23,9.7
2011-02-24,12.1
2011-02-25,12.1
2011-02-26,7.3
2011-02-27,10.9
2011-02-28,4.2
2011-03-01,6.3
2011-03-02,5.6
2011-03-03,4.3
2011-03-04,4.9
2011-03-05,7.8
2011-03-06,10.2
2011-03-07,4.8
2011-03-08,7.2
2011-03-09,7.1
2011-03-10,6.3
2011-03-11,6.6
2011-03-12,9.2
2011-03-13,11.9
2011-03-14,14.9
2011-03-15,9.7
2011-03-16,5.8
2011-03-17,4.7
2011-03-18,8.1
2011-03-19,13.0
2011-03-20,14.1
2011-03-21,7.9
2011-03-22,6.8
2011-03-23,5.4
2011-03-24,5.7
2011-03-25,8.7
2011-03-26,6.6
2011-03-27,7.8
2011-03-28,9.2
2011-03-29,11.6
2011-03-30,10.8
2011-03-31,10.1
2011-04-01,12.2
2011-04-02,12.6
2011-04-03,7.4
2011-04-04,8.6
2011-04-05,11.3
2011-04-06,14.8
2011-04-07,16.9
2011-04-08,17.4
2011-04-09,14.3
2011-04-10,14.2
2011-04-11,12.2
2011-04-12,11.6
2011-04-13,15.6
2011-04-14,17.6
2011-04-15,18.9
2011-04-16,16.6
2011-04-17,14.4
2011-04-18,14.3
2011-04-19,9.4
2011-04-20,11.6
2011-04-21,13.2
2011-04-22,16.7
2011-04-23,16.2
2011-04-24,15.1
2011-04-25,15.3
2011-04-26,18.1
2011-04-27,20.2
2011-04-28,17.8
2011-04-29,15.2
2011-04-30,19.5
2011-05-01,17.7
2011-05-02,19.2
2011-05-03,15.3
2011-05-04,17.7
2011-05-05,14.3
2011-05-06,17.3
2011-05-07,17.0
2011-05-08,21.0
2011-05-09,19.7
2011-05-10,20.7
2011-05-11,14.8
2011-05-12,15.5
2011-05-13,19.8
2011-05-14,20.1
2011-05-15,20.8
2011-05-16,20.4
2011-05-17,17.3
2011-05-18,19.8
2011-05-19,21.6
2011-05-20,22.3
2011-05-21,23.4
2011-05-22,18.6
2011-05-23,14.7
2011-05-24,15.2
2011-05-25,19.6
2011-05-26,19.6
2011-05-27,18.6
2011-05-28,18.7
2011-05-29,17.3
2011-05-30,17.2
2011-05-31,14.3
2011-06-01,16.1
2011-06-02,16.0
2011-06-03,21.0
2011-06-04,22.4
2011-06-05,21.5
2011-06-06,23.6
2011-06-07,20.8
2011-06-08,20.0
2011-06-09,22.4
2011-06-10,23.1
2011-06-11,22.2
2011-06-12,22.3
2011-06-13,21.4
2011-06-14,21.7
2011-06-15,21.2
2011-06-16,20.4
2011-06-17,19.6
2011-06-18,20.4
2011-06-19,22.6
2011-06-20,24.3
2011-06-21,25.6
2011-06-22,28.2
2011-06-23,28.3
2011-06-24,29.2
2011-06-25,22.1
2011-06-26,21.5
2011-06-27,22.3
2011-06-28,28.4
2011-06-29,30.3
2011-06-30,28.0
2011-07-01,28.4
2011-07-02,26.4
2011-07-03,28.5
2011-07-04,29.1
2011-07-05,28.1
2011-07-06,27.4
2011-07-07,27.6
2011-07-08,28.9
2011-07-09,29.1
2011-07-10,29.3
2011-07-11,29.1
2011-07-12,28.6
2011-07-13,28.5
