datum,temperatura,leto,mesec
2023-07-01,19.0,2023,7
2023-07-02,21.1,2023,7
2023-07-03,19.9,2023,7
2023-07-04,20.3,2023,7
2023-07-05,20.6,2023,7
2023-07-06,19.8,2023,7
2023-07-07,20.4,2023,7
2023-07-08,20.9,2023,7
2023-07-09,23.1,2023,7
2023-07-10,24.8,2023,7
2023-07-11,25.1,2023,7
2023-07-12,24.6,2023,7
2023-07-13,21.0,2023,7
2023-07-14,21.7,2023,7
2023-07-15,23.1,2023,7
2023-07-16,25.0,2023,7
2023-07-17,25.9,2023,7
2023-07-18,25.3,2023,7
2023-07-19,23.0,2023,7
2023-07-20,22.7,2023,7
2023-07-21,20.3,2023,7
2023-07-22,19.9,2023,7
2023-07-23,21.1,2023,7
2023-07-24,22.5,2023,7
2023-07-25,19.9,2023,7
2023-07-26,17.4,2023,7
2023-07-27,16.5,2023,7
2023-07-28,19.4,2023,7
2023-07-29,21.7,2023,7
2023-07-30,21.3,2023,7
2023-07-31,21.2,2023,7
