datum,temperatura,leto,mesec
2020-01-01,0.3,2020,1
2020-01-02,0.3,2020,1
2020-01-03,0.2,2020,1
2020-01-04,1.9,2020,1
2020-01-05,2.7,2020,1
2020-01-06,-1.0,2020,1
2020-01-07,-0.8,2020,1
2020-01-08,-0.5,2020,1
2020-01-09,1.8,2020,1
2020-01-10,4.2,2020,1
2020-01-11,1.8,2020,1
2020-01-12,1.2,2020,1
2020-01-13,-0.2,2020,1
2020-01-14,2.6,2020,1
2020-01-15,2.8,2020,1
2020-01-16,1.3,2020,1
2020-01-17,0.6,2020,1
2020-01-18,0.4,2020,1
2020-01-19,1.4,2020,1
2020-01-20,0.6,2020,1
2020-01-21,0.8,2020,1
2020-01-22,0.1,2020,1
2020-01-23,-1.7,2020,1
2020-01-24,1.5,2020,1
2020-01-25,3.9,2020,1
2020-01-26,2.3,2020,1
2020-01-27,2.7,2020,1
2020-01-28,6.3,2020,1
2020-01-29,3.1,2020,1
2020-01-30,3.3,2020,1
2020-01-31,7.8,2020,1
