time,temperatura_avg
1951-01-01,19.7
1951-01-02,19.7
1951-01-03,20.3
1951-01-04,21.9
1951-01-05,21.9
1951-01-06,23.3
1951-01-07,22.1
1951-01-08,21.1
1951-01-09,20.9
1951-01-10,22.6
1951-01-11,23.3
1951-01-12,24.1
1951-01-13,21.3
1951-01-14,19.6
1951-01-15,19.4
1951-01-16,18.8
1951-01-17,19.6
1951-01-18,20.7
1951-01-19,20.4
1951-01-20,20.9
1951-01-21,22.2
1951-01-22,21.8
1951-01-23,21.1
1951-01-24,20.8
1951-01-25,20.0
1951-01-26,20.0
1951-01-27,20.2
1951-01-28,20.3
1951-01-29,20.9
1951-01-30,22.3
1951-01-31,21.8
1951-02-01,23.0
1951-02-02,20.0
1951-02-03,20.5
1951-02-04,23.4
1951-02-05,20.2
1951-02-06,18.7
1951-02-07,20.5
1951-02-08,19.8
1951-02-09,20.8
1951-02-10,23.7
1951-02-11,22.4
1951-02-12,22.6
1951-02-13,26.7
1951-02-14,20.3
1951-02-15,21.9
1951-02-16,21.9
1951-02-17,23.3
1951-02-18,23.3
1951-02-19,22.7
1951-02-20,22.1
1951-02-21,22.4
1951-02-22,22.2
1951-02-23,22.2
1951-02-24,24.7
1951-02-25,22.9
1951-02-26,23.6
1951-02-27,23.9
1951-02-28,23.2
1951-03-01,25.9
1951-03-02,21.9
1951-03-03,22.6
1951-03-04,22.2
1951-03-05,26.1
1951-03-06,27.8
1951-03-07,20.4
1951-03-08,22.4
1951-03-09,21.9
1951-03-10,20.2
1951-03-11,21.3
1951-03-12,22.1
1951-03-13,21.7
1951-03-14,21.6
1951-03-15,21.8
1951-03-16,22.3
1951-03-17,21.8
1951-03-18,21.1
1951-03-19,22.0
1951-03-20,20.9
1951-03-21,21.9
1951-03-22,21.8
1951-03-23,20.9
1951-03-24,20.1
1951-03-25,22.2
1951-03-26,23.2
1951-03-27,23.9
1951-03-28,19.6
1951-03-29,23.2
1951-03-30,19.8
1951-03-31,18.9
1951-04-01,20.4
1951-04-02,20.8
1951-04-03,18.5
1951-04-04,16.3
1951-04-05,14.9
1951-04-06,18.7
1951-04-07,18.7
1951-04-08,17.9
1951-04-09,17.4
1951-04-10,19.9
1951-04-11,19.8
1951-04-12,15.2
1951-04-13,15.3
1951-04-14,13.3
1951-04-15,16.1
1951-04-16,15.6
1951-04-17,16.1
1951-04-18,16.1
1951-04-19,18.1
1951-04-20,17.8
1951-04-21,15.6
1951-04-22,16.7
1951-04-23,16.4
1951-04-24,15.2
1951-04-25,18.7
1951-04-26,16.4
1951-04-27,17.2
1951-04-28,14.8
1951-04-29,15.4
1951-04-30,17.7
1951-05-01,15.7
1951-05-02,16.2
1951-05-03,16.4
1951-05-04,15.9
1951-05-05,18.1
1951-05-06,17.7
1951-05-07,19.4
1951-05-08,14.2
1951-05-09,11.1
1951-05-10,14.3
1951-05-11,15.1
1951-05-12,14.8
1951-05-13,14.8
1951-05-14,14.3
1951-05-15,14.2
1951-05-16,13.6
1951-05-17,15.8
1951-05-18,15.7
1951-05-19,16.0
1951-05-20,15.6
1951-05-21,17.3
1951-05-22,14.8
1951-05-23,17.8
1951-05-24,16.8
1951-05-25,16.1
1951-05-26,14.6
1951-05-27,13.4
1951-05-28,10.4
1951-05-29,11.7
1951-05-30,12.7
1951-05-31,12.4
1951-06-01,12.8
1951-06-02,14.6
1951-06-03,14.8
1951-06-04,13.1
1951-06-05,13.1
1951-06-06,14.8
1951-06-07,16.8
1951-06-08,18.1
1951-06-09,16.3
1951-06-10,17.6
1951-06-11,16.5
1951-06-12,17.6
1951-06-13,16.7
1951-06-14,15.7
1951-06-15,16.2
1951-06-16,14.8
1951-06-17,11.5
1951-06-18,10.8
1951-06-19,11.1
1951-06-20,12.2
1951-06-21,12.6
1951-06-22,11.3
1951-06-23,12.8
1951-06-24,13.3
1951-06-25,12.4
1951-06-26,13.7
1951-06-27,11.8
1951-06-28,11.4
1951-06-29,9.6
1951-06-30,11.6
1951-07-01,10.8
1951-07-02,10.8
1951-07-03,9.2
1951-07-04,
1951-07-05,
1951-07-06,10.8
1951-07-07,10.6
1951-07-08,
1951-07-09,11.4
1951-07-10,10.4
1951-07-11,10.1
1951-07-12,
1951-07-13,
1951-07-14,
1951-07-15,16.6
1951-07-16,13.9
1951-07-17,8.9
1951-07-18,
1951-07-19,
1951-07-20,8.1
1951-07-21,9.1
1951-07-22,
1951-07-23,
1951-07-24,
1951-07-25,
1951-07-26,
1951-07-27,
1951-07-28,
1951-07-29,
1951-07-30,
1951-07-31,12.7
1951-08-01,11.1
1951-08-02,16.7
1951-08-03,11.7
1951-08-04,11.9
1951-08-05,10.4
1951-08-06,10.8
1951-08-07,10.7
1951-08-08,12.9
1951-08-09,10.7
1951-08-10,9.8
1951-08-11,9.4
1951-08-12,9.7
1951-08-13,9.1
1951-08-14,10.2
1951-08-15,10.7
1951-08-16,10.8
1951-08-17,10.6
1951-08-18,13.4
1951-08-19,13.9
1951-08-20,11.7
1951-08-21,13.6
1951-08-22,13.8
1951-08-23,12.2
1951-08-24,14.4
1951-08-25,12.2
1951-08-26,12.3
1951-08-27,
1951-08-28,13.1
1951-08-29,12.4
1951-08-30,12.3
1951-08-31,13.7
1951-09-01,14.1
1951-09-02,13.1
1951-09-03,18.1
1951-09-04,15.4
1951-09-05,11.3
1951-09-06,12.1
1951-09-07,12.1
1951-09-08,12.4
1951-09-09,13.7
1951-09-10,14.3
1951-09-11,14.7
1951-09-12,15.7
1951-09-13,16.3
1951-09-14,16.3
1951-09-15,16.5
1951-09-16,17.1
1951-09-17,19.7
1951-09-18,22.4
1951-09-19,18.4
1951-09-20,15.0
1951-09-21,18.6
1951-09-22,18.5
1951-09-23,17.8
1951-09-24,15.9
1951-09-25,15.5
1951-09-26,14.6
1951-09-27,15.1
1951-09-28,16.2
1951-09-29,18.1
1951-09-30,16.9
1951-10-01,19.3
1951-10-02,17.8
1951-10-03,14.7
1951-10-04,14.1
1951-10-05,15.1
1951-10-06,14.7
1951-10-07,14.2
1951-10-08,14.8
1951-10-09,15.2
1951-10-10,16.6
1951-10-11,17.4
1951-10-12,17.4
1951-10-13,20.3
1951-10-14,18.0
1951-10-15,18.7
1951-10-16,20.7
1951-10-17,16.4
1951-10-18,14.6
1951-10-19,16.3
1951-10-20,19.3
1951-10-21,16.9
1951-10-22,20.9
1951-10-23,17.2
1951-10-24,14.6
1951-10-25,15.1
1951-10-26,17.4
1951-10-27,16.2
1951-10-28,17.5
1951-10-29,22.0
1951-10-30,16.9
1951-10-31,15.3
1951-11-01,16.2
1951-11-02,19.9
1951-11-03,24.9
1951-11-04,18.8
1951-11-05,22.2
1951-11-06,21.1
1951-11-07,19.3
1951-11-08,20.1
1951-11-09,19.7
1951-11-10,16.7
1951-11-11,15.3
1951-11-12,20.3
1951-11-13,16.7
1951-11-14,18.9
1951-11-15,23.2
1951-11-16,18.8
1951-11-17,17.4
1951-11-18,17.6
1951-11-19,19.4
1951-11-20,18.4
1951-11-21,19.1
1951-11-22,20.2
1951-11-23,17.8
1951-11-24,19.5
1951-11-25,20.1
1951-11-26,19.7
1951-11-27,18.1
1951-11-28,15.6
1951-11-29,16.4
1951-11-30,15.9
1951-12-01,16.4
1951-12-02,20.2
1951-12-03,17.8
1951-12-04,19.7
1951-12-05,22.2
1951-12-06,22.4
1951-12-07,19.8
1951-12-08,20.1
1951-12-09,22.4
1951-12-10,17.9
1951-12-11,17.7
1951-12-12,20.1
1951-12-13,23.1
1951-12-14,19.9
1951-12-15,22.1
1951-12-16,22.8
1951-12-17,23.1
1951-12-18,24.7
1951-12-19,23.3
1951-12-20,19.0
1951-12-21,19.1
1951-12-22,20.3
1951-12-23,18.6
1951-12-24,19.9
1951-12-25,21.1
1951-12-26,21.3
1951-12-27,22.6
1951-12-28,22.4
1951-12-29,23.5
1951-12-30,22.6
1951-12-31,19.8
