datum,temperatura,leto,mesec
2012-02-01,-4.4,2012,2
2012-02-02,-6.0,2012,2
2012-02-03,-8.1,2012,2
2012-02-04,-8.9,2012,2
2012-02-05,-10.4,2012,2
2012-02-06,-12.4,2012,2
2012-02-07,-8.7,2012,2
2012-02-08,-8.0,2012,2
2012-02-09,-10.3,2012,2
2012-02-10,-8.8,2012,2
2012-02-11,-9.0,2012,2
2012-02-12,-8.7,2012,2
2012-02-13,-7.1,2012,2
2012-02-14,-6.4,2012,2
2012-02-15,-3.3,2012,2
2012-02-16,-1.7,2012,2
2012-02-17,0.6,2012,2
2012-02-18,2.3,2012,2
2012-02-19,2.4,2012,2
2012-02-20,1.0,2012,2
2012-02-21,-1.7,2012,2
2012-02-22,-0.2,2012,2
2012-02-23,3.6,2012,2
2012-02-24,5.3,2012,2
2012-02-25,7.3,2012,2
2012-02-26,5.2,2012,2
2012-02-27,3.2,2012,2
2012-02-28,3.4,2012,2
2012-02-29,7.7,2012,2
