datum,temperatura,leto,mesec
2017-06-01,20.9,2017,6
2017-06-02,20.9,2017,6
2017-06-03,21.4,2017,6
2017-06-04,21.9,2017,6
2017-06-05,19.8,2017,6
2017-06-06,20.3,2017,6
2017-06-07,16.1,2017,6
2017-06-08,16.6,2017,6
2017-06-09,18.8,2017,6
2017-06-10,19.3,2017,6
2017-06-11,19.9,2017,6
2017-06-12,22.2,2017,6
2017-06-13,23.7,2017,6
2017-06-14,19.7,2017,6
2017-06-15,21.2,2017,6
2017-06-16,21.8,2017,6
2017-06-17,18.7,2017,6
2017-06-18,19.2,2017,6
2017-06-19,21.2,2017,6
2017-06-20,23.4,2017,6
2017-06-21,25.1,2017,6
2017-06-22,25.5,2017,6
2017-06-23,27.4,2017,6
2017-06-24,26.0,2017,6
2017-06-25,23.6,2017,6
2017-06-26,22.1,2017,6
2017-06-27,22.6,2017,6
2017-06-28,23.8,2017,6
2017-06-29,20.9,2017,6
2017-06-30,20.3,2017,6
