datum,temperatura,leto,mesec
2025-02-01,2.6,2025,2
2025-02-02,1.8,2025,2
2025-02-03,1.6,2025,2
2025-02-04,0.6,2025,2
2025-02-05,2.3,2025,2
2025-02-06,1.6,2025,2
2025-02-07,1.1,2025,2
2025-02-08,1.5,2025,2
2025-02-09,3.6,2025,2
2025-02-10,2.6,2025,2
2025-02-11,2.1,2025,2
2025-02-12,2.4,2025,2
2025-02-13,4.9,2025,2
2025-02-14,1.7,2025,2
2025-02-15,-3.2,2025,2
2025-02-16,-4.0,2025,2
2025-02-17,-3.3,2025,2
2025-02-18,-4.7,2025,2
2025-02-19,-5.5,2025,2
2025-02-20,-5.0,2025,2
2025-02-21,-1.2,2025,2
2025-02-22,-0.3,2025,2
2025-02-23,3.2,2025,2
2025-02-24,5.1,2025,2
2025-02-25,5.3,2025,2
2025-02-26,5.4,2025,2
2025-02-27,3.3,2025,2
2025-02-28,2.7,2025,2
