datum,temperatura,leto,mesec
2007-12-01,2.4,2007,12
2007-12-02,4.3,2007,12
2007-12-03,5.8,2007,12
2007-12-04,2.5,2007,12
2007-12-05,2.2,2007,12
2007-12-06,3.3,2007,12
2007-12-07,2.9,2007,12
2007-12-08,3.4,2007,12
2007-12-09,2.6,2007,12
2007-12-10,2.9,2007,12
2007-12-11,1.9,2007,12
2007-12-12,1.3,2007,12
2007-12-13,2.0,2007,12
2007-12-14,0.5,2007,12
2007-12-15,-1.2,2007,12
2007-12-16,-0.9,2007,12
2007-12-17,-2.3,2007,12
2007-12-18,-2.9,2007,12
2007-12-19,-0.5,2007,12
2007-12-20,-0.7,2007,12
2007-12-21,-1.2,2007,12
2007-12-22,-1.5,2007,12
2007-12-23,0.0,2007,12
2007-12-24,-0.1,2007,12
2007-12-25,-1.4,2007,12
2007-12-26,-0.5,2007,12
2007-12-27,-0.6,2007,12
2007-12-28,-0.5,2007,12
2007-12-29,-1.1,2007,12
2007-12-30,-2.0,2007,12
2007-12-31,0.1,2007,12
