datum,temperatura,leto,mesec
2004-11-01,13.6,2004,11
2004-11-02,14.8,2004,11
2004-11-03,14.8,2004,11
2004-11-04,14.3,2004,11
2004-11-05,12.2,2004,11
2004-11-06,9.9,2004,11
2004-11-07,7.1,2004,11
2004-11-08,5.2,2004,11
2004-11-09,4.6,2004,11
2004-11-10,3.7,2004,11
2004-11-11,6.9,2004,11
2004-11-12,10.2,2004,11
2004-11-13,8.2,2004,11
2004-11-14,4.5,2004,11
2004-11-15,3.1,2004,11
2004-11-16,3.5,2004,11
2004-11-17,5.3,2004,11
2004-11-18,7.4,2004,11
2004-11-19,8.4,2004,11
2004-11-20,1.9,2004,11
2004-11-21,1.0,2004,11
2004-11-22,2.5,2004,11
2004-11-23,7.2,2004,11
2004-11-24,3.3,2004,11
2004-11-25,0.1,2004,11
2004-11-26,2.4,2004,11
2004-11-27,3.6,2004,11
2004-11-28,2.6,2004,11
2004-11-29,6.5,2004,11
2004-11-30,4.5,2004,11
