datum,temperatura,leto,mesec
2007-12-01,1.9,2007,12
2007-12-02,5.0,2007,12
2007-12-03,6.8,2007,12
2007-12-04,3.3,2007,12
2007-12-05,2.7,2007,12
2007-12-06,3.1,2007,12
2007-12-07,2.8,2007,12
2007-12-08,3.2,2007,12
2007-12-09,2.6,2007,12
2007-12-10,3.0,2007,12
2007-12-11,2.8,2007,12
2007-12-12,1.8,2007,12
2007-12-13,2.1,2007,12
2007-12-14,0.9,2007,12
2007-12-15,-1.0,2007,12
2007-12-16,-0.9,2007,12
2007-12-17,-2.4,2007,12
2007-12-18,-3.6,2007,12
2007-12-19,-2.0,2007,12
2007-12-20,-2.3,2007,12
2007-12-21,-2.6,2007,12
2007-12-22,-1.8,2007,12
2007-12-23,0.3,2007,12
2007-12-24,-0.8,2007,12
2007-12-25,-2.2,2007,12
2007-12-26,-1.3,2007,12
2007-12-27,-2.2,2007,12
2007-12-28,-2.0,2007,12
2007-12-29,-1.3,2007,12
2007-12-30,-2.7,2007,12
2007-12-31,-0.7,2007,12
