time,tavg,tmin,tmax,prcp,snow
2019-01-01,26.2,21.8,34.2,5.6,
2019-01-02,23.9,19.8,28.5,0.0,
2019-01-03,24.6,21.3,28.9,0.0,
2019-01-04,27.1,20.6,33.0,0.0,
2019-01-05,22.0,22.2,40.3,0.0,
2019-01-06,20.6,18.0,22.7,34.4,
2019-01-07,21.8,18.4,26.0,0.0,
2019-01-08,24.6,20.1,30.5,0.4,
2019-01-09,22.7,20.5,30.0,6.0,
2019-01-10,20.9,20.2,22.1,0.2,
2019-01-11,23.9,19.9,28.0,0.2,
2019-01-12,26.2,20.8,33.2,4.4,
2019-01-13,22.8,21.4,24.6,0.0,
2019-01-14,26.2,20.8,30.7,0.0,
2019-01-15,26.3,22.8,32.4,0.0,
2019-01-16,26.3,21.4,32.3,0.0,
2019-01-17,26.9,22.6,32.5,0.0,
2019-01-18,28.2,22.8,36.7,0.0,
2019-01-19,22.3,23.0,25.4,0.0,
2019-01-20,23.3,20.6,25.9,0.0,
2019-01-21,24.6,21.5,27.9,0.4,
2019-01-22,26.9,21.9,33.3,0.8,
2019-01-23,23.4,22.3,27.8,2.0,
2019-01-24,24.2,21.5,28.4,0.4,
2019-01-25,27.7,21.8,33.7,0.0,
2019-01-26,24.9,23.1,31.3,0.0,
2019-01-27,25.6,22.5,35.5,0.0,
2019-01-28,25.1,22.3,28.5,18.4,
2019-01-29,26.2,22.8,32.2,0.0,
2019-01-30,26.6,22.5,31.8,0.0,
2019-01-31,26.2,23.1,40.6,0.0,
2019-02-01,20.5,18.0,22.2,1.2,
2019-02-02,24.2,18.0,27.2,15.4,
2019-02-03,26.4,21.0,31.2,0.8,
2019-02-04,26.0,21.9,31.7,0.0,
2019-02-05,24.8,22.3,28.0,0.0,
2019-02-06,26.7,22.3,30.6,0.8,
2019-02-07,26.7,23.6,31.3,0.0,
2019-02-08,25.3,22.7,33.0,0.0,
2019-02-09,24.9,20.1,33.7,18.0,
2019-02-10,21.1,17.1,24.4,0.0,
2019-02-11,25.1,17.2,29.9,0.0,
2019-02-12,28.6,20.5,37.7,0.0,
2019-02-13,21.2,18.6,25.3,0.0,
2019-02-14,22.7,17.5,26.5,0.0,
2019-02-15,23.3,19.2,27.5,0.0,
2019-02-16,24.6,19.9,29.3,0.0,
2019-02-17,25.9,20.1,31.0,0.0,
2019-02-18,26.4,21.0,32.3,0.0,
2019-02-19,20.8,22.0,27.3,0.0,
2019-02-20,21.4,18.4,23.0,6.2,
2019-02-21,20.7,19.2,22.7,2.0,
2019-02-22,19.9,18.4,21.8,9.4,
2019-02-23,20.1,18.1,22.3,5.2,
2019-02-24,21.9,17.2,25.6,15.8,
2019-02-25,21.4,18.4,25.7,2.0,
2019-02-26,24.0,17.5,28.6,0.0,
2019-02-27,22.9,19.2,25.2,0.0,
2019-02-28,25.3,20.6,29.7,0.0,
2019-03-01,24.8,21.6,29.1,0.0,
2019-03-02,24.7,21.2,29.3,1.0,
2019-03-03,25.6,20.8,29.7,0.0,
2019-03-04,25.6,22.4,30.4,0.0,
2019-03-05,25.6,22.4,30.2,0.0,
2019-03-06,23.3,21.3,36.1,0.0,
2019-03-07,20.9,17.6,24.4,1.6,
2019-03-08,24.3,18.1,29.5,0.0,
2019-03-09,21.6,20.7,23.8,0.0,
2019-03-10,25.4,19.5,30.0,3.8,
2019-03-11,24.5,22.0,27.4,0.0,
2019-03-12,25.4,22.1,36.5,0.0,
2019-03-13,22.1,18.8,25.0,3.2,
2019-03-14,21.9,19.7,28.3,5.0,
2019-03-15,21.3,17.5,23.2,18.0,
2019-03-16,21.7,18.2,25.2,19.4,
2019-03-17,19.1,18.6,21.4,12.4,
2019-03-18,20.4,17.4,23.4,68.4,
2019-03-19,22.0,18.6,26.3,6.6,
2019-03-20,22.1,19.0,25.0,12.2,
