time,tavg,tmin,tmax,prcp,snow
2011-01-01,25.6,20.6,33.3,0.0,
2011-01-02,20.8,20.5,25.4,0.0,
2011-01-03,19.4,18.9,21.2,2.4,
2011-01-04,19.7,17.5,21.4,3.0,
2011-01-05,21.2,16.8,23.9,0.0,
2011-01-06,21.4,19.4,23.3,0.0,
2011-01-07,22.9,19.2,26.2,2.8,
2011-01-08,24.4,20.6,27.8,5.6,
2011-01-09,24.5,21.5,27.7,11.4,
2011-01-10,24.1,21.6,26.9,5.0,
2011-01-11,24.4,21.5,26.8,3.4,
2011-01-12,25.9,22.3,29.2,1.8,
2011-01-13,24.6,23.6,27.4,0.0,
2011-01-14,25.2,21.9,29.9,0.0,
2011-01-15,25.1,22.2,30.5,0.2,
2011-01-16,24.9,21.7,28.8,0.0,
2011-01-17,21.9,21.8,29.9,0.0,
2011-01-18,22.1,19.9,25.8,0.0,
2011-01-19,23.4,19.2,25.6,0.4,
2011-01-20,24.4,20.6,27.9,0.0,
2011-01-21,25.2,20.4,29.1,2.2,
2011-01-22,25.6,20.6,30.0,0.0,
2011-01-23,25.4,22.5,30.1,0.0,
2011-01-24,27.1,21.5,36.7,0.0,
2011-01-25,26.0,21.4,29.6,0.0,
2011-01-26,24.8,22.8,31.4,0.0,
2011-01-27,24.7,22.2,29.4,0.0,
2011-01-28,22.3,22.8,24.6,0.0,
2011-01-29,22.7,19.5,26.0,0.0,
2011-01-30,26.2,18.7,30.5,0.0,
2011-01-31,28.3,22.3,35.6,0.0,
2011-02-01,31.7,23.4,40.8,0.0,
2011-02-02,27.2,25.1,32.0,0.0,
2011-02-03,26.8,24.2,36.7,0.0,
2011-02-04,28.1,24.2,33.2,0.0,
2011-02-05,33.8,24.4,42.2,0.0,
2011-02-06,21.3,26.4,35.0,0.0,
2011-02-07,20.6,17.2,21.8,0.6,
2011-02-08,21.3,18.5,24.8,0.0,
2011-02-09,21.9,18.0,25.4,0.8,
2011-02-10,24.2,19.9,27.0,0.0,
2011-02-11,26.2,21.3,33.9,0.0,
2011-02-12,20.7,21.8,22.5,1.0,
2011-02-13,21.3,19.5,22.3,10.4,
2011-02-14,21.4,19.8,23.8,0.0,
2011-02-15,22.3,18.6,25.5,0.6,
2011-02-16,24.5,20.1,27.6,0.0,
2011-02-17,26.1,21.4,30.2,0.0,
2011-02-18,24.3,22.3,26.1,0.0,
2011-02-19,28.2,22.4,32.5,0.0,
2011-02-20,25.3,24.5,32.1,0.0,
2011-02-21,21.0,19.6,25.1,0.2,
2011-02-22,19.1,19.4,20.6,0.0,
2011-02-23,20.5,16.9,23.5,0.4,
2011-02-24,22.8,16.9,27.7,0.0,
2011-02-25,24.2,18.5,29.5,0.0,
2011-02-26,25.0,21.1,29.6,0.0,
2011-02-27,24.6,21.1,32.2,0.0,
2011-02-28,24.8,22.1,29.0,0.4,
2011-03-01,23.9,22.2,34.4,0.6,
2011-03-02,20.3,18.6,22.9,0.0,
2011-03-03,23.4,17.6,31.7,0.0,
2011-03-04,22.0,19.1,28.1,0.0,
2011-03-05,19.7,17.8,21.9,0.8,
2011-03-06,20.1,18.1,22.4,0.2,
2011-03-07,21.7,17.2,24.8,0.0,
2011-03-08,23.8,17.7,28.1,0.0,
2011-03-09,26.7,20.8,32.1,0.0,
2011-03-10,23.9,23.0,29.2,0.0,
2011-03-11,22.8,21.4,25.7,0.0,
2011-03-12,24.8,20.7,28.2,1.6,
2011-03-13,25.7,22.4,29.8,0.0,
2011-03-14,21.0,22.2,27.2,0.0,
2011-03-15,21.7,18.1,23.4,0.2,
2011-03-16,22.6,19.6,26.2,0.4,
2011-03-17,21.7,20.5,24.4,1.2,
2011-03-18,21.2,20.0,23.6,0.6,
2011-03-19,20.2,19.0,23.4,14.4,
2011-03-20,21.7,18.3,24.9,106.0,
2011-03-21,23.3,19.3,26.8,18.6,
2011-03-22,24.4,21.0,29.7,17.6,
2011-03-23,24.3,20.2,31.5,6.4,
2011-03-24,22.4,18.5,28.0,0.0,
2011-03-25,21.2,17.5,25.5,0.0,
2011-03-26,18.6,17.9,19.9,0.0,
2011-03-27,17.8,16.3,20.3,1.8,
2011-03-28,19.8,15.7,23.1,5.2,
2011-03-29,22.6,16.8,26.7,6.2,
2011-03-30,23.1,18.5,28.8,0.0,
2011-03-31,18.6,19.0,21.2,1.6,
2011-04-01,20.8,15.3,25.0,1.4,
2011-04-02,18.9,16.4,21.5,0.0,
2011-04-03,20.4,14.5,23.7,0.0,
2011-04-04,18.1,17.4,21.0,0.0,
2011-04-05,17.8,15.2,20.7,19.6,
2011-04-06,19.4,15.3,21.5,8.2,
2011-04-07,19.3,16.9,22.2,5.8,
2011-04-08,19.2,14.8,22.5,0.0,
2011-04-09,21.8,14.7,27.5,0.0,
2011-04-10,18.3,16.5,27.7,0.0,
2011-04-11,17.1,12.7,22.6,6.8,
2011-04-12,17.7,10.9,22.6,0.0,
2011-04-13,18.8,13.4,24.8,0.0,
2011-04-14,18.3,13.7,24.4,0.0,
2011-04-15,18.2,13.1,20.8,0.0,
2011-04-16,18.1,15.5,19.7,40.8,
2011-04-17,16.9,16.0,21.4,17.8,
2011-04-18,18.9,12.9,23.6,0.0,
2011-04-19,18.6,13.5,24.7,0.0,
2011-04-20,18.9,13.9,22.6,0.0,
2011-04-21,20.1,15.1,26.0,0.0,
2011-04-22,18.8,15.2,25.7,0.0,
2011-04-23,16.6,12.5,18.6,4.2,
2011-04-24,18.8,13.7,21.1,12.8,
2011-04-25,18.5,16.5,19.9,4.6,
2011-04-26,18.0,15.7,21.0,3.0,
2011-04-27,16.9,15.2,19.4,4.6,
2011-04-28,16.8,14.7,19.9,30.2,
2011-04-29,17.4,14.1,19.8,16.4,
2011-04-30,18.0,16.2,22.1,34.8,
2011-05-01,16.8,15.2,20.5,1.0,
2011-05-02,16.2,12.3,19.8,0.0,
2011-05-03,16.0,13.7,18.5,0.2,
2011-05-04,16.2,13.3,19.3,0.4,
2011-05-05,15.6,11.7,17.6,0.0,
2011-05-06,14.0,10.3,17.5,0.0,
2011-05-07,14.8,9.4,21.3,0.0,
2011-05-08,15.7,8.9,21.8,0.0,
2011-05-09,13.6,10.1,16.4,0.0,
2011-05-10,12.3,10.7,16.4,3.6,
2011-05-11,11.2,7.6,17.1,0.0,
2011-05-12,12.6,7.1,17.0,0.0,
2011-05-13,15.7,9.2,21.4,0.0,
2011-05-14,11.7,10.6,16.1,0.0,
2011-05-15,12.8,6.6,19.4,0.0,
2011-05-16,12.9,6.8,19.3,0.0,
2011-05-17,13.4,7.4,17.5,0.0,
2011-05-18,15.4,8.6,19.4,0.0,
2011-05-19,16.1,11.9,21.6,1.2,
2011-05-20,17.2,10.9,22.7,0.0,
2011-05-21,17.6,11.9,24.1,0.0,
2011-05-22,18.5,12.5,23.0,0.0,
2011-05-23,17.6,14.5,24.2,0.8,
2011-05-24,14.0,11.9,18.8,0.0,
2011-05-25,12.1,11.5,14.3,8.8,
2011-05-26,12.9,10.8,17.2,9.2,
2011-05-27,12.8,7.6,17.6,0.0,
2011-05-28,13.6,8.5,16.8,0.0,
2011-05-29,14.7,9.6,16.4,0.0,
2011-05-30,16.2,11.8,18.8,22.4,
2011-05-31,17.9,12.9,20.0,49.6,
2011-06-01,17.2,15.1,19.9,7.8,
2011-06-02,14.6,15.4,19.0,0.6,
2011-06-03,15.7,10.7,20.6,0.0,
2011-06-04,14.8,10.9,19.7,0.0,
2011-06-05,13.6,10.3,18.2,0.8,
2011-06-06,11.8,7.9,17.5,0.0,
2011-06-07,11.4,6.0,15.3,0.0,
2011-06-08,10.2,8.3,14.3,0.0,
2011-06-09,12.2,7.4,17.2,0.0,
2011-06-10,13.3,8.9,15.6,0.0,
2011-06-11,14.1,11.6,15.7,5.6,
2011-06-12,14.3,11.4,15.5,10.4,
2011-06-13,15.5,12.5,16.9,5.8,
2011-06-14,15.8,13.4,17.3,2.2,
2011-06-15,16.3,13.9,18.0,6.6,
2011-06-16,12.4,13.9,16.6,4.8,
2011-06-17,12.9,8.3,19.1,0.0,
2011-06-18,13.3,9.0,18.0,0.0,
2011-06-19,12.9,8.1,18.8,0.0,
2011-06-20,15.3,8.4,20.3,0.0,
2011-06-21,12.8,11.3,21.6,0.0,
2011-06-22,12.2,8.8,16.4,0.0,
2011-06-23,13.6,9.7,19.5,0.0,
2011-06-24,12.3,7.8,18.7,0.0,
2011-06-25,13.3,7.5,19.4,0.0,
2011-06-26,13.1,7.5,20.5,0.0,
2011-06-27,13.7,7.1,18.1,0.0,
2011-06-28,15.4,9.9,16.9,0.0,
2011-06-29,14.5,13.0,18.0,1.4,
2011-06-30,13.7,12.4,16.8,2.0,
2011-07-01,13.7,10.9,15.5,2.2,
2011-07-02,13.9,11.6,19.0,4.6,
2011-07-03,16.7,7.7,20.8,0.0,
2011-07-04,16.2,12.0,21.2,0.0,
2011-07-05,13.9,12.0,17.9,0.0,
2011-07-06,14.3,10.4,18.3,0.0,
2011-07-07,10.9,11.7,17.0,0.0,
2011-07-08,11.1,5.6,18.0,0.0,
2011-07-09,11.1,5.9,17.0,0.0,
2011-07-10,12.4,5.7,17.2,0.0,
2011-07-11,10.9,9.8,17.3,0.0,
2011-07-12,13.3,5.7,19.1,0.0,
2011-07-13,11.2,9.3,13.6,0.0,
2011-07-14,10.3,8.9,13.4,0.0,
2011-07-15,10.8,5.4,12.8,0.6,
2011-07-16,13.2,8.1,16.4,4.6,
2011-07-17,12.8,10.1,16.5,1.8,
2011-07-18,12.2,9.3,19.3,0.0,
2011-07-19,12.2,6.5,15.2,0.0,
2011-07-20,13.6,8.6,16.8,60.2,
2011-07-21,12.5,11.4,14.4,36.8,
2011-07-22,11.7,11.1,14.1,91.0,
2011-07-23,10.7,9.1,13.9,47.4,
2011-07-24,11.5,6.7,14.7,1.0,
2011-07-25,12.3,7.9,18.6,0.0,
2011-07-26,12.6,7.4,18.7,0.2,
2011-07-27,11.8,7.8,15.3,0.0,
2011-07-28,13.4,7.6,19.6,0.0,
2011-07-29,12.8,7.6,19.9,0.0,
