datum,temperatura,leto,mesec
2005-01-01,1.8,2005,1
2005-01-02,2.0,2005,1
2005-01-03,2.2,2005,1
2005-01-04,2.0,2005,1
2005-01-05,3.2,2005,1
2005-01-06,2.5,2005,1
2005-01-07,3.1,2005,1
2005-01-08,3.4,2005,1
2005-01-09,3.5,2005,1
2005-01-10,3.0,2005,1
2005-01-11,2.4,2005,1
2005-01-12,2.2,2005,1
2005-01-13,1.6,2005,1
2005-01-14,1.3,2005,1
2005-01-15,-0.2,2005,1
2005-01-16,-0.4,2005,1
2005-01-17,-1.4,2005,1
2005-01-18,-0.7,2005,1
2005-01-19,1.0,2005,1
2005-01-20,0.6,2005,1
2005-01-21,2.7,2005,1
2005-01-22,2.2,2005,1
2005-01-23,1.9,2005,1
2005-01-24,0.1,2005,1
2005-01-25,-0.5,2005,1
2005-01-26,-2.3,2005,1
2005-01-27,-2.9,2005,1
2005-01-28,-5.1,2005,1
2005-01-29,-5.2,2005,1
2005-01-30,-5.8,2005,1
2005-01-31,-2.9,2005,1
