datum,temperatura,leto,mesec
2013-06-01,13.0,2013,6
2013-06-02,14.8,2013,6
2013-06-03,15.1,2013,6
2013-06-04,14.8,2013,6
2013-06-05,16.1,2013,6
2013-06-06,16.7,2013,6
2013-06-07,17.9,2013,6
2013-06-08,19.1,2013,6
2013-06-09,19.5,2013,6
2013-06-10,17.6,2013,6
2013-06-11,16.9,2013,6
2013-06-12,17.8,2013,6
2013-06-13,20.2,2013,6
2013-06-14,20.4,2013,6
2013-06-15,22.8,2013,6
2013-06-16,23.7,2013,6
2013-06-17,25.0,2013,6
2013-06-18,26.0,2013,6
2013-06-19,26.5,2013,6
2013-06-20,26.4,2013,6
2013-06-21,26.0,2013,6
2013-06-22,24.7,2013,6
2013-06-23,22.8,2013,6
2013-06-24,17.3,2013,6
2013-06-25,17.1,2013,6
2013-06-26,16.3,2013,6
2013-06-27,15.2,2013,6
2013-06-28,16.2,2013,6
2013-06-29,17.8,2013,6
2013-06-30,18.4,2013,6
