datum,temperatura,leto,mesec
2015-04-01,8.1,2015,4
2015-04-02,7.6,2015,4
2015-04-03,6.8,2015,4
2015-04-04,6.2,2015,4
2015-04-05,6.1,2015,4
2015-04-06,5.2,2015,4
2015-04-07,5.6,2015,4
2015-04-08,7.4,2015,4
2015-04-09,10.1,2015,4
2015-04-10,11.5,2015,4
2015-04-11,12.3,2015,4
2015-04-12,13.9,2015,4
2015-04-13,16.1,2015,4
2015-04-14,12.6,2015,4
2015-04-15,15.6,2015,4
2015-04-16,15.8,2015,4
2015-04-17,13.0,2015,4
2015-04-18,9.8,2015,4
2015-04-19,8.2,2015,4
2015-04-20,11.7,2015,4
2015-04-21,14.0,2015,4
2015-04-22,15.6,2015,4
2015-04-23,16.1,2015,4
2015-04-24,14.0,2015,4
2015-04-25,13.5,2015,4
2015-04-26,15.2,2015,4
2015-04-27,15.4,2015,4
2015-04-28,12.7,2015,4
2015-04-29,12.7,2015,4
2015-04-30,12.9,2015,4
