time,tavg,tmin,tmax,prcp,snow
1987-01-01,1.9,-3.5,4.1,0.2,8.0
1987-01-02,1.4,0.0,3.0,0.0,7.0
1987-01-03,2.9,0.5,3.9,0.1,
1987-01-04,-0.2,-1.9,3.5,8.6,4.0
1987-01-05,-1.9,-3.9,0.5,0.7,6.0
1987-01-06,0.2,-4.3,3.5,0.0,6.0
1987-01-07,4.6,3.1,5.7,0.0,
1987-01-08,5.2,3.7,6.3,0.0,
1987-01-09,3.2,2.2,5.4,0.9,
1987-01-10,2.6,0.0,4.3,0.0,
1987-01-11,5.5,3.8,6.2,0.4,
1987-01-12,4.4,2.6,6.6,0.7,
1987-01-13,3.7,2.3,4.4,1.6,
1987-01-14,2.6,1.8,3.9,0.4,
1987-01-15,3.2,1.9,4.0,0.8,
1987-01-16,4.1,2.3,4.5,2.5,
1987-01-17,4.4,3.0,6.5,13.5,
1987-01-18,2.7,1.4,7.3,8.2,
1987-01-19,1.2,-0.4,1.8,4.6,7.0
1987-01-20,2.2,0.8,2.8,2.1,10.0
1987-01-21,3.9,2.0,4.2,0.5,
1987-01-22,5.9,3.4,7.5,0.3,
1987-01-23,7.0,6.8,7.7,0.9,
1987-01-24,5.6,4.3,7.2,0.0,
1987-01-25,3.9,3.4,4.5,0.7,
1987-01-26,2.2,0.7,3.8,1.0,
1987-01-27,0.0,-2.3,2.0,0.2,
1987-01-28,1.2,-0.7,1.7,0.3,
1987-01-29,2.7,0.6,4.0,0.2,
1987-01-30,4.7,2.7,5.4,1.0,
1987-01-31,6.8,4.3,7.3,4.4,
1987-02-01,6.6,5.2,7.3,0.9,
1987-02-02,-0.2,-2.9,6.5,4.2,
1987-02-03,-1.7,-4.7,-0.2,0.9,3.0
1987-02-04,2.2,-1.3,3.4,0.0,
1987-02-05,2.7,2.2,3.5,4.7,
1987-02-06,1.9,1.1,3.0,2.3,
1987-02-07,1.4,-0.2,2.6,0.1,
1987-02-08,3.3,1.0,4.2,5.9,
1987-02-09,3.4,1.8,4.6,0.3,
1987-02-10,-0.4,-2.5,4.7,0.0,
1987-02-11,-1.4,-2.2,0.9,0.0,
1987-02-12,-2.1,-3.3,-0.2,0.0,
1987-02-13,-3.2,-4.2,-0.9,0.0,
1987-02-14,-4.9,-6.3,-3.3,0.0,
1987-02-15,-3.6,-6.3,-0.5,0.0,
1987-02-16,1.0,-5.3,5.1,0.0,
1987-02-17,4.0,1.0,5.7,0.2,
1987-02-18,4.6,3.8,5.7,8.5,
1987-02-19,4.5,3.8,6.2,1.7,
1987-02-20,3.5,0.5,6.6,10.6,
1987-02-21,2.9,1.9,6.2,32.0,
1987-02-22,0.9,-0.5,2.0,1.4,1.0
1987-02-23,2.3,0.8,3.5,2.1,
1987-02-24,3.3,2.1,5.5,1.1,
1987-02-25,1.8,0.6,4.9,2.2,
1987-02-26,3.7,1.1,5.2,0.2,
1987-02-27,6.7,3.3,8.8,0.0,
1987-02-28,3.2,1.1,8.2,4.5,
1987-03-01,2.2,0.8,3.5,2.3,
1987-03-02,2.2,-0.2,5.7,1.6,
1987-03-03,3.7,0.4,6.8,10.4,2.0
1987-03-04,2.8,0.6,6.0,6.9,
1987-03-05,5.1,1.7,7.6,15.7,
1987-03-06,1.4,-1.0,4.2,14.6,13.0
1987-03-07,3.3,1.4,5.6,2.8,8.0
1987-03-08,5.9,4.6,8.5,7.6,
1987-03-09,6.2,4.6,8.8,6.0,
1987-03-10,5.6,4.7,8.3,0.0,
1987-03-11,6.3,4.4,8.2,4.4,
1987-03-12,4.1,2.2,6.7,10.7,
1987-03-13,0.6,-1.1,3.4,1.7,
1987-03-14,0.0,-2.8,1.2,1.9,
1987-03-15,-1.0,-2.6,1.0,0.4,
1987-03-16,-0.5,-2.0,0.3,0.6,
1987-03-17,-5.1,-7.3,-0.8,5.7,
1987-03-18,-6.5,-8.2,-5.5,0.0,
1987-03-19,-6.4,-10.5,-4.2,0.0,
1987-03-20,-4.7,-6.4,-2.4,1.4,
1987-03-21,-7.8,-9.8,-5.9,0.1,
1987-03-22,-3.4,-9.8,1.3,0.0,
1987-03-23,0.1,-4.5,2.5,0.0,
1987-03-24,2.2,0.5,3.5,0.0,
1987-03-25,3.4,2.0,5.6,0.0,
1987-03-26,2.1,1.5,4.6,0.0,
1987-03-27,-1.4,-2.7,2.6,0.0,
1987-03-28,-2.7,-7.3,1.1,0.0,
1987-03-29,0.1,-3.8,2.6,1.2,
1987-03-30,-0.9,-2.3,0.8,4.0,
1987-03-31,-2.9,-6.4,-1.3,0.3,
1987-04-01,-4.7,-6.3,-1.7,0.4,
1987-04-02,-3.2,-6.3,-2.1,0.0,
1987-04-03,-0.1,-2.6,3.3,0.0,
1987-04-04,-0.1,-5.1,4.8,0.0,
1987-04-05,2.7,0.4,4.3,0.0,
1987-04-06,3.4,1.4,5.7,0.0,
1987-04-07,3.7,1.8,5.7,0.0,
1987-04-08,4.2,2.5,6.0,0.4,
1987-04-09,2.4,0.7,6.0,1.9,
1987-04-10,2.5,0.2,4.8,15.9,
1987-04-11,3.7,0.6,5.7,0.6,
1987-04-12,5.7,3.2,8.3,2.1,
1987-04-13,1.8,0.2,8.1,2.4,
1987-04-14,0.4,-1.9,3.2,4.3,
1987-04-15,1.8,-2.5,4.1,0.8,
1987-04-16,3.4,2.0,4.9,0.7,
1987-04-17,5.1,3.1,7.4,0.1,
1987-04-18,5.9,3.5,8.3,4.5,
1987-04-19,1.8,0.0,4.0,20.8,
1987-04-20,2.8,0.7,5.5,0.0,
1987-04-21,5.5,4.3,7.7,4.0,
1987-04-22,4.9,2.9,7.8,1.7,
1987-04-23,7.4,5.3,9.3,2.7,
1987-04-24,4.3,2.0,8.0,4.4,
1987-04-25,4.1,1.8,6.0,3.4,
1987-04-26,2.3,0.5,5.3,6.4,
1987-04-27,2.1,0.0,4.5,2.2,
1987-04-28,1.9,-0.6,4.9,1.9,
1987-04-29,1.8,0.0,4.2,2.1,
1987-04-30,0.4,-1.5,3.4,7.4,
1987-05-01,-0.6,-4.6,2.9,10.4,
1987-05-02,0.2,-2.0,2.0,0.0,
1987-05-03,4.5,1.0,7.4,5.9,
1987-05-04,5.2,3.5,7.5,0.6,
1987-05-05,4.6,1.6,6.6,1.5,
1987-05-06,7.4,4.9,8.6,1.9,
1987-05-07,5.7,4.1,8.3,4.1,
1987-05-08,3.7,1.0,6.7,0.7,
1987-05-09,4.0,-0.1,7.3,0.0,
1987-05-10,4.4,2.5,7.3,0.0,
1987-05-11,4.6,3.0,6.7,2.7,
1987-05-12,4.3,1.5,7.0,0.6,
1987-05-13,4.8,2.3,7.5,0.5,
1987-05-14,6.2,4.0,7.9,1.9,
1987-05-15,5.5,4.7,7.8,3.5,
1987-05-16,5.0,3.6,7.5,1.0,
1987-05-17,5.7,3.5,7.5,0.0,
1987-05-18,5.2,4.5,7.0,0.3,
1987-05-19,6.4,4.3,8.4,0.5,
1987-05-20,9.0,6.2,11.7,0.6,
1987-05-21,8.4,6.0,10.7,0.0,
1987-05-22,8.4,5.7,14.3,0.0,
1987-05-23,7.6,4.5,11.7,0.0,
1987-05-24,10.2,7.0,12.3,0.0,
1987-05-25,11.3,6.0,18.0,0.0,
1987-05-26,10.9,6.3,15.0,0.0,
1987-05-27,9.0,5.8,13.3,0.0,
1987-05-28,7.8,7.2,10.1,0.0,
1987-05-29,7.8,6.1,9.8,0.8,
1987-05-30,9.1,6.2,11.9,0.0,
1987-05-31,8.5,5.3,11.5,1.4,
1987-06-01,8.6,4.5,10.7,0.0,
1987-06-02,8.3,2.6,13.2,0.0,
1987-06-03,10.0,7.0,13.0,0.0,
1987-06-04,8.8,6.8,11.9,3.7,
1987-06-05,9.2,5.8,12.0,0.2,
1987-06-06,7.7,5.5,10.8,0.0,
1987-06-07,8.3,5.5,10.6,0.0,
1987-06-08,8.1,6.7,10.2,1.0,
1987-06-09,9.1,4.4,13.4,0.1,
1987-06-10,9.8,4.7,14.7,0.0,
1987-06-11,9.3,6.2,14.8,0.0,
1987-06-12,8.4,6.4,10.0,0.0,
1987-06-13,7.8,4.6,9.5,0.0,
1987-06-14,8.7,7.4,10.1,1.8,
1987-06-15,8.9,6.6,10.2,1.7,
1987-06-16,9.6,9.3,11.6,2.6,
1987-06-17,11.2,8.7,13.5,0.4,
1987-06-18,11.2,6.5,14.0,0.0,
1987-06-19,10.6,9.5,12.5,0.0,
1987-06-20,12.8,9.9,15.2,0.0,
1987-06-21,13.1,8.5,16.8,0.0,
1987-06-22,11.5,10.4,17.1,0.0,
1987-06-23,10.1,9.0,12.3,0.0,
1987-06-24,11.7,8.4,14.4,0.0,
1987-06-25,10.1,8.8,14.2,0.7,
1987-06-26,10.5,8.3,13.4,0.0,
1987-06-27,9.9,6.6,14.0,4.8,
1987-06-28,10.1,6.5,12.5,0.0,
1987-06-29,11.7,9.5,13.8,0.0,
1987-06-30,12.6,10.4,15.3,0.0,
1987-07-01,11.6,6.7,15.6,0.0,
1987-07-02,11.1,9.1,14.3,0.0,
1987-07-03,12.1,9.0,16.0,0.1,
1987-07-04,13.2,9.8,16.4,0.0,
1987-07-05,12.2,10.6,14.1,13.8,
1987-07-06,11.1,9.3,13.6,3.6,
1987-07-07,9.6,8.5,11.9,1.5,
1987-07-08,9.3,5.7,12.7,1.7,
1987-07-09,11.3,8.4,14.6,0.0,
1987-07-10,11.1,7.4,13.9,0.0,
1987-07-11,11.9,9.0,14.7,3.9,
1987-07-12,12.3,10.0,15.6,0.0,
1987-07-13,12.1,11.4,13.6,0.0,
1987-07-14,12.1,10.7,13.8,0.0,
1987-07-15,12.5,10.8,14.3,1.6,
1987-07-16,12.5,10.4,15.0,5.6,
1987-07-17,12.7,10.2,14.8,0.0,
1987-07-18,11.2,10.2,14.4,0.0,
1987-07-19,9.8,8.0,11.0,4.2,
1987-07-20,10.3,8.0,12.0,0.7,
1987-07-21,10.2,9.4,12.0,7.5,
1987-07-22,10.8,8.3,14.1,0.1,
1987-07-23,9.9,8.3,12.6,1.4,
1987-07-24,10.1,8.0,11.7,0.0,
1987-07-25,9.8,8.4,11.7,3.9,
1987-07-26,10.9,8.7,13.3,2.9,
1987-07-27,10.5,9.1,12.6,0.1,
1987-07-28,11.0,9.9,12.2,1.7,
1987-07-29,10.4,9.5,11.4,0.0,
1987-07-30,10.4,9.0,11.8,0.7,
1987-07-31,10.2,7.9,12.2,3.2,
1987-08-01,11.2,9.4,13.5,1.0,
1987-08-02,11.3,9.3,14.3,0.6,
1987-08-03,10.9,7.5,14.2,2.1,
1987-08-04,10.3,9.0,12.6,0.0,
1987-08-05,11.1,6.4,14.7,0.0,
1987-08-06,11.7,7.8,14.4,0.0,
1987-08-07,12.8,7.7,15.7,0.0,
1987-08-08,12.9,9.1,16.7,0.0,
1987-08-09,11.9,10.0,16.0,0.0,
1987-08-10,12.2,9.7,14.6,0.0,
1987-08-11,11.8,10.4,14.2,0.0,
1987-08-12,11.9,9.6,15.2,0.1,
1987-08-13,12.7,10.6,15.7,0.1,
1987-08-14,11.5,7.7,14.5,0.0,
1987-08-15,9.7,9.4,13.1,0.0,
1987-08-16,11.1,7.0,15.2,0.0,
1987-08-17,12.7,8.8,16.7,0.0,
1987-08-18,10.5,9.5,16.3,5.7,
1987-08-19,11.0,9.5,13.4,6.6,
1987-08-20,11.8,7.2,15.7,0.5,
1987-08-21,12.0,7.5,15.7,0.0,
1987-08-22,10.8,8.7,13.9,0.0,
1987-08-23,10.9,9.7,12.2,0.0,
1987-08-24,10.1,9.5,11.9,0.0,
1987-08-25,9.6,6.4,11.9,2.3,
1987-08-26,9.8,6.6,12.3,1.8,
1987-08-27,9.6,8.8,11.2,1.1,
1987-08-28,10.2,9.2,11.2,0.4,
1987-08-29,9.1,8.2,11.1,2.6,
1987-08-30,8.3,5.7,10.2,1.0,
1987-08-31,7.7,6.9,10.4,0.1,
1987-09-01,7.8,7.7,10.3,1.8,
1987-09-02,8.8,5.0,13.0,0.4,
1987-09-03,8.6,7.6,12.6,0.1,
1987-09-04,11.4,8.0,14.3,4.3,
1987-09-05,11.8,10.7,13.7,0.2,
1987-09-06,11.0,9.4,12.7,2.5,
1987-09-07,9.6,9.0,12.4,0.3,
1987-09-08,9.4,7.6,11.7,0.2,
1987-09-09,9.2,5.0,12.5,0.0,
