datum,temperatura,leto,mesec
2006-09-01,18.4,2006,9
2006-09-02,19.5,2006,9
2006-09-03,20.4,2006,9
2006-09-04,21.3,2006,9
2006-09-05,22.1,2006,9
2006-09-06,23.9,2006,9
2006-09-07,23.2,2006,9
2006-09-08,22.3,2006,9
2006-09-09,19.6,2006,9
2006-09-10,19.9,2006,9
2006-09-11,20.2,2006,9
2006-09-12,20.2,2006,9
2006-09-13,19.9,2006,9
2006-09-14,19.9,2006,9
2006-09-15,20.7,2006,9
2006-09-16,20.0,2006,9
2006-09-17,18.6,2006,9
2006-09-18,19.0,2006,9
2006-09-19,19.3,2006,9
2006-09-20,19.5,2006,9
2006-09-21,19.4,2006,9
2006-09-22,19.4,2006,9
2006-09-23,20.0,2006,9
2006-09-24,18.5,2006,9
2006-09-25,18.0,2006,9
2006-09-26,20.3,2006,9
2006-09-27,20.8,2006,9
2006-09-28,19.9,2006,9
2006-09-29,18.8,2006,9
2006-09-30,18.7,2006,9
