,time,temperatura_avg
11323,1981-01-01,
11324,1981-01-02,
11325,1981-01-03,
11326,1981-01-04,
11327,1981-01-05,
11328,1981-01-06,
11329,1981-01-07,
11330,1981-01-08,
11331,1981-01-09,
11332,1981-01-10,
11333,1981-01-11,
11334,1981-01-12,
11335,1981-01-13,
11336,1981-01-14,
11337,1981-01-15,
11338,1981-01-16,
11339,1981-01-17,
11340,1981-01-18,
11341,1981-01-19,
11342,1981-01-20,
11343,1981-01-21,
11344,1981-01-22,
11345,1981-01-23,
11346,1981-01-24,
11347,1981-01-25,
11348,1981-01-26,
11349,1981-01-27,
11350,1981-01-28,
11351,1981-01-29,
11352,1981-01-30,
11353,1981-01-31,
11354,1981-02-01,
11355,1981-02-02,
11356,1981-02-03,
11357,1981-02-04,
11358,1981-02-05,
11359,1981-02-06,
11360,1981-02-07,
11361,1981-02-08,
11362,1981-02-09,
11363,1981-02-10,
11364,1981-02-11,
11365,1981-02-12,
11366,1981-02-13,
11367,1981-02-14,
11368,1981-02-15,
11369,1981-02-16,
11370,1981-02-17,
11371,1981-02-18,
11372,1981-02-19,
11373,1981-02-20,
11374,1981-02-21,
11375,1981-02-22,
11376,1981-02-23,
11377,1981-02-24,
11378,1981-02-25,
11379,1981-02-26,
11380,1981-02-27,
11381,1981-02-28,
11382,1981-03-01,
11383,1981-03-02,
11384,1981-03-03,
11385,1981-03-04,
11386,1981-03-05,
11387,1981-03-06,
11388,1981-03-07,
11389,1981-03-08,
11390,1981-03-09,
11391,1981-03-10,
11392,1981-03-11,
11393,1981-03-12,
11394,1981-03-13,
11395,1981-03-14,
11396,1981-03-15,
11397,1981-03-16,
11398,1981-03-17,
11399,1981-03-18,
11400,1981-03-19,
11401,1981-03-20,
11402,1981-03-21,
11403,1981-03-22,
11404,1981-03-23,
11405,1981-03-24,
11406,1981-03-25,
11407,1981-03-26,
11408,1981-03-27,
11409,1981-03-28,
11410,1981-03-29,
11411,1981-03-30,
11412,1981-03-31,
11413,1981-04-01,
11414,1981-04-02,
11415,1981-04-03,
11416,1981-04-04,
11417,1981-04-05,
11418,1981-04-06,
11419,1981-04-07,
11420,1981-04-08,
11421,1981-04-09,
11422,1981-04-10,
11423,1981-04-11,
11424,1981-04-12,
11425,1981-04-13,
11426,1981-04-14,
11427,1981-04-15,
11428,1981-04-16,
11429,1981-04-17,
11430,1981-04-18,
11431,1981-04-19,
11432,1981-04-20,
11433,1981-04-21,
11434,1981-04-22,
11435,1981-04-23,
11436,1981-04-24,
11437,1981-04-25,
11438,1981-04-26,
11439,1981-04-27,
11440,1981-04-28,
11441,1981-04-29,
11442,1981-04-30,
11443,1981-05-01,
11444,1981-05-02,
11445,1981-05-03,
11446,1981-05-04,
11447,1981-05-05,
11448,1981-05-06,
11449,1981-05-07,
11450,1981-05-08,
11451,1981-05-09,
11452,1981-05-10,
11453,1981-05-11,
11454,1981-05-12,
11455,1981-05-13,
11456,1981-05-14,
11457,1981-05-15,
11458,1981-05-16,
11459,1981-05-17,
11460,1981-05-18,
11461,1981-05-19,
11462,1981-05-20,
11463,1981-05-21,
11464,1981-05-22,
11465,1981-05-23,
11466,1981-05-24,
11467,1981-05-25,
11468,1981-05-26,
11469,1981-05-27,
11470,1981-05-28,
11471,1981-05-29,
11472,1981-05-30,
11473,1981-05-31,
11474,1981-06-01,
11475,1981-06-02,
11476,1981-06-03,
11477,1981-06-04,
11478,1981-06-05,
11479,1981-06-06,
11480,1981-06-07,
11481,1981-06-08,
11482,1981-06-09,
11483,1981-06-10,
11484,1981-06-11,
11485,1981-06-12,
11486,1981-06-13,
11487,1981-06-14,
11488,1981-06-15,
11489,1981-06-16,
11490,1981-06-17,
11491,1981-06-18,
11492,1981-06-19,
11493,1981-06-20,
11494,1981-06-21,
11495,1981-06-22,
11496,1981-06-23,
11497,1981-06-24,
11498,1981-06-25,
11499,1981-06-26,
11500,1981-06-27,
11501,1981-06-28,
11502,1981-06-29,
11503,1981-06-30,
11504,1981-07-01,
11505,1981-07-02,
11506,1981-07-03,
11507,1981-07-04,
11508,1981-07-05,
11509,1981-07-06,
11510,1981-07-07,
11511,1981-07-08,
11512,1981-07-09,
11513,1981-07-10,
11514,1981-07-11,
11515,1981-07-12,
11516,1981-07-13,
11517,1981-07-14,
11518,1981-07-15,
11519,1981-07-16,
