,time,temperatura_avg
25933,2021-01-01,2.1
25934,2021-01-02,4.1
25935,2021-01-03,3.5
25936,2021-01-04,3.5
25937,2021-01-05,3.6
25938,2021-01-06,1.1
25939,2021-01-07,1.1
25940,2021-01-08,1.0
25941,2021-01-09,-1.1
25942,2021-01-10,-0.7
25943,2021-01-11,-0.9
25944,2021-01-12,-4.3
25945,2021-01-13,-2.4
25946,2021-01-14,-0.8
25947,2021-01-15,-2.2
25948,2021-01-16,-3.9
25949,2021-01-17,-4.5
25950,2021-01-18,-1.0
25951,2021-01-19,-0.2
25952,2021-01-20,4.9
25953,2021-01-21,7.8
25954,2021-01-22,8.4
25955,2021-01-23,6.7
25956,2021-01-24,3.1
25957,2021-01-25,0.7
25958,2021-01-26,-0.6
25959,2021-01-27,-1.0
25960,2021-01-28,0.2
25961,2021-01-29,3.2
25962,2021-01-30,2.6
25963,2021-01-31,1.4
25964,2021-02-01,0.7
25965,2021-02-02,1.8
25966,2021-02-03,7.2
25967,2021-02-04,10.6
25968,2021-02-05,10.6
25969,2021-02-06,11.1
25970,2021-02-07,10.6
25971,2021-02-08,8.1
25972,2021-02-09,5.4
25973,2021-02-10,4.2
25974,2021-02-11,-0.5
25975,2021-02-12,-4.7
25976,2021-02-13,-2.4
25977,2021-02-14,-0.8
25978,2021-02-15,-0.7
25979,2021-02-16,4.3
25980,2021-02-17,4.8
25981,2021-02-18,4.4
25982,2021-02-19,6.6
25983,2021-02-20,10.4
25984,2021-02-21,9.4
25985,2021-02-22,10.3
25986,2021-02-23,8.9
25987,2021-02-24,9.8
25988,2021-02-25,9.5
25989,2021-02-26,9.9
25990,2021-02-27,7.3
25991,2021-02-28,5.4
25992,2021-03-01,5.7
25993,2021-03-02,6.1
25994,2021-03-03,7.8
25995,2021-03-04,8.4
25996,2021-03-05,8.6
25997,2021-03-06,2.5
25998,2021-03-07,2.3
25999,2021-03-08,4.8
26000,2021-03-09,4.2
26001,2021-03-10,3.8
26002,2021-03-11,5.3
26003,2021-03-12,7.9
26004,2021-03-13,8.9
26005,2021-03-14,4.4
26006,2021-03-15,4.3
26007,2021-03-16,6.0
26008,2021-03-17,4.4
26009,2021-03-18,1.8
26010,2021-03-19,2.4
26011,2021-03-20,1.3
26012,2021-03-21,2.4
26013,2021-03-22,4.7
26014,2021-03-23,7.3
26015,2021-03-24,7.5
26016,2021-03-25,9.1
26017,2021-03-26,10.8
26018,2021-03-27,10.3
26019,2021-03-28,7.8
26020,2021-03-29,11.1
26021,2021-03-30,14.1
26022,2021-03-31,15.8
26023,2021-04-01,16.4
26024,2021-04-02,15.0
26025,2021-04-03,9.1
26026,2021-04-04,6.8
26027,2021-04-05,6.9
26028,2021-04-06,1.8
26029,2021-04-07,-0.2
26030,2021-04-08,4.3
26031,2021-04-09,7.4
26032,2021-04-10,11.3
26033,2021-04-11,9.7
26034,2021-04-12,10.0
26035,2021-04-13,3.3
26036,2021-04-14,5.3
26037,2021-04-15,5.9
26038,2021-04-16,7.8
26039,2021-04-17,7.8
26040,2021-04-18,7.9
26041,2021-04-19,8.1
26042,2021-04-20,9.2
26043,2021-04-21,10.4
26044,2021-04-22,12.4
26045,2021-04-23,12.5
26046,2021-04-24,12.8
26047,2021-04-25,14.3
26048,2021-04-26,9.2
26049,2021-04-27,7.1
26050,2021-04-28,9.8
26051,2021-04-29,14.2
26052,2021-04-30,16.4
26053,2021-05-01,17.4
26054,2021-05-02,12.7
26055,2021-05-03,10.1
26056,2021-05-04,12.3
26057,2021-05-05,13.0
26058,2021-05-06,5.9
26059,2021-05-07,8.2
26060,2021-05-08,11.2
26061,2021-05-09,15.7
26062,2021-05-10,18.5
26063,2021-05-11,18.7
26064,2021-05-12,14.7
26065,2021-05-13,14.0
26066,2021-05-14,13.5
26067,2021-05-15,14.4
26068,2021-05-16,14.9
26069,2021-05-17,12.1
26070,2021-05-18,13.8
26071,2021-05-19,9.9
26072,2021-05-20,14.8
26073,2021-05-21,15.6
26074,2021-05-22,15.2
26075,2021-05-23,12.2
26076,2021-05-24,10.1
26077,2021-05-25,13.1
26078,2021-05-26,13.8
26079,2021-05-27,15.9
26080,2021-05-28,15.7
26081,2021-05-29,13.9
26082,2021-05-30,13.0
26083,2021-05-31,14.6
26084,2021-06-01,16.0
26085,2021-06-02,18.3
26086,2021-06-03,18.9
26087,2021-06-04,20.4
26088,2021-06-05,22.2
26089,2021-06-06,19.2
26090,2021-06-07,18.4
26091,2021-06-08,20.6
26092,2021-06-09,21.4
26093,2021-06-10,20.1
26094,2021-06-11,19.1
26095,2021-06-12,22.4
26096,2021-06-13,21.3
26097,2021-06-14,18.2
26098,2021-06-15,20.9
26099,2021-06-16,23.4
26100,2021-06-17,24.1
26101,2021-06-18,25.1
26102,2021-06-19,25.9
26103,2021-06-20,26.3
26104,2021-06-21,26.7
26105,2021-06-22,26.2
26106,2021-06-23,26.6
26107,2021-06-24,27.3
26108,2021-06-25,25.0
26109,2021-06-26,24.4
26110,2021-06-27,25.2
26111,2021-06-28,27.1
26112,2021-06-29,26.9
26113,2021-06-30,24.6
26114,2021-07-01,18.4
26115,2021-07-02,20.0
26116,2021-07-03,23.1
26117,2021-07-04,21.7
26118,2021-07-05,21.1
