,time,temperatura_avg
26663,2023-01-01,12.0
26664,2023-01-02,11.3
26665,2023-01-03,8.3
26666,2023-01-04,8.1
26667,2023-01-05,8.2
26668,2023-01-06,4.6
26669,2023-01-07,6.4
26670,2023-01-08,8.7
26671,2023-01-09,7.3
26672,2023-01-10,6.3
26673,2023-01-11,1.7
26674,2023-01-12,4.3
26675,2023-01-13,3.5
26676,2023-01-14,3.4
26677,2023-01-15,4.4
26678,2023-01-16,1.3
26679,2023-01-17,0.7
26680,2023-01-18,1.8
26681,2023-01-19,1.3
26682,2023-01-20,0.4
26683,2023-01-21,-0.7
26684,2023-01-22,0.5
26685,2023-01-23,1.5
26686,2023-01-24,2.0
26687,2023-01-25,2.1
26688,2023-01-26,1.6
26689,2023-01-27,1.1
26690,2023-01-28,0.0
26691,2023-01-29,0.9
26692,2023-01-30,0.2
26693,2023-01-31,3.2
26694,2023-02-01,1.8
26695,2023-02-02,2.3
26696,2023-02-03,5.1
26697,2023-02-04,6.3
26698,2023-02-05,0.1
26699,2023-02-06,-1.9
26700,2023-02-07,-2.9
26701,2023-02-08,-2.8
26702,2023-02-09,-1.2
26703,2023-02-10,-2.2
26704,2023-02-11,-0.3
26705,2023-02-12,3.0
26706,2023-02-13,4.3
26707,2023-02-14,2.8
26708,2023-02-15,1.8
26709,2023-02-16,4.4
26710,2023-02-17,6.6
26711,2023-02-18,9.3
26712,2023-02-19,8.4
26713,2023-02-20,6.6
26714,2023-02-21,8.3
26715,2023-02-22,7.3
26716,2023-02-23,5.5
26717,2023-02-24,6.0
26718,2023-02-25,9.4
26719,2023-02-26,1.3
26720,2023-02-27,1.1
26721,2023-02-28,1.7
26722,2023-03-01,2.2
26723,2023-03-02,3.5
26724,2023-03-03,4.2
26725,2023-03-04,4.8
26726,2023-03-05,3.1
26727,2023-03-06,4.3
26728,2023-03-07,6.7
26729,2023-03-08,10.2
26730,2023-03-09,11.9
26731,2023-03-10,10.4
26732,2023-03-11,9.3
26733,2023-03-12,5.9
26734,2023-03-13,8.3
26735,2023-03-14,11.1
26736,2023-03-15,8.2
26737,2023-03-16,5.6
26738,2023-03-17,6.2
26739,2023-03-18,8.6
26740,2023-03-19,9.9
26741,2023-03-20,10.4
26742,2023-03-21,10.2
26743,2023-03-22,13.1
26744,2023-03-23,13.3
26745,2023-03-24,13.7
26746,2023-03-25,9.6
26747,2023-03-26,9.1
26748,2023-03-27,7.4
26749,2023-03-28,6.4
26750,2023-03-29,8.4
26751,2023-03-30,10.9
26752,2023-03-31,11.1
26753,2023-04-01,9.4
26754,2023-04-02,11.1
26755,2023-04-03,7.8
26756,2023-04-04,5.0
26757,2023-04-05,4.2
26758,2023-04-06,5.9
26759,2023-04-07,8.3
26760,2023-04-08,7.8
26761,2023-04-09,6.6
26762,2023-04-10,8.3
26763,2023-04-11,8.4
26764,2023-04-12,11.2
26765,2023-04-13,7.6
26766,2023-04-14,6.8
26767,2023-04-15,8.1
26768,2023-04-16,8.4
26769,2023-04-17,12.2
26770,2023-04-18,12.4
26771,2023-04-19,13.2
26772,2023-04-20,10.7
26773,2023-04-21,11.9
26774,2023-04-22,13.6
26775,2023-04-23,15.7
26776,2023-04-24,11.9
26777,2023-04-25,11.2
26778,2023-04-26,11.5
26779,2023-04-27,12.8
26780,2023-04-28,11.9
26781,2023-04-29,14.8
26782,2023-04-30,14.7
26783,2023-05-01,13.4
26784,2023-05-02,12.3
26785,2023-05-03,13.6
26786,2023-05-04,14.7
26787,2023-05-05,18.0
26788,2023-05-06,17.9
26789,2023-05-07,18.2
26790,2023-05-08,13.2
26791,2023-05-09,14.1
26792,2023-05-10,11.3
26793,2023-05-11,11.2
26794,2023-05-12,11.9
26795,2023-05-13,12.5
26796,2023-05-14,11.6
26797,2023-05-15,15.1
26798,2023-05-16,12.7
26799,2023-05-17,12.2
26800,2023-05-18,13.0
26801,2023-05-19,13.6
26802,2023-05-20,17.2
26803,2023-05-21,19.4
26804,2023-05-22,20.3
26805,2023-05-23,19.3
26806,2023-05-24,16.9
26807,2023-05-25,19.9
26808,2023-05-26,20.6
26809,2023-05-27,19.7
26810,2023-05-28,19.3
26811,2023-05-29,19.8
26812,2023-05-30,19.3
26813,2023-05-31,17.3
26814,2023-06-01,19.1
26815,2023-06-02,19.6
26816,2023-06-03,17.6
26817,2023-06-04,18.4
26818,2023-06-05,16.4
26819,2023-06-06,18.3
26820,2023-06-07,19.7
26821,2023-06-08,17.6
26822,2023-06-09,19.7
26823,2023-06-10,19.4
26824,2023-06-11,19.5
26825,2023-06-12,19.6
26826,2023-06-13,19.0
26827,2023-06-14,19.8
26828,2023-06-15,18.8
26829,2023-06-16,19.0
26830,2023-06-17,20.3
26831,2023-06-18,21.8
26832,2023-06-19,23.8
26833,2023-06-20,24.9
26834,2023-06-21,27.3
26835,2023-06-22,27.1
26836,2023-06-23,23.6
26837,2023-06-24,21.2
26838,2023-06-25,22.3
26839,2023-06-26,23.9
26840,2023-06-27,19.5
26841,2023-06-28,18.5
26842,2023-06-29,20.6
26843,2023-06-30,22.6
26844,2023-07-01,20.8
26845,2023-07-02,22.3
26846,2023-07-03,19.8
26847,2023-07-04,21.7
26848,2023-07-05,22.2
26849,2023-07-06,20.8
26850,2023-07-07,21.7
26851,2023-07-08,23.2
26852,2023-07-09,25.8
26853,2023-07-10,27.7
26854,2023-07-11,27.7
26855,2023-07-12,25.5
26856,2023-07-13,20.2
26857,2023-07-14,21.7
26858,2023-07-15,24.9
26859,2023-07-16,27.6
26860,2023-07-17,27.9
26861,2023-07-18,24.9
26862,2023-07-19,21.3
26863,2023-07-20,23.7
26864,2023-07-21,20.7
26865,2023-07-22,20.1
26866,2023-07-23,21.9
26867,2023-07-24,23.3
26868,2023-07-25,19.3
26869,2023-07-26,17.2
26870,2023-07-27,17.0
26871,2023-07-28,21.4
26872,2023-07-29,23.6
26873,2023-07-30,22.5
26874,2023-07-31,22.9
26875,2023-08-01,20.3
26876,2023-08-02,21.2
26877,2023-08-03,23.6
26878,2023-08-04,17.1
26879,2023-08-05,16.2
26880,2023-08-06,15.7
26881,2023-08-07,15.6
26882,2023-08-08,17.7
26883,2023-08-09,18.4
26884,2023-08-10,19.4
26885,2023-08-11,21.3
26886,2023-08-12,21.8
26887,2023-08-13,23.3
26888,2023-08-14,23.3
26889,2023-08-15,23.4
26890,2023-08-16,22.6
26891,2023-08-17,22.7
26892,2023-08-18,23.4
26893,2023-08-19,24.3
26894,2023-08-20,25.1
26895,2023-08-21,25.8
26896,2023-08-22,26.3
26897,2023-08-23,25.8
26898,2023-08-24,26.2
26899,2023-08-25,27.4
26900,2023-08-26,26.5
26901,2023-08-27,25.7
26902,2023-08-28,21.2
26903,2023-08-29,17.6
26904,2023-08-30,15.4
26905,2023-08-31,17.7
26906,2023-09-01,20.2
26907,2023-09-02,21.2
26908,2023-09-03,21.2
26909,2023-09-04,19.8
26910,2023-09-05,18.1
26911,2023-09-06,19.2
26912,2023-09-07,19.9
26913,2023-09-08,20.8
26914,2023-09-09,20.4
26915,2023-09-10,21.8
26916,2023-09-11,22.8
26917,2023-09-12,21.6
26918,2023-09-13,21.3
26919,2023-09-14,18.6
26920,2023-09-15,19.2
26921,2023-09-16,19.4
26922,2023-09-17,19.9
26923,2023-09-18,20.1
26924,2023-09-19,18.4
26925,2023-09-20,19.0
26926,2023-09-21,19.4
26927,2023-09-22,20.2
26928,2023-09-23,16.7
26929,2023-09-24,13.2
26930,2023-09-25,14.2
26931,2023-09-26,17.8
26932,2023-09-27,18.4
26933,2023-09-28,17.1
26934,2023-09-29,17.7
26935,2023-09-30,15.7
26936,2023-10-01,18.7
26937,2023-10-02,17.6
26938,2023-10-03,18.6
26939,2023-10-04,15.9
26940,2023-10-05,15.1
26941,2023-10-06,15.4
26942,2023-10-07,15.6
26943,2023-10-08,18.2
26944,2023-10-09,16.2
26945,2023-10-10,16.7
26946,2023-10-11,16.4
26947,2023-10-12,16.5
26948,2023-10-13,17.3
26949,2023-10-14,19.6
26950,2023-10-15,11.3
26951,2023-10-16,7.2
26952,2023-10-17,5.8
26953,2023-10-18,8.7
26954,2023-10-19,11.9
26955,2023-10-20,19.3
26956,2023-10-21,16.7
26957,2023-10-22,14.9
26958,2023-10-23,13.8
26959,2023-10-24,15.1
26960,2023-10-25,15.2
26961,2023-10-26,15.4
26962,2023-10-27,14.1
26963,2023-10-28,12.8
26964,2023-10-29,12.5
26965,2023-10-30,16.4
26966,2023-10-31,12.5
26967,2023-11-01,8.2
26968,2023-11-02,12.6
26969,2023-11-03,11.1
26970,2023-11-04,7.5
26971,2023-11-05,12.2
26972,2023-11-06,11.4
26973,2023-11-07,8.0
26974,2023-11-08,7.0
26975,2023-11-09,7.5
26976,2023-11-10,8.9
26977,2023-11-11,8.1
26978,2023-11-12,3.8
26979,2023-11-13,6.7
26980,2023-11-14,12.6
26981,2023-11-15,11.2
26982,2023-11-16,6.4
26983,2023-11-17,9.8
26984,2023-11-18,4.4
26985,2023-11-19,4.6
26986,2023-11-20,4.7
26987,2023-11-21,7.1
26988,2023-11-22,6.3
26989,2023-11-23,2.6
26990,2023-11-24,4.1
26991,2023-11-25,3.6
26992,2023-11-26,2.1
26993,2023-11-27,1.2
26994,2023-11-28,5.4
26995,2023-11-29,2.2
26996,2023-11-30,1.6
26997,2023-12-01,9.8
26998,2023-12-02,9.1
26999,2023-12-03,0.6
27000,2023-12-04,-1.9
27001,2023-12-05,0.7
27002,2023-12-06,2.7
27003,2023-12-07,1.7
27004,2023-12-08,0.1
27005,2023-12-09,1.2
27006,2023-12-10,3.1
27007,2023-12-11,4.0
27008,2023-12-12,5.1
27009,2023-12-13,6.0
27010,2023-12-14,4.4
27011,2023-12-15,3.0
27012,2023-12-16,2.3
27013,2023-12-17,0.4
27014,2023-12-18,0.7
27015,2023-12-19,-0.2
27016,2023-12-20,0.1
27017,2023-12-21,1.3
27018,2023-12-22,5.7
27019,2023-12-23,6.4
27020,2023-12-24,3.0
27021,2023-12-25,7.2
27022,2023-12-26,7.4
27023,2023-12-27,6.3
27024,2023-12-28,10.1
27025,2023-12-29,8.1
27026,2023-12-30,7.8
27027,2023-12-31,7.8
