,time,temperatura_avg
16071,1994-01-01,
16072,1994-01-02,
16073,1994-01-03,
16074,1994-01-04,
16075,1994-01-05,
16076,1994-01-06,
16077,1994-01-07,
16078,1994-01-08,
16079,1994-01-09,
16080,1994-01-10,
16081,1994-01-11,
16082,1994-01-12,
16083,1994-01-13,
16084,1994-01-14,
16085,1994-01-15,
16086,1994-01-16,
16087,1994-01-17,
16088,1994-01-18,
16089,1994-01-19,
16090,1994-01-20,
16091,1994-01-21,
16092,1994-01-22,
16093,1994-01-23,
16094,1994-01-24,
16095,1994-01-25,
16096,1994-01-26,
16097,1994-01-27,
16098,1994-01-28,
16099,1994-01-29,
16100,1994-01-30,
16101,1994-01-31,
16102,1994-02-01,
16103,1994-02-02,
16104,1994-02-03,
16105,1994-02-04,
16106,1994-02-05,
16107,1994-02-06,
16108,1994-02-07,
16109,1994-02-08,
16110,1994-02-09,
16111,1994-02-10,
16112,1994-02-11,
16113,1994-02-12,
16114,1994-02-13,
16115,1994-02-14,
16116,1994-02-15,
16117,1994-02-16,
16118,1994-02-17,
16119,1994-02-18,
16120,1994-02-19,
16121,1994-02-20,
16122,1994-02-21,
16123,1994-02-22,
16124,1994-02-23,
16125,1994-02-24,
16126,1994-02-25,
16127,1994-02-26,
16128,1994-02-27,
16129,1994-02-28,
16130,1994-03-01,
16131,1994-03-02,
16132,1994-03-03,
16133,1994-03-04,
16134,1994-03-05,
16135,1994-03-06,
16136,1994-03-07,
16137,1994-03-08,
16138,1994-03-09,
16139,1994-03-10,
16140,1994-03-11,
16141,1994-03-12,
16142,1994-03-13,
16143,1994-03-14,
16144,1994-03-15,
16145,1994-03-16,
16146,1994-03-17,
16147,1994-03-18,
16148,1994-03-19,
16149,1994-03-20,
16150,1994-03-21,
16151,1994-03-22,
16152,1994-03-23,
16153,1994-03-24,
16154,1994-03-25,
16155,1994-03-26,
16156,1994-03-27,
16157,1994-03-28,
16158,1994-03-29,
16159,1994-03-30,
16160,1994-03-31,
16161,1994-04-01,
16162,1994-04-02,
16163,1994-04-03,
16164,1994-04-04,
16165,1994-04-05,
16166,1994-04-06,
16167,1994-04-07,
16168,1994-04-08,
16169,1994-04-09,
16170,1994-04-10,
16171,1994-04-11,
16172,1994-04-12,
16173,1994-04-13,
16174,1994-04-14,
16175,1994-04-15,
16176,1994-04-16,
16177,1994-04-17,
16178,1994-04-18,
16179,1994-04-19,
16180,1994-04-20,
16181,1994-04-21,
16182,1994-04-22,
16183,1994-04-23,
16184,1994-04-24,
16185,1994-04-25,
16186,1994-04-26,
16187,1994-04-27,
16188,1994-04-28,
16189,1994-04-29,
16190,1994-04-30,
16191,1994-05-01,
16192,1994-05-02,
16193,1994-05-03,
16194,1994-05-04,
16195,1994-05-05,
16196,1994-05-06,
16197,1994-05-07,
16198,1994-05-08,
16199,1994-05-09,
16200,1994-05-10,
16201,1994-05-11,
16202,1994-05-12,
16203,1994-05-13,
16204,1994-05-14,
16205,1994-05-15,
16206,1994-05-16,
16207,1994-05-17,
16208,1994-05-18,
16209,1994-05-19,
16210,1994-05-20,
16211,1994-05-21,
16212,1994-05-22,
16213,1994-05-23,
16214,1994-05-24,
16215,1994-05-25,
16216,1994-05-26,
16217,1994-05-27,
16218,1994-05-28,
16219,1994-05-29,
16220,1994-05-30,
16221,1994-05-31,
16222,1994-06-01,
16223,1994-06-02,
16224,1994-06-03,
16225,1994-06-04,
16226,1994-06-05,
16227,1994-06-06,
16228,1994-06-07,
16229,1994-06-08,
16230,1994-06-09,
16231,1994-06-10,
16232,1994-06-11,
16233,1994-06-12,
16234,1994-06-13,
16235,1994-06-14,
16236,1994-06-15,
16237,1994-06-16,
16238,1994-06-17,
16239,1994-06-18,
16240,1994-06-19,
16241,1994-06-20,
16242,1994-06-21,
16243,1994-06-22,
16244,1994-06-23,
16245,1994-06-24,
16246,1994-06-25,
16247,1994-06-26,
16248,1994-06-27,
16249,1994-06-28,
16250,1994-06-29,
16251,1994-06-30,
16252,1994-07-01,
16253,1994-07-02,
16254,1994-07-03,
16255,1994-07-04,
16256,1994-07-05,
16257,1994-07-06,
16258,1994-07-07,
16259,1994-07-08,
16260,1994-07-09,
16261,1994-07-10,
16262,1994-07-11,
16263,1994-07-12,
16264,1994-07-13,
16265,1994-07-14,
16266,1994-07-15,
16267,1994-07-16,
16268,1994-07-17,
16269,1994-07-18,
16270,1994-07-19,
16271,1994-07-20,
16272,1994-07-21,
16273,1994-07-22,
16274,1994-07-23,
16275,1994-07-24,
16276,1994-07-25,
16277,1994-07-26,
16278,1994-07-27,
16279,1994-07-28,
16280,1994-07-29,
16281,1994-07-30,
16282,1994-07-31,
16283,1994-08-01,
16284,1994-08-02,
16285,1994-08-03,
16286,1994-08-04,
16287,1994-08-05,
16288,1994-08-06,
16289,1994-08-07,
16290,1994-08-08,
16291,1994-08-09,
16292,1994-08-10,
16293,1994-08-11,
16294,1994-08-12,
16295,1994-08-13,
16296,1994-08-14,
16297,1994-08-15,
16298,1994-08-16,
16299,1994-08-17,
16300,1994-08-18,
16301,1994-08-19,
16302,1994-08-20,
16303,1994-08-21,
16304,1994-08-22,
16305,1994-08-23,
16306,1994-08-24,
16307,1994-08-25,
16308,1994-08-26,
16309,1994-08-27,
16310,1994-08-28,
16311,1994-08-29,
16312,1994-08-30,
16313,1994-08-31,
16314,1994-09-01,
16315,1994-09-02,
16316,1994-09-03,
16317,1994-09-04,
16318,1994-09-05,
16319,1994-09-06,
16320,1994-09-07,
16321,1994-09-08,
16322,1994-09-09,
16323,1994-09-10,
16324,1994-09-11,
16325,1994-09-12,
16326,1994-09-13,
16327,1994-09-14,
16328,1994-09-15,
16329,1994-09-16,
16330,1994-09-17,
16331,1994-09-18,
16332,1994-09-19,
16333,1994-09-20,
16334,1994-09-21,
16335,1994-09-22,
16336,1994-09-23,
16337,1994-09-24,
16338,1994-09-25,
16339,1994-09-26,
16340,1994-09-27,
16341,1994-09-28,
16342,1994-09-29,
16343,1994-09-30,
16344,1994-10-01,
16345,1994-10-02,
16346,1994-10-03,
16347,1994-10-04,
16348,1994-10-05,
16349,1994-10-06,
16350,1994-10-07,
16351,1994-10-08,
16352,1994-10-09,
16353,1994-10-10,
16354,1994-10-11,
16355,1994-10-12,
16356,1994-10-13,
16357,1994-10-14,
16358,1994-10-15,
16359,1994-10-16,
16360,1994-10-17,
16361,1994-10-18,
16362,1994-10-19,
16363,1994-10-20,
16364,1994-10-21,
16365,1994-10-22,
16366,1994-10-23,
16367,1994-10-24,
16368,1994-10-25,
16369,1994-10-26,
16370,1994-10-27,
16371,1994-10-28,
16372,1994-10-29,
16373,1994-10-30,
16374,1994-10-31,
16375,1994-11-01,
16376,1994-11-02,
16377,1994-11-03,
16378,1994-11-04,
16379,1994-11-05,
16380,1994-11-06,
16381,1994-11-07,
16382,1994-11-08,
16383,1994-11-09,
16384,1994-11-10,
16385,1994-11-11,
16386,1994-11-12,
16387,1994-11-13,
16388,1994-11-14,
16389,1994-11-15,
16390,1994-11-16,
16391,1994-11-17,
16392,1994-11-18,
16393,1994-11-19,
16394,1994-11-20,
16395,1994-11-21,
16396,1994-11-22,
16397,1994-11-23,
16398,1994-11-24,
16399,1994-11-25,
16400,1994-11-26,
16401,1994-11-27,
16402,1994-11-28,
16403,1994-11-29,
16404,1994-11-30,
16405,1994-12-01,
16406,1994-12-02,
16407,1994-12-03,
16408,1994-12-04,
16409,1994-12-05,
16410,1994-12-06,
16411,1994-12-07,
16412,1994-12-08,
16413,1994-12-09,
16414,1994-12-10,
16415,1994-12-11,
16416,1994-12-12,
16417,1994-12-13,
16418,1994-12-14,
16419,1994-12-15,
16420,1994-12-16,
16421,1994-12-17,
16422,1994-12-18,
16423,1994-12-19,
16424,1994-12-20,
16425,1994-12-21,
16426,1994-12-22,
16427,1994-12-23,
16428,1994-12-24,
16429,1994-12-25,
16430,1994-12-26,
16431,1994-12-27,
16432,1994-12-28,
16433,1994-12-29,
16434,1994-12-30,
16435,1994-12-31,
