,time,temperatura_avg
26298,2022-01-01,1.4
26299,2022-01-02,1.3
26300,2022-01-03,4.4
26301,2022-01-04,8.6
26302,2022-01-05,8.5
26303,2022-01-06,1.0
26304,2022-01-07,-2.1
26305,2022-01-08,-3.9
26306,2022-01-09,-2.7
26307,2022-01-10,0.9
26308,2022-01-11,-0.2
26309,2022-01-12,-2.1
26310,2022-01-13,-2.7
26311,2022-01-14,-0.6
26312,2022-01-15,0.4
26313,2022-01-16,-2.2
26314,2022-01-17,-0.9
26315,2022-01-18,0.7
26316,2022-01-19,-2.2
26317,2022-01-20,0.7
26318,2022-01-21,0.3
26319,2022-01-22,0.6
26320,2022-01-23,1.6
26321,2022-01-24,0.4
26322,2022-01-25,1.4
26323,2022-01-26,0.2
26324,2022-01-27,0.0
26325,2022-01-28,3.2
26326,2022-01-29,2.3
26327,2022-01-30,2.5
26328,2022-01-31,-0.4
26329,2022-02-01,0.8
26330,2022-02-02,4.0
26331,2022-02-03,3.2
26332,2022-02-04,6.6
26333,2022-02-05,6.1
26334,2022-02-06,4.2
26335,2022-02-07,7.5
26336,2022-02-08,6.2
26337,2022-02-09,5.4
26338,2022-02-10,3.9
26339,2022-02-11,5.8
26340,2022-02-12,3.2
26341,2022-02-13,2.3
26342,2022-02-14,2.7
26343,2022-02-15,5.2
26344,2022-02-16,4.8
26345,2022-02-17,7.2
26346,2022-02-18,6.9
26347,2022-02-19,8.0
26348,2022-02-20,5.8
26349,2022-02-21,5.2
26350,2022-02-22,4.6
26351,2022-02-23,5.6
26352,2022-02-24,7.9
26353,2022-02-25,4.0
26354,2022-02-26,3.6
26355,2022-02-27,4.7
26356,2022-02-28,1.9
26357,2022-03-01,3.1
26358,2022-03-02,2.1
26359,2022-03-03,3.9
26360,2022-03-04,3.7
26361,2022-03-05,1.9
26362,2022-03-06,2.8
26363,2022-03-07,1.7
26364,2022-03-08,2.5
26365,2022-03-09,3.7
26366,2022-03-10,4.6
26367,2022-03-11,3.1
26368,2022-03-12,1.1
26369,2022-03-13,2.8
26370,2022-03-14,5.8
26371,2022-03-15,6.1
26372,2022-03-16,10.7
26373,2022-03-17,9.5
26374,2022-03-18,8.0
26375,2022-03-19,6.4
26376,2022-03-20,6.7
26377,2022-03-21,5.3
26378,2022-03-22,7.2
26379,2022-03-23,10.1
26380,2022-03-24,11.6
26381,2022-03-25,11.7
26382,2022-03-26,13.2
26383,2022-03-27,12.9
26384,2022-03-28,12.1
26385,2022-03-29,12.2
26386,2022-03-30,10.1
26387,2022-03-31,7.4
26388,2022-04-01,8.5
26389,2022-04-02,3.1
26390,2022-04-03,5.0
26391,2022-04-04,5.8
26392,2022-04-05,8.7
26393,2022-04-06,10.5
26394,2022-04-07,12.4
26395,2022-04-08,13.4
26396,2022-04-09,7.7
26397,2022-04-10,5.9
26398,2022-04-11,9.2
26399,2022-04-12,10.9
26400,2022-04-13,13.4
26401,2022-04-14,15.9
26402,2022-04-15,13.4
26403,2022-04-16,11.8
26404,2022-04-17,8.9
26405,2022-04-18,9.7
26406,2022-04-19,9.7
26407,2022-04-20,7.3
26408,2022-04-21,8.8
26409,2022-04-22,9.6
26410,2022-04-23,12.9
26411,2022-04-24,12.8
26412,2022-04-25,12.7
26413,2022-04-26,11.8
26414,2022-04-27,10.6
26415,2022-04-28,11.1
26416,2022-04-29,13.2
26417,2022-04-30,14.0
26418,2022-05-01,11.6
26419,2022-05-02,13.9
26420,2022-05-03,14.7
26421,2022-05-04,16.5
26422,2022-05-05,15.4
26423,2022-05-06,14.0
26424,2022-05-07,13.6
26425,2022-05-08,15.8
26426,2022-05-09,15.9
26427,2022-05-10,16.9
26428,2022-05-11,19.4
26429,2022-05-12,21.7
26430,2022-05-13,20.3
26431,2022-05-14,19.1
26432,2022-05-15,20.4
26433,2022-05-16,21.4
26434,2022-05-17,22.1
26435,2022-05-18,19.2
26436,2022-05-19,18.3
26437,2022-05-20,20.7
26438,2022-05-21,22.7
26439,2022-05-22,22.2
26440,2022-05-23,21.2
26441,2022-05-24,21.9
26442,2022-05-25,21.4
26443,2022-05-26,20.3
26444,2022-05-27,22.9
26445,2022-05-28,14.1
26446,2022-05-29,10.7
26447,2022-05-30,11.5
26448,2022-05-31,17.0
26449,2022-06-01,20.8
26450,2022-06-02,21.2
26451,2022-06-03,21.2
26452,2022-06-04,25.4
26453,2022-06-05,25.8
26454,2022-06-06,23.2
26455,2022-06-07,21.0
26456,2022-06-08,18.8
26457,2022-06-09,16.4
26458,2022-06-10,19.8
26459,2022-06-11,21.1
26460,2022-06-12,22.3
26461,2022-06-13,21.9
26462,2022-06-14,21.7
26463,2022-06-15,22.4
26464,2022-06-16,21.9
26465,2022-06-17,21.8
26466,2022-06-18,21.3
26467,2022-06-19,23.0
26468,2022-06-20,27.9
26469,2022-06-21,26.1
26470,2022-06-22,24.4
26471,2022-06-23,24.6
26472,2022-06-24,24.2
26473,2022-06-25,22.4
26474,2022-06-26,26.1
26475,2022-06-27,27.4
26476,2022-06-28,25.2
26477,2022-06-29,26.1
26478,2022-06-30,26.5
26479,2022-07-01,25.9
26480,2022-07-02,24.9
26481,2022-07-03,25.9
26482,2022-07-04,27.0
26483,2022-07-05,23.8
26484,2022-07-06,23.7
26485,2022-07-07,19.5
26486,2022-07-08,20.1
26487,2022-07-09,20.5
26488,2022-07-10,19.6
26489,2022-07-11,20.3
26490,2022-07-12,21.4
26491,2022-07-13,22.8
26492,2022-07-14,25.7
26493,2022-07-15,23.7
26494,2022-07-16,23.7
26495,2022-07-17,22.2
26496,2022-07-18,23.6
26497,2022-07-19,25.3
26498,2022-07-20,23.3
26499,2022-07-21,27.6
26500,2022-07-22,28.0
26501,2022-07-23,29.1
26502,2022-07-24,26.6
26503,2022-07-25,28.1
26504,2022-07-26,23.3
26505,2022-07-27,23.6
26506,2022-07-28,24.1
26507,2022-07-29,25.4
26508,2022-07-30,21.2
26509,2022-07-31,23.1
26510,2022-08-01,24.9
26511,2022-08-02,23.1
26512,2022-08-03,24.9
26513,2022-08-04,26.8
26514,2022-08-05,26.9
26515,2022-08-06,25.0
26516,2022-08-07,23.0
26517,2022-08-08,23.7
26518,2022-08-09,23.6
26519,2022-08-10,21.7
26520,2022-08-11,22.7
26521,2022-08-12,21.2
26522,2022-08-13,17.1
26523,2022-08-14,19.1
26524,2022-08-15,22.6
26525,2022-08-16,24.1
26526,2022-08-17,24.1
26527,2022-08-18,25.2
26528,2022-08-19,21.8
26529,2022-08-20,21.9
26530,2022-08-21,20.7
26531,2022-08-22,19.6
26532,2022-08-23,19.4
26533,2022-08-24,21.8
26534,2022-08-25,24.2
26535,2022-08-26,24.5
26536,2022-08-27,22.4
26537,2022-08-28,20.9
26538,2022-08-29,22.0
26539,2022-08-30,23.1
26540,2022-08-31,19.9
26541,2022-09-01,16.5
26542,2022-09-02,17.4
26543,2022-09-03,18.6
26544,2022-09-04,20.3
26545,2022-09-05,20.7
26546,2022-09-06,23.1
26547,2022-09-07,23.3
26548,2022-09-08,18.8
26549,2022-09-09,18.2
26550,2022-09-10,16.8
26551,2022-09-11,18.4
26552,2022-09-12,18.0
26553,2022-09-13,19.1
26554,2022-09-14,22.3
26555,2022-09-15,20.2
26556,2022-09-16,14.8
26557,2022-09-17,10.9
26558,2022-09-18,12.4
26559,2022-09-19,14.7
26560,2022-09-20,13.9
26561,2022-09-21,11.7
26562,2022-09-22,11.1
26563,2022-09-23,12.8
26564,2022-09-24,12.7
26565,2022-09-25,12.8
26566,2022-09-26,13.6
26567,2022-09-27,11.7
26568,2022-09-28,11.5
26569,2022-09-29,11.8
26570,2022-09-30,13.9
26571,2022-10-01,15.2
26572,2022-10-02,14.3
26573,2022-10-03,14.9
26574,2022-10-04,13.0
26575,2022-10-05,15.1
26576,2022-10-06,15.1
26577,2022-10-07,16.5
26578,2022-10-08,15.4
26579,2022-10-09,14.3
26580,2022-10-10,14.7
26581,2022-10-11,14.6
26582,2022-10-12,15.2
26583,2022-10-13,13.2
26584,2022-10-14,14.4
26585,2022-10-15,13.1
26586,2022-10-16,13.8
26587,2022-10-17,15.2
26588,2022-10-18,13.8
26589,2022-10-19,14.4
26590,2022-10-20,13.6
26591,2022-10-21,14.1
26592,2022-10-22,15.1
26593,2022-10-23,13.8
26594,2022-10-24,18.2
26595,2022-10-25,14.1
26596,2022-10-26,14.1
26597,2022-10-27,15.1
26598,2022-10-28,13.4
26599,2022-10-29,13.2
26600,2022-10-30,13.8
26601,2022-10-31,14.7
26602,2022-11-01,14.8
26603,2022-11-02,15.3
26604,2022-11-03,14.2
26605,2022-11-04,12.4
26606,2022-11-05,9.1
26607,2022-11-06,7.6
26608,2022-11-07,9.4
26609,2022-11-08,8.9
26610,2022-11-09,12.1
26611,2022-11-10,11.8
26612,2022-11-11,8.9
26613,2022-11-12,8.3
26614,2022-11-13,9.0
26615,2022-11-14,9.3
26616,2022-11-15,10.9
26617,2022-11-16,10.1
26618,2022-11-17,9.7
26619,2022-11-18,8.6
26620,2022-11-19,5.4
26621,2022-11-20,4.3
26622,2022-11-21,3.2
26623,2022-11-22,3.9
26624,2022-11-23,4.7
26625,2022-11-24,3.8
26626,2022-11-25,3.0
26627,2022-11-26,2.8
26628,2022-11-27,2.6
26629,2022-11-28,3.2
26630,2022-11-29,3.9
26631,2022-11-30,4.1
26632,2022-12-01,3.2
26633,2022-12-02,2.7
26634,2022-12-03,3.2
26635,2022-12-04,3.8
26636,2022-12-05,4.8
26637,2022-12-06,5.8
26638,2022-12-07,5.1
26639,2022-12-08,3.8
26640,2022-12-09,3.7
26641,2022-12-10,3.8
26642,2022-12-11,1.1
26643,2022-12-12,-0.9
26644,2022-12-13,-2.4
26645,2022-12-14,-0.9
26646,2022-12-15,-0.4
26647,2022-12-16,3.2
26648,2022-12-17,1.9
26649,2022-12-18,0.4
26650,2022-12-19,0.8
26651,2022-12-20,1.4
26652,2022-12-21,3.9
26653,2022-12-22,6.6
26654,2022-12-23,8.4
26655,2022-12-24,8.1
26656,2022-12-25,8.1
26657,2022-12-26,10.2
26658,2022-12-27,8.9
26659,2022-12-28,5.8
26660,2022-12-29,6.4
26661,2022-12-30,9.4
26662,2022-12-31,11.8
