datum,temperatura,leto,mesec
2025-03-01,3.8,2025,3
2025-03-02,3.7,2025,3
2025-03-03,2.8,2025,3
2025-03-04,3.9,2025,3
2025-03-05,5.5,2025,3
2025-03-06,7.4,2025,3
2025-03-07,7.1,2025,3
2025-03-08,7.0,2025,3
2025-03-09,8.9,2025,3
2025-03-10,11.1,2025,3
2025-03-11,9.4,2025,3
2025-03-12,11.0,2025,3
2025-03-13,11.0,2025,3
2025-03-14,8.1,2025,3
2025-03-15,6.1,2025,3
2025-03-16,4.9,2025,3
2025-03-17,5.2,2025,3
2025-03-18,1.0,2025,3
2025-03-19,1.7,2025,3
2025-03-20,3.6,2025,3
2025-03-21,6.3,2025,3
2025-03-22,9.3,2025,3
2025-03-23,12.2,2025,3
2025-03-24,11.4,2025,3
2025-03-25,10.3,2025,3
2025-03-26,9.5,2025,3
2025-03-27,10.6,2025,3
2025-03-28,8.2,2025,3
2025-03-29,8.4,2025,3
2025-03-30,9.7,2025,3
2025-03-31,8.0,2025,3
