,time,temperatura_avg
2922,1958-01-01,-40.7
2923,1958-01-02,-35.9
2924,1958-01-03,-30.9
2925,1958-01-04,-32.1
2926,1958-01-05,-32.0
2927,1958-01-06,-25.0
2928,1958-01-07,-21.7
2929,1958-01-08,-23.9
2930,1958-01-09,-28.9
2931,1958-01-10,-27.8
2932,1958-01-11,-31.6
2933,1958-01-12,-26.3
2934,1958-01-13,-23.9
2935,1958-01-14,-24.8
2936,1958-01-15,-28.7
2937,1958-01-16,-28.5
2938,1958-01-17,-25.4
2939,1958-01-18,-28.6
2940,1958-01-19,-24.2
2941,1958-01-20,-24.8
2942,1958-01-21,-26.5
2943,1958-01-22,-22.7
2944,1958-01-23,-22.2
2945,1958-01-24,-22.7
2946,1958-01-25,-19.5
2947,1958-01-26,-22.3
2948,1958-01-27,-29.0
2949,1958-01-28,-25.0
2950,1958-01-29,-26.8
2951,1958-01-30,-29.4
2952,1958-01-31,-32.3
2953,1958-02-01,-33.1
2954,1958-02-02,-30.6
2955,1958-02-03,-17.3
2956,1958-02-04,-18.6
2957,1958-02-05,-22.6
2958,1958-02-06,-28.6
2959,1958-02-07,-23.7
2960,1958-02-08,-14.8
2961,1958-02-09,-24.9
2962,1958-02-10,-29.1
2963,1958-02-11,-26.3
2964,1958-02-12,-26.5
2965,1958-02-13,-26.3
2966,1958-02-14,-28.8
2967,1958-02-15,-28.7
2968,1958-02-16,-31.0
2969,1958-02-17,-33.1
2970,1958-02-18,-30.6
2971,1958-02-19,-29.3
2972,1958-02-20,-31.1
2973,1958-02-21,-31.9
2974,1958-02-22,-33.6
2975,1958-02-23,-33.5
2976,1958-02-24,-27.1
2977,1958-02-25,-25.8
2978,1958-02-26,-27.8
2979,1958-02-27,-28.4
2980,1958-02-28,-29.7
2981,1958-03-01,-26.4
2982,1958-03-02,-26.5
2983,1958-03-03,-21.4
2984,1958-03-04,-21.2
2985,1958-03-05,-25.5
2986,1958-03-06,-25.0
2987,1958-03-07,-24.3
2988,1958-03-08,-27.8
2989,1958-03-09,-30.0
2990,1958-03-10,-33.1
2991,1958-03-11,-29.0
2992,1958-03-12,-20.5
2993,1958-03-13,-12.7
2994,1958-03-14,-11.5
2995,1958-03-15,-19.1
2996,1958-03-16,-23.1
2997,1958-03-17,-28.9
2998,1958-03-18,-23.7
2999,1958-03-19,-15.0
3000,1958-03-20,-17.0
3001,1958-03-21,-23.7
3002,1958-03-22,-24.2
3003,1958-03-23,-26.8
3004,1958-03-24,-28.5
3005,1958-03-25,-28.7
3006,1958-03-26,-30.2
3007,1958-03-27,-29.9
3008,1958-03-28,-28.5
3009,1958-03-29,-29.0
3010,1958-03-30,-26.9
3011,1958-03-31,-25.3
3012,1958-04-01,-25.3
3013,1958-04-02,-21.5
3014,1958-04-03,-24.0
3015,1958-04-04,-27.1
3016,1958-04-05,-27.1
3017,1958-04-06,-25.7
3018,1958-04-07,-24.0
3019,1958-04-08,-23.8
3020,1958-04-09,-21.5
3021,1958-04-10,-18.9
3022,1958-04-11,-15.3
3023,1958-04-12,-13.4
3024,1958-04-13,-14.3
3025,1958-04-14,-21.0
3026,1958-04-15,-22.2
3027,1958-04-16,-21.5
3028,1958-04-17,-22.9
3029,1958-04-18,-22.2
3030,1958-04-19,-24.5
3031,1958-04-20,-18.1
3032,1958-04-21,-13.6
3033,1958-04-22,-16.3
3034,1958-04-23,-13.9
3035,1958-04-24,-10.7
3036,1958-04-25,-1.0
3037,1958-04-26,1.5
3038,1958-04-27,-0.4
3039,1958-04-28,-12.4
3040,1958-04-29,-13.8
3041,1958-04-30,-13.4
3042,1958-05-01,-15.0
3043,1958-05-02,-15.6
3044,1958-05-03,-16.0
3045,1958-05-04,-14.8
3046,1958-05-05,-14.4
3047,1958-05-06,-9.8
3048,1958-05-07,-6.3
3049,1958-05-08,-7.3
3050,1958-05-09,-4.2
3051,1958-05-10,-8.9
3052,1958-05-11,-10.1
3053,1958-05-12,-9.7
3054,1958-05-13,-10.5
3055,1958-05-14,-10.5
3056,1958-05-15,-10.4
3057,1958-05-16,-6.2
3058,1958-05-17,-9.0
3059,1958-05-18,-9.7
3060,1958-05-19,-8.3
3061,1958-05-20,-4.9
3062,1958-05-21,-3.1
3063,1958-05-22,-4.3
3064,1958-05-23,-4.5
3065,1958-05-24,-3.8
3066,1958-05-25,-5.1
3067,1958-05-26,-5.6
3068,1958-05-27,-1.4
3069,1958-05-28,-1.4
3070,1958-05-29,-2.2
3071,1958-05-30,-3.4
3072,1958-05-31,-4.3
3073,1958-06-01,-4.7
3074,1958-06-02,-3.3
3075,1958-06-03,-1.5
3076,1958-06-04,-1.7
3077,1958-06-05,-0.4
3078,1958-06-06,0.4
3079,1958-06-07,-0.0
3080,1958-06-08,-1.9
3081,1958-06-09,-2.2
3082,1958-06-10,0.6
3083,1958-06-11,0.2
3084,1958-06-12,-0.5
3085,1958-06-13,1.3
3086,1958-06-14,2.4
3087,1958-06-15,1.7
3088,1958-06-16,6.6
3089,1958-06-17,0.9
3090,1958-06-18,0.6
3091,1958-06-19,5.2
3092,1958-06-20,3.4
3093,1958-06-21,3.8
3094,1958-06-22,2.3
3095,1958-06-23,3.6
3096,1958-06-24,1.1
3097,1958-06-25,0.7
3098,1958-06-26,0.1
3099,1958-06-27,2.9
3100,1958-06-28,4.3
3101,1958-06-29,2.6
3102,1958-06-30,1.5
3103,1958-07-01,3.9
3104,1958-07-02,1.0
3105,1958-07-03,4.2
3106,1958-07-04,5.8
3107,1958-07-05,3.1
3108,1958-07-06,1.7
3109,1958-07-07,2.2
3110,1958-07-08,1.2
3111,1958-07-09,2.8
3112,1958-07-10,2.9
3113,1958-07-11,3.8
3114,1958-07-12,3.2
3115,1958-07-13,1.1
3116,1958-07-14,3.8
3117,1958-07-15,6.2
3118,1958-07-16,3.9
3119,1958-07-17,1.2
3120,1958-07-18,1.5
3121,1958-07-19,3.8
3122,1958-07-20,2.2
3123,1958-07-21,1.6
3124,1958-07-22,4.4
3125,1958-07-23,3.8
3126,1958-07-24,2.1
3127,1958-07-25,1.4
