,time,temperatura_avg
5113,1964-01-01,-21.3
5114,1964-01-02,-21.6
5115,1964-01-03,-21.6
5116,1964-01-04,-20.4
5117,1964-01-05,-18.8
5118,1964-01-06,-26.0
5119,1964-01-07,-25.6
5120,1964-01-08,-28.7
5121,1964-01-09,-31.4
5122,1964-01-10,-35.8
5123,1964-01-11,-38.9
5124,1964-01-12,-35.5
5125,1964-01-13,-34.6
5126,1964-01-14,-29.5
5127,1964-01-15,-25.9
5128,1964-01-16,-23.3
5129,1964-01-17,-22.3
5130,1964-01-18,-27.3
5131,1964-01-19,-27.7
5132,1964-01-20,-26.2
5133,1964-01-21,-29.0
5134,1964-01-22,-29.0
5135,1964-01-23,-24.2
5136,1964-01-24,-25.6
5137,1964-01-25,-30.8
5138,1964-01-26,-32.9
5139,1964-01-27,-34.4
5140,1964-01-28,-33.8
5141,1964-01-29,-34.8
5142,1964-01-30,-38.9
5143,1964-01-31,-42.1
5144,1964-02-01,-33.8
5145,1964-02-02,-28.0
5146,1964-02-03,-28.8
5147,1964-02-04,-30.8
5148,1964-02-05,-31.4
5149,1964-02-06,-27.9
5150,1964-02-07,-28.6
5151,1964-02-08,-28.3
5152,1964-02-09,-29.2
5153,1964-02-10,-31.3
5154,1964-02-11,-36.6
5155,1964-02-12,-36.8
5156,1964-02-13,-39.9
5157,1964-02-14,-36.3
5158,1964-02-15,-37.1
5159,1964-02-16,-38.5
5160,1964-02-17,-38.6
5161,1964-02-18,-41.6
5162,1964-02-19,-45.4
5163,1964-02-20,-39.5
5164,1964-02-21,-42.9
5165,1964-02-22,-39.8
5166,1964-02-23,-30.9
5167,1964-02-24,-25.2
5168,1964-02-25,-24.7
5169,1964-02-26,-28.5
5170,1964-02-27,-28.6
5171,1964-02-28,-28.8
5172,1964-02-29,-29.3
5173,1964-03-01,-33.1
5174,1964-03-02,-35.3
5175,1964-03-03,-35.2
5176,1964-03-04,-31.9
5177,1964-03-05,-33.3
5178,1964-03-06,-32.6
5179,1964-03-07,-36.1
5180,1964-03-08,-36.0
5181,1964-03-09,-36.2
5182,1964-03-10,-33.6
5183,1964-03-11,-36.9
5184,1964-03-12,-35.7
5185,1964-03-13,-38.0
5186,1964-03-14,-33.0
5187,1964-03-15,-34.5
5188,1964-03-16,-34.2
5189,1964-03-17,-29.0
5190,1964-03-18,-28.3
5191,1964-03-19,-20.3
5192,1964-03-20,-24.9
5193,1964-03-21,-27.6
5194,1964-03-22,-28.8
5195,1964-03-23,-25.9
5196,1964-03-24,-25.8
5197,1964-03-25,-26.8
5198,1964-03-26,-27.9
5199,1964-03-27,-26.9
5200,1964-03-28,-26.7
5201,1964-03-29,-26.8
5202,1964-03-30,-24.7
5203,1964-03-31,-26.6
5204,1964-04-01,-31.1
5205,1964-04-02,-32.8
5206,1964-04-03,-29.0
5207,1964-04-04,-27.0
5208,1964-04-05,-24.9
5209,1964-04-06,-23.4
5210,1964-04-07,-25.6
5211,1964-04-08,-23.7
5212,1964-04-09,-23.8
5213,1964-04-10,-23.8
5214,1964-04-11,-22.8
5215,1964-04-12,-29.0
5216,1964-04-13,-29.0
5217,1964-04-14,-28.9
5218,1964-04-15,-22.6
5219,1964-04-16,-20.0
5220,1964-04-17,-16.1
5221,1964-04-18,-14.9
5222,1964-04-19,-13.0
5223,1964-04-20,-17.7
5224,1964-04-21,-22.2
5225,1964-04-22,-24.9
5226,1964-04-23,-24.9
5227,1964-04-24,-23.0
5228,1964-04-25,-22.3
5229,1964-04-26,-19.6
5230,1964-04-27,-21.3
5231,1964-04-28,-24.3
5232,1964-04-29,-20.9
5233,1964-04-30,-17.6
5234,1964-05-01,-17.2
5235,1964-05-02,-17.0
5236,1964-05-03,-15.1
5237,1964-05-04,-17.9
5238,1964-05-05,-19.2
5239,1964-05-06,-17.2
5240,1964-05-07,-17.6
5241,1964-05-08,-16.0
5242,1964-05-09,-13.4
5243,1964-05-10,-10.9
5244,1964-05-11,-4.2
5245,1964-05-12,-4.8
5246,1964-05-13,-0.7
5247,1964-05-14,-0.8
5248,1964-05-15,-4.4
5249,1964-05-16,-6.1
5250,1964-05-17,-4.6
5251,1964-05-18,-4.1
5252,1964-05-19,-8.1
5253,1964-05-20,-9.6
5254,1964-05-21,-4.8
5255,1964-05-22,-6.5
5256,1964-05-23,-5.6
5257,1964-05-24,-3.5
5258,1964-05-25,-6.6
5259,1964-05-26,-5.8
5260,1964-05-27,-2.4
5261,1964-05-28,-0.5
