datum,temperatura,leto,mesec
2009-01-01,-1.3,2009,1
2009-01-02,-2.9,2009,1
2009-01-03,-2.7,2009,1
2009-01-04,-4.8,2009,1
2009-01-05,-3.4,2009,1
2009-01-06,-4.0,2009,1
2009-01-07,-3.7,2009,1
2009-01-08,-3.6,2009,1
2009-01-09,-5.2,2009,1
2009-01-10,-5.8,2009,1
2009-01-11,-5.2,2009,1
2009-01-12,-5.5,2009,1
2009-01-13,-3.7,2009,1
2009-01-14,-3.3,2009,1
2009-01-15,-0.1,2009,1
2009-01-16,-2.6,2009,1
2009-01-17,-2.1,2009,1
2009-01-18,0.0,2009,1
2009-01-19,2.7,2009,1
2009-01-20,5.8,2009,1
2009-01-21,5.1,2009,1
2009-01-22,2.6,2009,1
2009-01-23,1.5,2009,1
2009-01-24,2.6,2009,1
2009-01-25,2.8,2009,1
2009-01-26,3.2,2009,1
2009-01-27,1.6,2009,1
2009-01-28,1.6,2009,1
2009-01-29,1.3,2009,1
2009-01-30,0.2,2009,1
2009-01-31,-0.2,2009,1
