datum,temperatura,leto,mesec
2019-12-01,2.2,2019,12
2019-12-02,3.2,2019,12
2019-12-03,2.6,2019,12
2019-12-04,0.6,2019,12
2019-12-05,-0.6,2019,12
2019-12-06,2.3,2019,12
2019-12-07,4.7,2019,12
2019-12-08,4.3,2019,12
2019-12-09,5.6,2019,12
2019-12-10,4.1,2019,12
2019-12-11,1.0,2019,12
2019-12-12,0.3,2019,12
2019-12-13,1.6,2019,12
2019-12-14,3.3,2019,12
2019-12-15,4.0,2019,12
2019-12-16,8.0,2019,12
2019-12-17,11.4,2019,12
2019-12-18,10.4,2019,12
2019-12-19,9.9,2019,12
2019-12-20,9.3,2019,12
2019-12-21,9.9,2019,12
2019-12-22,6.7,2019,12
2019-12-23,7.6,2019,12
2019-12-24,4.9,2019,12
2019-12-25,4.5,2019,12
2019-12-26,3.8,2019,12
2019-12-27,2.3,2019,12
2019-12-28,1.7,2019,12
2019-12-29,-0.4,2019,12
2019-12-30,-1.5,2019,12
2019-12-31,2.1,2019,12
