datum,temperatura,leto,mesec
2024-03-01,11.5,2024,3
2024-03-02,10.0,2024,3
2024-03-03,10.4,2024,3
2024-03-04,11.8,2024,3
2024-03-05,11.2,2024,3
2024-03-06,9.2,2024,3
2024-03-07,8.4,2024,3
2024-03-08,6.4,2024,3
2024-03-09,7.6,2024,3
2024-03-10,10.1,2024,3
2024-03-11,9.6,2024,3
2024-03-12,10.1,2024,3
2024-03-13,9.7,2024,3
2024-03-14,9.8,2024,3
2024-03-15,10.3,2024,3
2024-03-16,11.4,2024,3
2024-03-17,11.7,2024,3
2024-03-18,10.9,2024,3
2024-03-19,11.4,2024,3
2024-03-20,10.8,2024,3
2024-03-21,11.5,2024,3
2024-03-22,12.8,2024,3
2024-03-23,12.2,2024,3
2024-03-24,9.2,2024,3
2024-03-25,8.1,2024,3
2024-03-26,9.1,2024,3
2024-03-27,11.5,2024,3
2024-03-28,9.7,2024,3
2024-03-29,12.2,2024,3
2024-03-30,14.2,2024,3
2024-03-31,14.0,2024,3
