datum,temperatura,leto,mesec
2024-06-01,16.2,2024,6
2024-06-02,18.7,2024,6
2024-06-03,17.9,2024,6
2024-06-04,18.1,2024,6
2024-06-05,19.2,2024,6
2024-06-06,21.1,2024,6
2024-06-07,22.1,2024,6
2024-06-08,22.4,2024,6
2024-06-09,22.7,2024,6
2024-06-10,20.0,2024,6
2024-06-11,18.7,2024,6
2024-06-12,16.7,2024,6
2024-06-13,16.3,2024,6
2024-06-14,17.2,2024,6
2024-06-15,19.1,2024,6
2024-06-16,20.1,2024,6
2024-06-17,21.6,2024,6
2024-06-18,22.5,2024,6
2024-06-19,23.3,2024,6
2024-06-20,25.0,2024,6
2024-06-21,25.1,2024,6
2024-06-22,23.1,2024,6
2024-06-23,24.0,2024,6
2024-06-24,23.9,2024,6
2024-06-25,24.0,2024,6
2024-06-26,21.5,2024,6
2024-06-27,22.2,2024,6
2024-06-28,24.0,2024,6
2024-06-29,26.1,2024,6
2024-06-30,24.8,2024,6
