datum,temperatura,leto,mesec
2016-11-01,8.2,2016,11
2016-11-02,9.8,2016,11
2016-11-03,7.2,2016,11
2016-11-04,5.0,2016,11
2016-11-05,7.5,2016,11
2016-11-06,12.0,2016,11
2016-11-07,3.8,2016,11
2016-11-08,3.1,2016,11
2016-11-09,2.5,2016,11
2016-11-10,3.6,2016,11
2016-11-11,3.0,2016,11
2016-11-12,3.9,2016,11
2016-11-13,0.6,2016,11
2016-11-14,-1.0,2016,11
2016-11-15,-0.7,2016,11
2016-11-16,3.2,2016,11
2016-11-17,4.1,2016,11
2016-11-18,7.2,2016,11
2016-11-19,9.4,2016,11
2016-11-20,9.6,2016,11
2016-11-21,9.8,2016,11
2016-11-22,11.1,2016,11
2016-11-23,11.7,2016,11
2016-11-24,11.8,2016,11
2016-11-25,10.8,2016,11
2016-11-26,9.0,2016,11
2016-11-27,9.5,2016,11
2016-11-28,3.5,2016,11
2016-11-29,0.2,2016,11
2016-11-30,0.8,2016,11
