datum,temperatura,leto,mesec
2001-12-01,1.0,2001,12
2001-12-02,-0.1,2001,12
2001-12-03,-0.4,2001,12
2001-12-04,0.0,2001,12
2001-12-05,2.1,2001,12
2001-12-06,3.1,2001,12
2001-12-07,2.8,2001,12
2001-12-08,-1.1,2001,12
2001-12-09,-2.2,2001,12
2001-12-10,-2.4,2001,12
2001-12-11,-1.1,2001,12
2001-12-12,0.3,2001,12
2001-12-13,-5.2,2001,12
2001-12-14,-8.6,2001,12
2001-12-15,-9.9,2001,12
2001-12-16,-6.3,2001,12
2001-12-17,-3.8,2001,12
2001-12-18,-2.5,2001,12
2001-12-19,-7.7,2001,12
2001-12-20,-4.3,2001,12
2001-12-21,-5.6,2001,12
2001-12-22,-1.4,2001,12
2001-12-23,-2.0,2001,12
2001-12-24,-9.4,2001,12
2001-12-25,-11.1,2001,12
2001-12-26,-1.1,2001,12
2001-12-27,-3.0,2001,12
2001-12-28,-8.8,2001,12
2001-12-29,0.6,2001,12
2001-12-30,4.5,2001,12
2001-12-31,-0.7,2001,12
