datum,temperatura,leto,mesec
2000-10-01,15.9,2000,10
2000-10-02,16.0,2000,10
2000-10-03,14.9,2000,10
2000-10-04,16.2,2000,10
2000-10-05,15.7,2000,10
2000-10-06,14.7,2000,10
2000-10-07,10.5,2000,10
2000-10-08,10.4,2000,10
2000-10-09,11.3,2000,10
2000-10-10,12.0,2000,10
2000-10-11,13.8,2000,10
2000-10-12,15.6,2000,10
2000-10-13,17.6,2000,10
2000-10-14,17.0,2000,10
2000-10-15,15.3,2000,10
2000-10-16,14.9,2000,10
2000-10-17,14.9,2000,10
2000-10-18,13.4,2000,10
2000-10-19,12.9,2000,10
2000-10-20,12.1,2000,10
2000-10-21,9.3,2000,10
2000-10-22,8.5,2000,10
2000-10-23,7.7,2000,10
2000-10-24,8.9,2000,10
2000-10-25,10.5,2000,10
2000-10-26,12.4,2000,10
2000-10-27,10.5,2000,10
2000-10-28,9.7,2000,10
2000-10-29,10.0,2000,10
2000-10-30,11.8,2000,10
2000-10-31,14.9,2000,10
