datum,temperatura,leto,mesec
2007-03-01,8.8,2007,3
2007-03-02,10.6,2007,3
2007-03-03,9.4,2007,3
2007-03-04,10.2,2007,3
2007-03-05,9.5,2007,3
2007-03-06,10.2,2007,3
2007-03-07,10.9,2007,3
2007-03-08,10.7,2007,3
2007-03-09,10.7,2007,3
2007-03-10,9.9,2007,3
2007-03-11,9.8,2007,3
2007-03-12,9.8,2007,3
2007-03-13,11.5,2007,3
2007-03-14,12.7,2007,3
2007-03-15,12.8,2007,3
2007-03-16,11.3,2007,3
2007-03-17,10.5,2007,3
2007-03-18,11.0,2007,3
2007-03-19,9.1,2007,3
2007-03-20,4.5,2007,3
2007-03-21,5.1,2007,3
2007-03-22,5.7,2007,3
2007-03-23,6.5,2007,3
2007-03-24,7.0,2007,3
2007-03-25,8.7,2007,3
2007-03-26,11.7,2007,3
2007-03-27,10.0,2007,3
2007-03-28,9.7,2007,3
2007-03-29,8.5,2007,3
2007-03-30,9.1,2007,3
2007-03-31,9.5,2007,3
