,time,temperatura_avg
13514,1987-01-01,
13515,1987-01-02,
13516,1987-01-03,
13517,1987-01-04,
13518,1987-01-05,
13519,1987-01-06,24.1
13520,1987-01-07,
13521,1987-01-08,
13522,1987-01-09,
13523,1987-01-10,
13524,1987-01-11,
13525,1987-01-12,
13526,1987-01-13,
13527,1987-01-14,
13528,1987-01-15,24.7
13529,1987-01-16,24.4
13530,1987-01-17,
13531,1987-01-18,
13532,1987-01-19,24.0
13533,1987-01-20,27.1
13534,1987-01-21,27.3
13535,1987-01-22,22.0
13536,1987-01-23,23.3
13537,1987-01-24,22.7
13538,1987-01-25,20.8
13539,1987-01-26,26.3
13540,1987-01-27,
13541,1987-01-28,
13542,1987-01-29,
13543,1987-01-30,
13544,1987-01-31,
13545,1987-02-01,
13546,1987-02-02,
13547,1987-02-03,
13548,1987-02-04,
13549,1987-02-05,
13550,1987-02-06,
13551,1987-02-07,
13552,1987-02-08,
13553,1987-02-09,
13554,1987-02-10,
13555,1987-02-11,
13556,1987-02-12,
13557,1987-02-13,
13558,1987-02-14,
13559,1987-02-15,
13560,1987-02-16,
13561,1987-02-17,
13562,1987-02-18,
13563,1987-02-19,26.7
13564,1987-02-20,26.8
13565,1987-02-21,
13566,1987-02-22,24.9
13567,1987-02-23,26.4
13568,1987-02-24,
13569,1987-02-25,
13570,1987-02-26,
13571,1987-02-27,
13572,1987-02-28,
13573,1987-03-01,
13574,1987-03-02,
13575,1987-03-03,
13576,1987-03-04,26.3
13577,1987-03-05,24.8
13578,1987-03-06,
13579,1987-03-07,
13580,1987-03-08,
13581,1987-03-09,
13582,1987-03-10,
13583,1987-03-11,
13584,1987-03-12,
13585,1987-03-13,
13586,1987-03-14,
13587,1987-03-15,
13588,1987-03-16,
13589,1987-03-17,
13590,1987-03-18,
13591,1987-03-19,
13592,1987-03-20,
13593,1987-03-21,
13594,1987-03-22,
13595,1987-03-23,
13596,1987-03-24,22.9
13597,1987-03-25,
13598,1987-03-26,
13599,1987-03-27,
13600,1987-03-28,
13601,1987-03-29,22.6
13602,1987-03-30,
13603,1987-03-31,
13604,1987-04-01,
13605,1987-04-02,
13606,1987-04-03,
13607,1987-04-04,
13608,1987-04-05,21.7
13609,1987-04-06,
13610,1987-04-07,
13611,1987-04-08,
13612,1987-04-09,
13613,1987-04-10,
13614,1987-04-11,
13615,1987-04-12,
13616,1987-04-13,
13617,1987-04-14,
13618,1987-04-15,
13619,1987-04-16,
13620,1987-04-17,
13621,1987-04-18,
13622,1987-04-19,
13623,1987-04-20,
13624,1987-04-21,
13625,1987-04-22,18.1
13626,1987-04-23,
13627,1987-04-24,
13628,1987-04-25,
13629,1987-04-26,
13630,1987-04-27,
13631,1987-04-28,
13632,1987-04-29,
13633,1987-04-30,
13634,1987-05-01,
13635,1987-05-02,
13636,1987-05-03,
13637,1987-05-04,
13638,1987-05-05,
13639,1987-05-06,
13640,1987-05-07,
13641,1987-05-08,
13642,1987-05-09,
13643,1987-05-10,13.6
13644,1987-05-11,14.2
13645,1987-05-12,14.3
13646,1987-05-13,
13647,1987-05-14,13.3
13648,1987-05-15,
13649,1987-05-16,12.3
13650,1987-05-17,
13651,1987-05-18,
13652,1987-05-19,
13653,1987-05-20,
13654,1987-05-21,
13655,1987-05-22,
13656,1987-05-23,
13657,1987-05-24,
13658,1987-05-25,
13659,1987-05-26,
13660,1987-05-27,
13661,1987-05-28,
13662,1987-05-29,
13663,1987-05-30,
13664,1987-05-31,
13665,1987-06-01,
13666,1987-06-02,
13667,1987-06-03,
13668,1987-06-04,
13669,1987-06-05,
13670,1987-06-06,12.0
13671,1987-06-07,15.2
13672,1987-06-08,16.1
13673,1987-06-09,
13674,1987-06-10,15.1
13675,1987-06-11,
13676,1987-06-12,
13677,1987-06-13,
13678,1987-06-14,
13679,1987-06-15,
13680,1987-06-16,
13681,1987-06-17,9.9
13682,1987-06-18,
13683,1987-06-19,
13684,1987-06-20,
13685,1987-06-21,
13686,1987-06-22,
13687,1987-06-23,6.3
13688,1987-06-24,
13689,1987-06-25,
13690,1987-06-26,
13691,1987-06-27,
13692,1987-06-28,14.3
13693,1987-06-29,
13694,1987-06-30,
13695,1987-07-01,
13696,1987-07-02,
13697,1987-07-03,
13698,1987-07-04,13.3
13699,1987-07-05,14.7
13700,1987-07-06,14.4
