,time,temperatura_avg
23011,2013-01-01,17.9
23012,2013-01-02,18.7
23013,2013-01-03,22.1
23014,2013-01-04,25.1
23015,2013-01-05,25.9
23016,2013-01-06,25.2
23017,2013-01-07,27.5
23018,2013-01-08,24.7
23019,2013-01-09,25.6
23020,2013-01-10,26.1
23021,2013-01-11,25.7
23022,2013-01-12,25.9
23023,2013-01-13,26.3
23024,2013-01-14,25.8
23025,2013-01-15,25.3
23026,2013-01-16,25.7
23027,2013-01-17,25.1
23028,2013-01-18,24.3
23029,2013-01-19,21.8
23030,2013-01-20,21.4
23031,2013-01-21,23.1
23032,2013-01-22,24.0
23033,2013-01-23,26.1
23034,2013-01-24,29.4
23035,2013-01-25,19.9
23036,2013-01-26,21.2
23037,2013-01-27,24.7
23038,2013-01-28,26.8
23039,2013-01-29,27.9
23040,2013-01-30,26.7
23041,2013-01-31,27.4
23042,2013-02-01,29.2
23043,2013-02-02,25.6
23044,2013-02-03,21.1
23045,2013-02-04,20.5
23046,2013-02-05,24.0
23047,2013-02-06,24.4
23048,2013-02-07,24.3
23049,2013-02-08,25.1
23050,2013-02-09,25.9
23051,2013-02-10,26.4
23052,2013-02-11,25.1
23053,2013-02-12,27.9
23054,2013-02-13,27.1
23055,2013-02-14,25.8
23056,2013-02-15,26.3
23057,2013-02-16,27.6
23058,2013-02-17,27.3
23059,2013-02-18,21.5
23060,2013-02-19,18.8
23061,2013-02-20,21.2
23062,2013-02-21,21.1
23063,2013-02-22,22.0
23064,2013-02-23,23.6
23065,2013-02-24,24.9
23066,2013-02-25,20.9
23067,2013-02-26,18.2
23068,2013-02-27,19.7
23069,2013-02-28,20.7
23070,2013-03-01,22.1
23071,2013-03-02,23.3
23072,2013-03-03,19.6
23073,2013-03-04,18.1
23074,2013-03-05,20.1
23075,2013-03-06,21.9
23076,2013-03-07,23.0
23077,2013-03-08,23.3
23078,2013-03-09,24.7
23079,2013-03-10,23.4
23080,2013-03-11,20.3
23081,2013-03-12,19.1
23082,2013-03-13,17.9
23083,2013-03-14,15.1
23084,2013-03-15,16.1
23085,2013-03-16,14.6
23086,2013-03-17,16.3
23087,2013-03-18,18.4
23088,2013-03-19,19.7
23089,2013-03-20,19.8
23090,2013-03-21,21.4
23091,2013-03-22,19.1
23092,2013-03-23,19.8
23093,2013-03-24,20.8
23094,2013-03-25,21.5
23095,2013-03-26,19.4
23096,2013-03-27,19.3
23097,2013-03-28,20.1
23098,2013-03-29,22.1
23099,2013-03-30,22.3
23100,2013-03-31,23.1
23101,2013-04-01,22.2
23102,2013-04-02,21.7
23103,2013-04-03,19.9
23104,2013-04-04,20.2
23105,2013-04-05,21.6
23106,2013-04-06,18.8
23107,2013-04-07,15.3
23108,2013-04-08,17.4
23109,2013-04-09,20.0
23110,2013-04-10,18.8
23111,2013-04-11,19.6
23112,2013-04-12,17.5
23113,2013-04-13,14.4
23114,2013-04-14,17.9
23115,2013-04-15,20.7
23116,2013-04-16,15.6
23117,2013-04-17,17.1
23118,2013-04-18,18.8
23119,2013-04-19,19.8
23120,2013-04-20,20.1
23121,2013-04-21,21.2
23122,2013-04-22,20.9
23123,2013-04-23,21.2
23124,2013-04-24,20.8
23125,2013-04-25,21.3
23126,2013-04-26,21.8
23127,2013-04-27,21.6
23128,2013-04-28,20.6
23129,2013-04-29,18.1
23130,2013-04-30,17.9
23131,2013-05-01,18.8
23132,2013-05-02,19.7
23133,2013-05-03,17.1
23134,2013-05-04,14.8
23135,2013-05-05,17.1
23136,2013-05-06,18.2
23137,2013-05-07,13.7
23138,2013-05-08,15.4
23139,2013-05-09,17.8
23140,2013-05-10,18.8
23141,2013-05-11,20.3
23142,2013-05-12,16.6
23143,2013-05-13,16.7
23144,2013-05-14,18.2
23145,2013-05-15,9.3
23146,2013-05-16,8.9
23147,2013-05-17,10.3
23148,2013-05-18,12.7
23149,2013-05-19,12.5
23150,2013-05-20,11.4
23151,2013-05-21,11.4
23152,2013-05-22,13.7
23153,2013-05-23,15.3
23154,2013-05-24,14.7
23155,2013-05-25,14.6
23156,2013-05-26,14.9
23157,2013-05-27,14.9
23158,2013-05-28,16.5
23159,2013-05-29,15.2
23160,2013-05-30,13.7
23161,2013-05-31,14.8
23162,2013-06-01,14.9
23163,2013-06-02,14.2
23164,2013-06-03,14.5
23165,2013-06-04,16.6
23166,2013-06-05,16.9
23167,2013-06-06,12.1
23168,2013-06-07,13.3
23169,2013-06-08,12.1
23170,2013-06-09,13.3
23171,2013-06-10,15.3
23172,2013-06-11,14.9
23173,2013-06-12,17.7
23174,2013-06-13,19.8
23175,2013-06-14,14.3
23176,2013-06-15,11.4
23177,2013-06-16,12.1
23178,2013-06-17,9.7
23179,2013-06-18,12.3
23180,2013-06-19,7.8
23181,2013-06-20,7.9
23182,2013-06-21,9.5
23183,2013-06-22,11.3
23184,2013-06-23,10.2
23185,2013-06-24,10.4
23186,2013-06-25,10.4
23187,2013-06-26,10.9
23188,2013-06-27,12.7
23189,2013-06-28,13.6
23190,2013-06-29,14.4
23191,2013-06-30,11.5
23192,2013-07-01,12.2
23193,2013-07-02,13.2
23194,2013-07-03,14.9
23195,2013-07-04,15.3
23196,2013-07-05,14.4
23197,2013-07-06,14.2
23198,2013-07-07,9.8
23199,2013-07-08,9.2
23200,2013-07-09,9.8
23201,2013-07-10,12.4
23202,2013-07-11,15.4
23203,2013-07-12,12.4
23204,2013-07-13,12.6
23205,2013-07-14,12.7
23206,2013-07-15,11.3
23207,2013-07-16,14.6
23208,2013-07-17,16.6
23209,2013-07-18,10.3
23210,2013-07-19,6.8
23211,2013-07-20,8.3
23212,2013-07-21,5.0
23213,2013-07-22,5.5
23214,2013-07-23,7.5
23215,2013-07-24,8.1
23216,2013-07-25,9.6
23217,2013-07-26,11.4
23218,2013-07-27,12.9
23219,2013-07-28,11.9
23220,2013-07-29,11.1
23221,2013-07-30,12.7
23222,2013-07-31,16.3
23223,2013-08-01,11.6
23224,2013-08-02,10.2
23225,2013-08-03,9.9
23226,2013-08-04,12.3
23227,2013-08-05,12.9
23228,2013-08-06,13.8
23229,2013-08-07,17.4
23230,2013-08-08,14.4
23231,2013-08-09,10.8
23232,2013-08-10,10.8
23233,2013-08-11,11.2
23234,2013-08-12,11.7
23235,2013-08-13,6.8
23236,2013-08-14,9.1
23237,2013-08-15,9.9
23238,2013-08-16,11.4
23239,2013-08-17,10.8
23240,2013-08-18,12.6
23241,2013-08-19,15.5
23242,2013-08-20,16.3
23243,2013-08-21,16.7
23244,2013-08-22,11.8
23245,2013-08-23,7.3
23246,2013-08-24,8.5
23247,2013-08-25,8.4
23248,2013-08-26,6.7
23249,2013-08-27,9.3
23250,2013-08-28,14.3
23251,2013-08-29,16.2
23252,2013-08-30,15.9
23253,2013-08-31,16.7
23254,2013-09-01,17.3
23255,2013-09-02,16.1
23256,2013-09-03,12.2
23257,2013-09-04,10.7
23258,2013-09-05,12.8
23259,2013-09-06,15.0
23260,2013-09-07,16.9
23261,2013-09-08,17.8
23262,2013-09-09,18.8
23263,2013-09-10,23.5
23264,2013-09-11,23.2
23265,2013-09-12,16.3
23266,2013-09-13,11.6
23267,2013-09-14,9.1
23268,2013-09-15,9.2
23269,2013-09-16,8.5
23270,2013-09-17,7.8
23271,2013-09-18,11.8
23272,2013-09-19,14.5
23273,2013-09-20,15.2
23274,2013-09-21,12.9
23275,2013-09-22,11.3
23276,2013-09-23,10.6
23277,2013-09-24,10.1
23278,2013-09-25,11.5
23279,2013-09-26,13.8
23280,2013-09-27,14.6
23281,2013-09-28,15.6
23282,2013-09-29,11.1
23283,2013-09-30,11.6
23284,2013-10-01,11.9
23285,2013-10-02,13.4
23286,2013-10-03,14.2
23287,2013-10-04,15.2
23288,2013-10-05,13.3
23289,2013-10-06,16.2
23290,2013-10-07,17.0
23291,2013-10-08,18.5
23292,2013-10-09,20.2
23293,2013-10-10,18.2
23294,2013-10-11,17.7
23295,2013-10-12,17.4
23296,2013-10-13,18.3
23297,2013-10-14,19.4
23298,2013-10-15,21.3
23299,2013-10-16,22.3
23300,2013-10-17,22.1
23301,2013-10-18,19.4
23302,2013-10-19,21.2
23303,2013-10-20,21.9
23304,2013-10-21,17.8
23305,2013-10-22,17.1
23306,2013-10-23,19.5
23307,2013-10-24,14.0
23308,2013-10-25,13.4
23309,2013-10-26,17.9
23310,2013-10-27,18.4
23311,2013-10-28,17.9
23312,2013-10-29,19.7
23313,2013-10-30,19.1
23314,2013-10-31,19.7
23315,2013-11-01,19.8
23316,2013-11-02,18.5
23317,2013-11-03,18.3
23318,2013-11-04,16.9
23319,2013-11-05,17.8
23320,2013-11-06,21.3
23321,2013-11-07,18.7
23322,2013-11-08,19.0
23323,2013-11-09,20.5
23324,2013-11-10,21.1
23325,2013-11-11,20.1
23326,2013-11-12,23.6
23327,2013-11-13,21.4
23328,2013-11-14,24.9
23329,2013-11-15,22.6
23330,2013-11-16,18.7
23331,2013-11-17,21.2
23332,2013-11-18,22.6
23333,2013-11-19,20.2
23334,2013-11-20,20.0
23335,2013-11-21,20.8
23336,2013-11-22,22.2
23337,2013-11-23,23.7
23338,2013-11-24,24.8
23339,2013-11-25,22.9
23340,2013-11-26,18.1
23341,2013-11-27,17.4
23342,2013-11-28,20.4
23343,2013-11-29,20.6
23344,2013-11-30,22.9
23345,2013-12-01,24.1
23346,2013-12-02,26.1
23347,2013-12-03,18.8
23348,2013-12-04,23.1
23349,2013-12-05,21.2
23350,2013-12-06,19.5
23351,2013-12-07,24.2
23352,2013-12-08,26.3
23353,2013-12-09,23.0
23354,2013-12-10,19.6
23355,2013-12-11,21.6
23356,2013-12-12,23.7
23357,2013-12-13,25.3
23358,2013-12-14,26.8
23359,2013-12-15,28.8
23360,2013-12-16,27.9
23361,2013-12-17,28.8
23362,2013-12-18,27.2
23363,2013-12-19,25.4
23364,2013-12-20,26.0
23365,2013-12-21,26.2
23366,2013-12-22,27.0
23367,2013-12-23,28.6
23368,2013-12-24,28.9
23369,2013-12-25,30.8
23370,2013-12-26,31.1
23371,2013-12-27,28.7
23372,2013-12-28,29.5
23373,2013-12-29,31.7
23374,2013-12-30,32.3
23375,2013-12-31,26.9
