,time,temperatura_avg
2191,1956-01-01,
2192,1956-01-02,
2193,1956-01-03,
2194,1956-01-04,
2195,1956-01-05,
2196,1956-01-06,
2197,1956-01-07,
2198,1956-01-08,
2199,1956-01-09,
2200,1956-01-10,
2201,1956-01-11,
2202,1956-01-12,
2203,1956-01-13,
2204,1956-01-14,
2205,1956-01-15,
2206,1956-01-16,
2207,1956-01-17,
2208,1956-01-18,
2209,1956-01-19,
2210,1956-01-20,
2211,1956-01-21,
2212,1956-01-22,
2213,1956-01-23,
2214,1956-01-24,
2215,1956-01-25,
2216,1956-01-26,
2217,1956-01-27,
2218,1956-01-28,
2219,1956-01-29,
2220,1956-01-30,
2221,1956-01-31,
2222,1956-02-01,
2223,1956-02-02,
2224,1956-02-03,
2225,1956-02-04,
2226,1956-02-05,
2227,1956-02-06,
2228,1956-02-07,
2229,1956-02-08,
2230,1956-02-09,
2231,1956-02-10,
2232,1956-02-11,
2233,1956-02-12,
2234,1956-02-13,
2235,1956-02-14,
2236,1956-02-15,
2237,1956-02-16,
2238,1956-02-17,
2239,1956-02-18,
2240,1956-02-19,
2241,1956-02-20,
2242,1956-02-21,
2243,1956-02-22,
2244,1956-02-23,
2245,1956-02-24,
2246,1956-02-25,
2247,1956-02-26,
2248,1956-02-27,
2249,1956-02-28,
2250,1956-02-29,
2251,1956-03-01,
2252,1956-03-02,
2253,1956-03-03,
2254,1956-03-04,
2255,1956-03-05,
2256,1956-03-06,
2257,1956-03-07,
2258,1956-03-08,
2259,1956-03-09,
2260,1956-03-10,
2261,1956-03-11,
2262,1956-03-12,
2263,1956-03-13,
2264,1956-03-14,
2265,1956-03-15,
2266,1956-03-16,
2267,1956-03-17,
2268,1956-03-18,
2269,1956-03-19,
2270,1956-03-20,
2271,1956-03-21,
2272,1956-03-22,
2273,1956-03-23,
2274,1956-03-24,
2275,1956-03-25,
2276,1956-03-26,
2277,1956-03-27,
2278,1956-03-28,
2279,1956-03-29,
2280,1956-03-30,
2281,1956-03-31,
2282,1956-04-01,
2283,1956-04-02,
2284,1956-04-03,
2285,1956-04-04,
2286,1956-04-05,
2287,1956-04-06,
2288,1956-04-07,
2289,1956-04-08,
2290,1956-04-09,
2291,1956-04-10,
2292,1956-04-11,
2293,1956-04-12,
2294,1956-04-13,
2295,1956-04-14,
2296,1956-04-15,
2297,1956-04-16,
2298,1956-04-17,
2299,1956-04-18,
2300,1956-04-19,
2301,1956-04-20,
2302,1956-04-21,
2303,1956-04-22,
2304,1956-04-23,
2305,1956-04-24,
2306,1956-04-25,
2307,1956-04-26,
2308,1956-04-27,
2309,1956-04-28,
2310,1956-04-29,
2311,1956-04-30,
2312,1956-05-01,
2313,1956-05-02,
2314,1956-05-03,
2315,1956-05-04,
2316,1956-05-05,
2317,1956-05-06,
2318,1956-05-07,
2319,1956-05-08,
2320,1956-05-09,
2321,1956-05-10,
2322,1956-05-11,
2323,1956-05-12,
2324,1956-05-13,
2325,1956-05-14,
2326,1956-05-15,
2327,1956-05-16,
2328,1956-05-17,
2329,1956-05-18,
2330,1956-05-19,
2331,1956-05-20,
2332,1956-05-21,
2333,1956-05-22,
2334,1956-05-23,
2335,1956-05-24,
2336,1956-05-25,
2337,1956-05-26,
2338,1956-05-27,
2339,1956-05-28,
2340,1956-05-29,
2341,1956-05-30,
2342,1956-05-31,
2343,1956-06-01,
2344,1956-06-02,
2345,1956-06-03,
2346,1956-06-04,
2347,1956-06-05,
2348,1956-06-06,
2349,1956-06-07,
2350,1956-06-08,
2351,1956-06-09,
2352,1956-06-10,
2353,1956-06-11,
2354,1956-06-12,
2355,1956-06-13,
2356,1956-06-14,
2357,1956-06-15,
2358,1956-06-16,
2359,1956-06-17,
2360,1956-06-18,
2361,1956-06-19,
2362,1956-06-20,
2363,1956-06-21,
2364,1956-06-22,
2365,1956-06-23,
2366,1956-06-24,
2367,1956-06-25,
2368,1956-06-26,
2369,1956-06-27,
2370,1956-06-28,
2371,1956-06-29,
2372,1956-06-30,
2373,1956-07-01,
2374,1956-07-02,
2375,1956-07-03,
2376,1956-07-04,
2377,1956-07-05,
2378,1956-07-06,
2379,1956-07-07,
2380,1956-07-08,
2381,1956-07-09,
2382,1956-07-10,
2383,1956-07-11,
2384,1956-07-12,
2385,1956-07-13,
2386,1956-07-14,
2387,1956-07-15,
2388,1956-07-16,
2389,1956-07-17,
2390,1956-07-18,
2391,1956-07-19,
2392,1956-07-20,
2393,1956-07-21,
2394,1956-07-22,
2395,1956-07-23,
2396,1956-07-24,
2397,1956-07-25,
2398,1956-07-26,
2399,1956-07-27,
2400,1956-07-28,
2401,1956-07-29,
2402,1956-07-30,
2403,1956-07-31,
2404,1956-08-01,
2405,1956-08-02,
2406,1956-08-03,
2407,1956-08-04,
2408,1956-08-05,
2409,1956-08-06,
2410,1956-08-07,
2411,1956-08-08,
2412,1956-08-09,
2413,1956-08-10,
2414,1956-08-11,
2415,1956-08-12,
2416,1956-08-13,
2417,1956-08-14,
2418,1956-08-15,
2419,1956-08-16,
2420,1956-08-17,
2421,1956-08-18,
2422,1956-08-19,
2423,1956-08-20,
2424,1956-08-21,
2425,1956-08-22,
2426,1956-08-23,
2427,1956-08-24,
2428,1956-08-25,
2429,1956-08-26,
2430,1956-08-27,
