,time,temperatura_avg
9496,1976-01-01,29.5
9497,1976-01-02,22.0
9498,1976-01-03,25.7
9499,1976-01-04,27.2
9500,1976-01-05,24.2
9501,1976-01-06,20.0
9502,1976-01-07,23.0
9503,1976-01-08,24.6
9504,1976-01-09,26.7
9505,1976-01-10,25.2
9506,1976-01-11,26.7
9507,1976-01-12,27.1
9508,1976-01-13,24.6
9509,1976-01-14,23.3
9510,1976-01-15,24.8
9511,1976-01-16,26.7
9512,1976-01-17,28.9
9513,1976-01-18,26.2
9514,1976-01-19,26.1
9515,1976-01-20,19.0
9516,1976-01-21,18.4
9517,1976-01-22,20.6
9518,1976-01-23,25.3
9519,1976-01-24,24.9
9520,1976-01-25,24.3
9521,1976-01-26,18.7
9522,1976-01-27,19.3
9523,1976-01-28,19.9
9524,1976-01-29,24.1
9525,1976-01-30,23.7
9526,1976-01-31,24.9
9527,1976-02-01,25.5
9528,1976-02-02,22.2
9529,1976-02-03,22.6
9530,1976-02-04,24.2
9531,1976-02-05,19.8
9532,1976-02-06,20.4
9533,1976-02-07,25.4
9534,1976-02-08,22.0
9535,1976-02-09,17.9
9536,1976-02-10,21.2
9537,1976-02-11,22.6
9538,1976-02-12,23.9
9539,1976-02-13,26.0
9540,1976-02-14,28.0
9541,1976-02-15,26.0
9542,1976-02-16,27.3
9543,1976-02-17,23.8
9544,1976-02-18,24.5
9545,1976-02-19,24.8
9546,1976-02-20,23.3
9547,1976-02-21,19.4
9548,1976-02-22,21.3
9549,1976-02-23,24.5
9550,1976-02-24,24.7
9551,1976-02-25,22.8
9552,1976-02-26,24.4
9553,1976-02-27,25.3
9554,1976-02-28,25.6
9555,1976-02-29,23.4
9556,1976-03-01,19.7
9557,1976-03-02,22.5
9558,1976-03-03,23.7
9559,1976-03-04,22.7
9560,1976-03-05,25.6
9561,1976-03-06,22.5
9562,1976-03-07,23.2
9563,1976-03-08,19.9
9564,1976-03-09,19.3
9565,1976-03-10,21.1
9566,1976-03-11,23.1
9567,1976-03-12,15.8
9568,1976-03-13,13.7
9569,1976-03-14,16.5
9570,1976-03-15,20.1
9571,1976-03-16,21.4
9572,1976-03-17,23.1
9573,1976-03-18,17.3
9574,1976-03-19,19.4
9575,1976-03-20,19.2
9576,1976-03-21,18.4
9577,1976-03-22,19.2
9578,1976-03-23,21.2
9579,1976-03-24,16.3
9580,1976-03-25,14.9
9581,1976-03-26,14.7
9582,1976-03-27,15.1
9583,1976-03-28,15.9
9584,1976-03-29,17.8
9585,1976-03-30,19.9
9586,1976-03-31,17.3
9587,1976-04-01,14.6
9588,1976-04-02,16.1
9589,1976-04-03,21.4
9590,1976-04-04,19.3
9591,1976-04-05,15.7
9592,1976-04-06,14.8
9593,1976-04-07,17.0
9594,1976-04-08,15.4
9595,1976-04-09,16.2
9596,1976-04-10,17.7
9597,1976-04-11,17.9
9598,1976-04-12,23.0
9599,1976-04-13,21.1
9600,1976-04-14,21.2
9601,1976-04-15,20.8
9602,1976-04-16,18.7
9603,1976-04-17,17.6
9604,1976-04-18,19.1
9605,1976-04-19,16.9
9606,1976-04-20,13.4
9607,1976-04-21,11.7
9608,1976-04-22,10.6
9609,1976-04-23,15.0
9610,1976-04-24,16.7
9611,1976-04-25,17.4
9612,1976-04-26,17.4
9613,1976-04-27,18.4
9614,1976-04-28,18.6
9615,1976-04-29,17.0
9616,1976-04-30,15.0
9617,1976-05-01,16.6
9618,1976-05-02,17.6
9619,1976-05-03,17.8
9620,1976-05-04,20.2
9621,1976-05-05,19.5
9622,1976-05-06,19.7
9623,1976-05-07,17.3
9624,1976-05-08,12.4
9625,1976-05-09,15.1
9626,1976-05-10,15.9
9627,1976-05-11,16.9
9628,1976-05-12,16.7
9629,1976-05-13,16.8
9630,1976-05-14,17.9
9631,1976-05-15,18.8
9632,1976-05-16,17.3
9633,1976-05-17,11.5
9634,1976-05-18,9.7
9635,1976-05-19,13.0
9636,1976-05-20,12.1
9637,1976-05-21,11.4
9638,1976-05-22,11.0
9639,1976-05-23,12.9
9640,1976-05-24,14.3
9641,1976-05-25,16.2
9642,1976-05-26,14.4
9643,1976-05-27,14.8
9644,1976-05-28,15.3
9645,1976-05-29,15.6
9646,1976-05-30,14.3
9647,1976-05-31,12.2
9648,1976-06-01,14.8
9649,1976-06-02,10.2
9650,1976-06-03,7.7
9651,1976-06-04,9.1
9652,1976-06-05,8.7
9653,1976-06-06,10.1
9654,1976-06-07,9.2
9655,1976-06-08,7.6
9656,1976-06-09,7.7
9657,1976-06-10,6.5
9658,1976-06-11,7.0
9659,1976-06-12,5.6
9660,1976-06-13,10.7
9661,1976-06-14,8.9
9662,1976-06-15,12.4
9663,1976-06-16,9.2
9664,1976-06-17,8.1
9665,1976-06-18,12.9
9666,1976-06-19,11.1
9667,1976-06-20,13.1
9668,1976-06-21,21.0
9669,1976-06-22,16.2
9670,1976-06-23,18.2
9671,1976-06-24,16.2
9672,1976-06-25,12.6
9673,1976-06-26,6.9
9674,1976-06-27,8.8
9675,1976-06-28,8.8
9676,1976-06-29,6.4
9677,1976-06-30,5.3
9678,1976-07-01,9.5
9679,1976-07-02,11.3
9680,1976-07-03,12.9
9681,1976-07-04,9.4
9682,1976-07-05,10.6
9683,1976-07-06,10.0
9684,1976-07-07,9.0
9685,1976-07-08,6.3
9686,1976-07-09,6.0
9687,1976-07-10,5.5
9688,1976-07-11,9.1
9689,1976-07-12,8.3
9690,1976-07-13,8.9
9691,1976-07-14,6.5
9692,1976-07-15,10.5
9693,1976-07-16,11.2
9694,1976-07-17,12.2
9695,1976-07-18,16.2
9696,1976-07-19,15.4
9697,1976-07-20,16.4
9698,1976-07-21,16.8
9699,1976-07-22,16.1
9700,1976-07-23,15.1
9701,1976-07-24,13.7
9702,1976-07-25,10.6
9703,1976-07-26,9.8
9704,1976-07-27,10.5
9705,1976-07-28,12.2
9706,1976-07-29,15.7
9707,1976-07-30,10.7
9708,1976-07-31,10.6
9709,1976-08-01,10.7
9710,1976-08-02,10.5
