datum,temperatura,leto,mesec
2014-11-01,11.1,2014,11
2014-11-02,12.2,2014,11
2014-11-03,11.0,2014,11
2014-11-04,13.1,2014,11
2014-11-05,15.8,2014,11
2014-11-06,16.1,2014,11
2014-11-07,14.9,2014,11
2014-11-08,14.4,2014,11
2014-11-09,13.5,2014,11
2014-11-10,14.5,2014,11
2014-11-11,15.0,2014,11
2014-11-12,14.4,2014,11
2014-11-13,13.7,2014,11
2014-11-14,13.0,2014,11
2014-11-15,12.4,2014,11
2014-11-16,12.9,2014,11
2014-11-17,11.3,2014,11
2014-11-18,9.6,2014,11
2014-11-19,9.4,2014,11
2014-11-20,7.8,2014,11
2014-11-21,7.7,2014,11
2014-11-22,8.0,2014,11
2014-11-23,7.3,2014,11
2014-11-24,7.6,2014,11
2014-11-25,7.5,2014,11
2014-11-26,6.6,2014,11
2014-11-27,7.0,2014,11
2014-11-28,10.7,2014,11
2014-11-29,12.0,2014,11
2014-11-30,11.8,2014,11
