datum,temperatura,leto,mesec
2020-12-01,-0.9,2020,12
2020-12-02,-0.8,2020,12
2020-12-03,-1.1,2020,12
2020-12-04,-1.4,2020,12
2020-12-05,2.7,2020,12
2020-12-06,4.2,2020,12
2020-12-07,5.8,2020,12
2020-12-08,3.2,2020,12
2020-12-09,2.4,2020,12
2020-12-10,3.2,2020,12
2020-12-11,3.8,2020,12
2020-12-12,4.2,2020,12
2020-12-13,3.1,2020,12
2020-12-14,2.9,2020,12
2020-12-15,3.2,2020,12
2020-12-16,3.6,2020,12
2020-12-17,4.6,2020,12
2020-12-18,5.5,2020,12
2020-12-19,4.7,2020,12
2020-12-20,4.7,2020,12
2020-12-21,4.8,2020,12
2020-12-22,6.7,2020,12
2020-12-23,8.1,2020,12
2020-12-24,11.2,2020,12
2020-12-25,6.0,2020,12
2020-12-26,2.1,2020,12
2020-12-27,-0.5,2020,12
2020-12-28,2.8,2020,12
2020-12-29,5.9,2020,12
2020-12-30,5.2,2020,12
2020-12-31,3.6,2020,12
