time,tavg,tmin,tmax,prcp,snow
2011-01-01,20.8,18.0,24.1,,
2011-01-02,21.5,18.7,25.0,,
2011-01-03,21.6,19.5,25.8,,
2011-01-04,20.3,17.7,24.8,,
2011-01-05,20.0,17.6,24.1,,
2011-01-06,20.9,18.0,25.0,,
2011-01-07,20.9,18.6,24.8,,
2011-01-08,20.8,19.0,24.0,,
2011-01-09,21.1,19.0,25.0,,
2011-01-10,20.9,18.6,25.1,,
2011-01-11,20.9,19.0,25.0,,
2011-01-12,21.7,19.0,25.6,,
2011-01-13,21.6,19.0,25.9,,
2011-01-14,22.6,19.0,27.0,,
2011-01-15,22.2,19.8,27.1,,
2011-01-16,22.1,19.6,25.6,,
2011-01-17,21.2,18.0,24.8,,
2011-01-18,22.7,,,,
2011-01-19,22.3,19.6,27.5,,
2011-01-20,21.7,19.4,26.5,,
2011-01-21,21.3,19.0,25.0,,
2011-01-22,21.7,,25.2,,
2011-01-23,21.9,,,,
2011-01-24,21.7,19.0,26.0,,
2011-01-25,22.1,,,,
2011-01-26,22.3,19.6,26.5,,
2011-01-27,23.5,21.0,27.0,,
2011-01-28,23.9,22.0,27.2,,
2011-01-29,24.0,21.7,27.5,,
2011-01-30,23.7,21.0,28.2,,
2011-01-31,22.4,20.0,26.0,,
2011-02-01,22.8,21.0,26.5,,
2011-02-02,23.2,21.0,27.0,,
2011-02-03,23.2,20.5,26.8,,
2011-02-04,23.7,21.0,28.0,,
2011-02-05,23.7,21.0,29.0,,
2011-02-06,24.1,22.6,28.8,,
2011-02-07,24.4,21.8,29.0,,
2011-02-08,24.4,22.0,29.2,0.0,
2011-02-09,24.2,21.0,29.0,,
2011-02-10,22.8,20.7,29.1,,
2011-02-11,23.3,20.4,27.0,,
2011-02-12,23.2,21.0,26.7,,
2011-02-13,23.4,21.9,27.0,,
2011-02-14,22.9,21.6,27.2,,
2011-02-15,22.1,19.0,26.8,,
2011-02-16,23.3,20.0,28.0,,
2011-02-17,22.7,20.0,28.0,,
2011-02-18,22.0,19.8,26.3,,
2011-02-19,22.2,19.0,27.0,,
2011-02-20,21.9,18.9,26.0,,
2011-02-21,21.9,19.0,26.8,,
2011-02-22,22.1,20.0,27.5,,
2011-02-23,21.7,19.0,27.2,,
2011-02-24,23.4,19.0,28.0,,
2011-02-25,24.9,21.8,30.0,,
2011-02-26,24.3,20.6,30.5,,
2011-02-27,21.0,19.0,25.0,,
2011-02-28,20.3,18.5,23.0,,
2011-03-01,19.8,18.4,23.3,,
2011-03-02,20.1,18.0,23.0,,
2011-03-03,23.0,19.4,27.0,,
2011-03-04,24.3,21.6,28.0,,
2011-03-05,24.3,20.9,28.1,,
2011-03-06,22.5,20.0,28.1,,
2011-03-07,22.3,19.0,27.0,,
2011-03-08,22.4,19.0,27.1,,
2011-03-09,22.2,19.0,27.0,,
2011-03-10,23.1,20.4,27.0,,
2011-03-11,23.0,21.0,27.0,,
2011-03-12,23.1,19.6,27.2,,
2011-03-13,21.9,20.0,27.5,,
2011-03-14,22.1,19.0,25.7,,
2011-03-15,21.6,19.0,26.2,,
2011-03-16,20.2,18.0,25.9,,
2011-03-17,19.8,,23.7,,
2011-03-18,20.0,18.0,22.5,,
2011-03-19,20.1,17.8,23.1,,
2011-03-20,21.3,19.0,24.0,,
2011-03-21,22.4,19.7,28.0,,
2011-03-22,21.7,19.1,25.0,,
2011-03-23,21.1,18.5,25.5,,
2011-03-24,21.0,19.0,26.0,,
2011-03-25,21.1,19.0,26.0,,
2011-03-26,20.4,18.0,24.9,,
2011-03-27,19.9,18.0,23.5,,
2011-03-28,18.7,17.0,22.5,,
2011-03-29,19.4,17.0,24.0,,
2011-03-30,18.6,16.8,24.4,,
2011-03-31,19.6,17.0,24.0,,
2011-04-01,21.0,19.0,24.0,,
2011-04-02,20.2,18.0,24.7,,
2011-04-03,20.5,18.8,24.0,,
2011-04-04,19.6,17.0,24.2,,
2011-04-05,20.5,18.5,25.0,,
2011-04-06,20.1,16.7,23.0,,
2011-04-07,21.3,19.0,25.5,,
2011-04-08,20.4,18.0,25.6,,
2011-04-09,21.0,18.0,26.0,,
2011-04-10,20.2,17.9,26.0,,
2011-04-11,19.5,,,,
2011-04-12,19.2,17.7,23.4,,
2011-04-13,20.0,16.9,25.0,,
2011-04-14,20.8,17.9,25.0,,
2011-04-15,20.3,18.0,24.9,,
2011-04-16,19.8,17.8,24.8,,
2011-04-17,20.1,17.7,24.0,,
2011-04-18,20.7,18.0,24.4,,
2011-04-19,20.4,17.9,24.5,,
2011-04-20,19.8,17.8,23.3,,
2011-04-21,19.9,17.9,24.0,,
2011-04-22,20.5,18.0,24.0,,
2011-04-23,20.6,18.0,24.0,,
2011-04-24,20.3,17.9,24.1,,
2011-04-25,20.1,17.8,23.1,,
2011-04-26,20.3,18.0,23.0,,
2011-04-27,20.0,18.0,24.0,,
2011-04-28,20.3,18.0,24.5,,
2011-04-29,20.5,18.0,24.3,,
2011-04-30,20.4,17.7,24.8,,
2011-05-01,20.1,17.4,24.1,,
2011-05-02,19.9,17.0,23.4,,
2011-05-03,19.3,17.0,23.2,,
2011-05-04,18.9,16.9,22.3,,
2011-05-05,20.0,18.0,24.0,,
2011-05-06,19.8,16.7,23.8,,
2011-05-07,20.6,17.6,24.0,,
2011-05-08,20.7,18.0,24.1,,
2011-05-09,19.6,17.7,24.1,,
2011-05-10,20.2,18.0,23.0,,
2011-05-11,19.5,18.0,23.2,,
2011-05-12,20.5,19.0,24.0,,
2011-05-13,20.9,19.0,24.1,,
2011-05-14,20.8,19.6,24.5,,
2011-05-15,20.3,19.0,23.1,,
2011-05-16,19.1,18.0,20.0,,
2011-05-17,19.2,18.0,22.0,,
2011-05-18,19.5,18.0,23.0,,
2011-05-19,18.9,17.0,22.8,,
2011-05-20,19.0,17.8,21.4,,
2011-05-21,19.3,18.0,21.0,,
2011-05-22,19.1,18.0,21.0,,
2011-05-23,20.0,18.8,22.0,,
2011-05-24,19.9,17.3,22.5,,
2011-05-25,19.9,18.7,22.9,,
2011-05-26,19.4,19.0,21.0,,
2011-05-27,19.2,17.8,20.9,0.0,
2011-05-28,19.8,18.0,22.2,,
2011-05-29,18.6,16.7,22.5,,
2011-05-30,19.3,18.0,22.0,,
2011-05-31,19.5,,,,
2011-06-01,19.5,18.0,22.1,,
2011-06-02,19.6,16.0,23.0,,
2011-06-03,20.5,19.0,23.4,,
2011-06-04,20.1,19.0,23.6,,
2011-06-05,19.9,19.0,22.3,,
2011-06-06,20.0,18.7,22.0,,
2011-06-07,20.2,19.0,22.0,,
2011-06-08,20.4,19.0,22.5,,
2011-06-09,19.6,18.6,22.8,,
2011-06-10,19.6,19.0,21.0,,
2011-06-11,19.6,19.0,21.2,,
2011-06-12,19.6,18.8,21.4,,
2011-06-13,19.3,17.9,22.0,,
2011-06-14,18.9,16.8,21.6,,
2011-06-15,19.9,18.0,23.0,,
2011-06-16,19.7,17.4,22.9,,
2011-06-17,20.5,17.6,24.0,,
2011-06-18,20.3,19.0,24.0,,
2011-06-19,19.7,18.7,22.9,0.0,
2011-06-20,19.3,18.3,21.2,,
2011-06-21,19.3,18.0,21.0,,
2011-06-22,19.3,17.8,20.8,0.0,
2011-06-23,19.1,18.0,20.7,,
2011-06-24,18.6,17.5,20.0,0.0,
2011-06-25,18.7,18.0,20.0,,
2011-06-26,19.5,17.9,22.0,,
2011-06-27,18.6,17.0,22.1,,
2011-06-28,19.1,18.0,21.0,,
2011-06-29,18.7,17.7,21.3,,
2011-06-30,19.2,17.4,22.0,,
2011-07-01,18.2,16.8,22.3,,
2011-07-02,18.1,17.0,20.0,,
2011-07-03,18.1,17.0,20.2,,
2011-07-04,17.7,16.7,19.1,,
2011-07-05,17.6,16.7,19.6,,
2011-07-06,17.4,16.7,19.6,0.5,
2011-07-07,17.4,16.7,19.0,,
2011-07-08,17.9,17.0,20.0,,
2011-07-09,18.4,17.0,20.3,,
2011-07-10,17.7,16.9,20.6,0.0,
2011-07-11,18.1,17.0,20.0,,
2011-07-12,17.3,16.0,19.8,0.3,
2011-07-13,17.9,16.9,19.0,,
2011-07-14,17.5,16.0,19.4,0.0,
2011-07-15,18.8,17.0,22.0,,
2011-07-16,18.3,17.0,21.8,,
2011-07-17,17.5,16.9,20.0,0.0,
2011-07-18,17.0,16.0,18.8,0.0,
2011-07-19,17.1,16.0,18.5,,
2011-07-20,16.9,16.0,18.0,,
2011-07-21,17.5,16.0,19.0,,
2011-07-22,17.1,,19.0,,
2011-07-23,17.2,16.0,18.3,,
2011-07-24,16.9,15.5,18.0,,
2011-07-25,17.0,16.0,19.9,,
2011-07-26,17.2,16.0,19.0,,
2011-07-27,18.0,16.8,20.1,,
2011-07-28,18.2,16.8,21.0,,
2011-07-29,17.7,15.8,21.0,0.0,
2011-07-30,17.7,16.0,20.0,,
2011-07-31,17.6,16.0,19.8,,
2011-08-01,17.1,16.0,19.4,,
2011-08-02,16.4,16.0,18.3,,
2011-08-03,16.1,14.9,17.8,,
2011-08-04,16.9,16.0,19.0,,
2011-08-05,16.5,15.5,18.8,,
2011-08-06,16.1,15.0,17.8,,
2011-08-07,16.6,15.6,18.0,,
2011-08-08,16.8,15.9,20.0,,
2011-08-09,16.3,15.0,20.1,,
2011-08-10,16.3,15.0,18.0,,
2011-08-11,16.7,16.0,18.0,,
2011-08-12,16.4,15.3,18.3,0.0,
2011-08-13,16.5,,,,
2011-08-14,16.8,15.4,19.0,,
2011-08-15,16.7,15.0,19.0,,
2011-08-16,16.6,15.0,18.7,0.0,
2011-08-17,16.6,15.5,18.7,0.0,
2011-08-18,16.2,15.0,17.9,0.0,
2011-08-19,16.4,14.9,18.1,0.0,
2011-08-20,16.5,14.9,20.0,,
2011-08-21,16.1,15.0,20.7,0.0,
2011-08-22,16.0,14.7,17.3,,
2011-08-23,15.8,14.6,17.3,0.0,
2011-08-24,15.9,15.0,17.0,,
2011-08-25,16.2,14.7,19.0,,
2011-08-26,16.2,15.0,19.2,0.0,
2011-08-27,16.1,14.5,17.9,0.0,
2011-08-28,15.9,14.7,17.7,,
2011-08-29,15.6,14.7,17.6,0.0,
2011-08-30,16.3,14.6,19.0,,
2011-08-31,15.8,14.0,19.2,0.0,
2011-09-01,15.7,15.0,17.4,,
2011-09-02,15.8,14.9,17.4,,
2011-09-03,15.9,14.0,18.0,,
2011-09-04,16.4,15.0,19.0,,
2011-09-05,16.5,15.0,19.4,,
2011-09-06,16.2,15.0,19.1,0.0,
2011-09-07,15.9,15.0,18.0,,
2011-09-08,15.7,14.7,17.8,0.0,
2011-09-09,16.1,,,,
2011-09-10,16.7,15.0,20.0,,
2011-09-11,16.4,14.0,20.4,,
2011-09-12,16.0,14.9,19.5,,
2011-09-13,16.3,15.0,19.1,,
2011-09-14,16.3,14.6,19.6,,
2011-09-15,15.9,15.0,19.7,0.0,
2011-09-16,16.2,15.0,17.6,,
2011-09-17,16.4,15.0,18.5,,
2011-09-18,17.1,15.0,20.4,,
2011-09-19,16.3,15.0,20.8,,
2011-09-20,16.2,15.0,19.0,,
2011-09-21,16.3,15.0,19.7,,
2011-09-22,16.2,15.0,19.0,,
2011-09-23,16.3,14.7,19.0,,
2011-09-24,16.9,15.0,20.3,,
2011-09-25,16.6,15.0,20.4,,
2011-09-26,16.6,14.9,20.0,,
2011-09-27,16.7,15.0,20.0,,
2011-09-28,16.8,15.0,20.0,,
2011-09-29,16.4,15.0,19.8,,
2011-09-30,16.9,15.0,21.0,,
2011-10-01,17.3,15.0,21.0,,
2011-10-02,17.2,15.4,20.6,,
2011-10-03,17.3,16.0,20.0,,
2011-10-04,17.2,15.8,20.3,,
2011-10-05,17.4,15.5,20.2,0.0,
2011-10-06,17.6,16.0,20.7,,
2011-10-07,17.0,15.6,21.0,,
2011-10-08,17.1,15.9,20.0,,
2011-10-09,17.4,15.8,21.0,,
2011-10-10,17.2,15.9,20.8,,
2011-10-11,17.3,15.6,20.0,,
2011-10-12,16.8,15.3,20.4,,
2011-10-13,17.1,15.4,20.0,,
2011-10-14,17.4,15.0,20.4,,
2011-10-15,16.4,15.0,20.7,,
2011-10-16,16.9,15.0,19.5,,
2011-10-17,17.6,16.0,20.2,,
2011-10-18,17.0,16.0,20.8,,
2011-10-19,16.4,14.9,19.1,,
2011-10-20,17.0,15.0,20.0,,
2011-10-21,18.0,14.0,22.1,,
2011-10-22,18.2,16.0,22.8,,
2011-10-23,18.4,15.9,21.8,,
2011-10-24,18.2,15.9,21.6,,
2011-10-25,17.9,16.0,21.4,,
2011-10-26,18.3,15.0,22.2,,
2011-10-27,18.1,16.7,22.3,,
2011-10-28,18.5,16.0,22.0,,
2011-10-29,19.0,17.0,22.2,,
2011-10-30,18.7,17.0,22.2,,
2011-10-31,18.7,17.0,22.0,,
2011-11-01,18.7,17.0,22.2,,
2011-11-02,19.0,17.6,22.0,,
2011-11-03,19.2,17.7,22.4,,
2011-11-04,19.2,17.8,23.0,,
2011-11-05,18.9,17.0,23.1,,
2011-11-06,18.9,17.0,22.0,,
2011-11-07,19.0,17.6,22.8,,
2011-11-08,18.6,16.0,22.1,,
2011-11-09,18.9,16.0,22.2,,
2011-11-10,19.3,17.0,23.0,,
2011-11-11,18.9,17.0,23.1,0.0,
2011-11-12,19.5,17.6,23.0,,
2011-11-13,19.0,16.8,23.3,,
2011-11-14,19.5,17.8,24.0,,
2011-11-15,19.1,17.0,23.8,0.0,
2011-11-16,18.6,17.0,22.6,,
2011-11-17,19.4,17.0,22.0,,
2011-11-18,20.0,18.0,23.0,,
2011-11-19,19.4,17.6,23.0,,
2011-11-20,18.9,17.2,22.9,,
2011-11-21,19.3,17.9,21.2,,
2011-11-22,20.0,18.0,23.0,,
2011-11-23,19.6,18.0,23.6,,
2011-11-24,19.6,17.5,23.0,,
2011-11-25,18.9,17.8,22.8,,
2011-11-26,19.8,17.6,23.7,,
2011-11-27,19.7,16.0,24.0,,
2011-11-28,19.4,16.6,24.1,,
2011-11-29,20.4,18.0,24.0,,
2011-11-30,20.2,18.0,23.3,,
2011-12-01,20.2,17.5,23.4,,
2011-12-02,20.2,18.6,23.7,,
2011-12-03,20.6,19.0,23.6,,
2011-12-04,20.9,19.0,24.0,,
2011-12-05,20.5,18.7,24.4,,
2011-12-06,20.5,19.0,24.1,,
2011-12-07,20.0,18.9,23.0,,
2011-12-08,19.7,18.7,22.3,,
2011-12-09,20.4,19.0,23.0,,
2011-12-10,20.6,19.0,23.6,,
2011-12-11,20.6,19.0,23.1,,
2011-12-12,20.2,18.0,24.0,,
2011-12-13,20.2,17.5,24.2,,
2011-12-14,20.3,18.7,24.4,,
2011-12-15,20.5,18.0,24.0,,
2011-12-16,21.7,,,,
2011-12-17,21.1,19.0,26.0,,
2011-12-18,20.4,17.7,24.1,,
2011-12-19,20.4,18.9,23.0,,
2011-12-20,20.7,19.0,25.0,,
2011-12-21,21.0,18.8,26.0,,
2011-12-22,19.8,18.6,25.6,,
2011-12-23,20.6,17.6,24.0,,
2011-12-24,21.0,18.0,24.0,,
2011-12-25,20.6,18.8,24.6,,
2011-12-26,21.1,19.0,24.0,,
2011-12-27,21.7,20.2,24.0,,
2011-12-28,22.6,20.8,26.0,,
2011-12-29,21.8,19.0,26.3,,
2011-12-30,22.6,19.0,26.4,,
2011-12-31,23.3,20.0,27.0,,
