time,tavg,tmin,tmax,prcp,snow
2020-01-01,22.5,21.0,25.1,,
2020-01-02,22.9,20.6,27.0,,
2020-01-03,22.8,20.8,27.2,,
2020-01-04,23.0,21.0,26.1,,
2020-01-05,23.0,21.0,27.0,,
2020-01-06,22.5,20.0,25.0,,
2020-01-07,23.8,21.0,28.5,,
2020-01-08,23.3,21.8,25.1,,
2020-01-09,22.9,21.5,25.5,,
2020-01-10,22.5,21.0,25.0,,
2020-01-11,22.5,21.0,24.8,,
2020-01-12,22.2,19.8,25.0,,
2020-01-13,21.8,19.7,24.7,,
2020-01-14,21.9,20.0,25.0,,
2020-01-15,23.2,20.9,27.0,,
2020-01-16,22.2,20.7,24.0,,
2020-01-17,22.7,20.9,26.0,,
2020-01-18,22.5,21.0,24.0,,
2020-01-19,23.5,22.0,27.0,,
2020-01-20,23.3,21.0,26.0,,
2020-01-21,22.9,20.9,28.0,,
2020-01-22,23.0,21.0,27.6,,
2020-01-23,25.7,22.9,30.2,,
2020-01-24,25.3,23.0,29.0,,
2020-01-25,24.8,22.6,28.4,,
2020-01-26,23.6,21.0,28.0,,
2020-01-27,23.7,21.0,27.0,,
2020-01-28,24.4,22.7,27.0,,
2020-01-29,25.1,22.6,28.9,,
2020-01-30,23.6,21.0,27.0,,
2020-01-31,23.7,22.0,26.0,,
2020-02-01,23.9,22.0,26.6,,
2020-02-02,23.8,22.0,27.0,,
2020-02-03,22.9,21.0,24.7,,
2020-02-04,23.2,21.0,26.0,,
2020-02-05,23.0,21.0,26.6,,
2020-02-06,23.8,21.0,28.0,,
2020-02-07,23.5,20.9,26.0,,
2020-02-08,23.8,22.0,27.0,,
2020-02-09,23.3,21.9,26.0,,
2020-02-10,23.1,21.9,26.1,,
2020-02-11,23.5,21.6,26.3,,
2020-02-12,23.5,22.0,26.0,,
2020-02-13,23.9,22.0,26.7,,
2020-02-14,23.8,22.0,27.0,,
2020-02-15,24.1,21.0,28.3,,
2020-02-16,24.8,22.8,28.0,,
2020-02-17,24.7,22.7,27.0,,
2020-02-18,24.5,22.0,28.0,,
2020-02-19,24.6,23.0,27.3,,
2020-02-20,24.8,23.0,28.0,,
2020-02-21,25.5,23.0,29.4,,
2020-02-22,24.9,22.7,29.0,,
2020-02-23,25.6,23.0,29.0,,
2020-02-24,25.1,23.0,27.7,,
2020-02-25,24.9,23.0,28.0,,
2020-02-26,24.7,23.0,27.0,,
2020-02-27,25.0,22.7,29.0,,
2020-02-28,25.7,23.7,30.0,,
2020-02-29,24.3,22.7,27.0,,
2020-03-01,24.4,22.9,27.9,,
2020-03-02,25.2,22.7,28.0,,
2020-03-03,25.1,23.0,28.2,,
2020-03-04,24.7,22.5,29.0,,
2020-03-05,24.3,21.9,28.0,,
2020-03-06,23.8,21.0,27.0,,
2020-03-07,24.1,21.0,28.0,,
2020-03-08,24.9,22.5,29.0,,
2020-03-09,25.1,22.0,29.0,,
2020-03-10,24.8,22.0,28.0,,
2020-03-11,25.1,21.1,29.0,,
2020-03-12,25.1,22.8,29.0,,
2020-03-13,25.1,23.0,28.0,,
2020-03-14,24.9,22.5,28.0,,
2020-03-15,24.2,22.5,27.4,,
2020-03-16,23.7,21.0,27.0,,
2020-03-17,24.1,21.8,28.0,,
2020-03-18,24.6,22.0,28.0,,
2020-03-19,24.1,22.0,28.6,,
2020-03-20,24.0,22.0,27.3,,
2020-03-21,25.3,21.5,30.5,,
2020-03-22,25.2,22.0,30.0,,
2020-03-23,24.1,22.0,27.1,,
2020-03-24,23.2,22.0,25.0,,
2020-03-25,22.9,21.9,25.6,,
2020-03-26,23.0,21.0,27.0,,
