datum,temperatura,leto,mesec
2000-02-01,2.1,2000,2
2000-02-02,3.2,2000,2
2000-02-03,5.4,2000,2
2000-02-04,3.7,2000,2
2000-02-05,2.7,2000,2
2000-02-06,5.9,2000,2
2000-02-07,3.6,2000,2
2000-02-08,3.9,2000,2
2000-02-09,5.4,2000,2
2000-02-10,3.4,2000,2
2000-02-11,2.6,2000,2
2000-02-12,2.5,2000,2
2000-02-13,3.2,2000,2
2000-02-14,4.3,2000,2
2000-02-15,2.8,2000,2
2000-02-16,3.1,2000,2
2000-02-17,1.4,2000,2
2000-02-18,-1.0,2000,2
2000-02-19,1.3,2000,2
2000-02-20,2.7,2000,2
2000-02-21,1.7,2000,2
2000-02-22,0.2,2000,2
2000-02-23,1.6,2000,2
2000-02-24,2.9,2000,2
2000-02-25,2.3,2000,2
2000-02-26,4.7,2000,2
2000-02-27,5.4,2000,2
2000-02-28,4.8,2000,2
2000-02-29,3.6,2000,2
