datum,temperatura,leto,mesec
2000-12-01,3.9,2000,12
2000-12-02,5.9,2000,12
2000-12-03,9.0,2000,12
2000-12-04,8.4,2000,12
2000-12-05,6.6,2000,12
2000-12-06,5.6,2000,12
2000-12-07,7.1,2000,12
2000-12-08,10.2,2000,12
2000-12-09,11.4,2000,12
2000-12-10,9.7,2000,12
2000-12-11,8.0,2000,12
2000-12-12,6.1,2000,12
2000-12-13,6.7,2000,12
2000-12-14,7.1,2000,12
2000-12-15,7.1,2000,12
2000-12-16,3.1,2000,12
2000-12-17,2.3,2000,12
2000-12-18,1.6,2000,12
2000-12-19,0.9,2000,12
2000-12-20,0.1,2000,12
2000-12-21,-2.8,2000,12
2000-12-22,-4.3,2000,12
2000-12-23,-4.2,2000,12
2000-12-24,-1.9,2000,12
2000-12-25,2.9,2000,12
2000-12-26,5.1,2000,12
2000-12-27,5.3,2000,12
2000-12-28,3.5,2000,12
2000-12-29,1.9,2000,12
2000-12-30,1.0,2000,12
2000-12-31,-1.7,2000,12
