datum,temperatura,leto,mesec
2021-09-01,21.5,2021,9
2021-09-02,21.0,2021,9
2021-09-03,20.8,2021,9
2021-09-04,21.5,2021,9
2021-09-05,23.0,2021,9
2021-09-06,23.1,2021,9
2021-09-07,23.3,2021,9
2021-09-08,23.4,2021,9
2021-09-09,21.3,2021,9
2021-09-10,20.5,2021,9
2021-09-11,20.5,2021,9
2021-09-12,22.5,2021,9
2021-09-13,22.8,2021,9
2021-09-14,23.0,2021,9
2021-09-15,23.4,2021,9
2021-09-16,22.0,2021,9
2021-09-17,20.0,2021,9
2021-09-18,20.2,2021,9
2021-09-19,19.4,2021,9
2021-09-20,18.1,2021,9
2021-09-21,17.9,2021,9
2021-09-22,17.0,2021,9
2021-09-23,16.5,2021,9
2021-09-24,17.9,2021,9
2021-09-25,18.7,2021,9
2021-09-26,20.0,2021,9
2021-09-27,19.8,2021,9
2021-09-28,20.6,2021,9
2021-09-29,20.1,2021,9
2021-09-30,18.9,2021,9
