datum,temperatura,leto,mesec
2009-08-01,22.7,2009,8
2009-08-02,24.9,2009,8
2009-08-03,21.9,2009,8
2009-08-04,17.5,2009,8
2009-08-05,20.4,2009,8
2009-08-06,21.2,2009,8
2009-08-07,21.2,2009,8
2009-08-08,21.6,2009,8
2009-08-09,20.9,2009,8
2009-08-10,21.1,2009,8
2009-08-11,20.4,2009,8
2009-08-12,20.6,2009,8
2009-08-13,20.8,2009,8
2009-08-14,19.5,2009,8
2009-08-15,20.2,2009,8
2009-08-16,22.4,2009,8
2009-08-17,23.5,2009,8
2009-08-18,22.4,2009,8
2009-08-19,22.0,2009,8
2009-08-20,21.9,2009,8
2009-08-21,23.0,2009,8
2009-08-22,20.8,2009,8
2009-08-23,19.2,2009,8
2009-08-24,18.4,2009,8
2009-08-25,19.8,2009,8
2009-08-26,20.8,2009,8
2009-08-27,21.8,2009,8
2009-08-28,22.1,2009,8
2009-08-29,18.6,2009,8
2009-08-30,17.3,2009,8
2009-08-31,17.1,2009,8
