datum,temperatura,leto,mesec
2006-05-01,9.7,2006,5
2006-05-02,11.8,2006,5
2006-05-03,13.0,2006,5
2006-05-04,13.2,2006,5
2006-05-05,13.0,2006,5
2006-05-06,13.3,2006,5
2006-05-07,12.4,2006,5
2006-05-08,13.3,2006,5
2006-05-09,13.3,2006,5
2006-05-10,14.4,2006,5
2006-05-11,13.9,2006,5
2006-05-12,15.2,2006,5
2006-05-13,17.0,2006,5
2006-05-14,13.7,2006,5
2006-05-15,14.6,2006,5
2006-05-16,18.2,2006,5
2006-05-17,17.9,2006,5
2006-05-18,18.8,2006,5
2006-05-19,16.5,2006,5
2006-05-20,14.5,2006,5
2006-05-21,14.8,2006,5
2006-05-22,17.6,2006,5
2006-05-23,18.7,2006,5
2006-05-24,12.4,2006,5
2006-05-25,13.7,2006,5
2006-05-26,16.6,2006,5
2006-05-27,18.3,2006,5
2006-05-28,19.1,2006,5
2006-05-29,12.9,2006,5
2006-05-30,10.3,2006,5
2006-05-31,10.9,2006,5
